Date/Time,BULKSTORAGE:Zone Thermostat Heating Setpoint Temperature [C](Hourly),BULKSTORAGE:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),FINESTORAGE:Zone Thermostat Heating Setpoint Temperature [C](Hourly),FINESTORAGE:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),OFFICE:Zone Thermostat Heating Setpoint Temperature [C](Hourly),OFFICE:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),HeatingCoils:EnergyTransfer [J](Hourly),CoolingCoils:EnergyTransfer [J](Hourly),FURNACE_PACU_CAV_1:1:Air System Total Heating Energy [J](Hourly),FURNACE_PACU_CAV_1:1:Air System Total Cooling Energy [J](Hourly),FURNACE_PACU_CAV_2:2:Air System Total Heating Energy [J](Hourly),FURNACE_PACU_CAV_2:2:Air System Total Cooling Energy [J](Hourly) 
 08/13  06:00:00,7.2,30.0,15.6,26.7,15.5,30.0,23374167.38807166,0.0,0.0,19732408.546916885,0.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/13  07:00:00,7.2,30.0,15.6,26.7,15.5,30.0,23374167.38807166,0.0,0.0,19732408.546916885,0.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/13  08:00:00,7.2,30.0,15.6,26.7,15.5,30.0,23374167.38807166,0.0,0.0,19732408.546916885,0.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/13  09:00:00,7.2,30.0,15.6,26.7,15.5,30.0,23374167.38807166,0.0,0.0,19732408.546916885,0.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/13  10:00:00,7.2,30.0,15.6,26.7,15.5,30.0,23374167.38807166,0.0,0.0,19732408.546916885,0.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/13  11:00:00,7.2,30.0,15.6,26.7,15.5,30.0,23374167.38807166,0.0,0.0,19732408.546916885,0.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/13  12:00:00,7.2,30.0,15.6,26.7,15.5,30.0,23374167.38807166,0.0,0.0,19732408.546916885,0.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/13  13:00:00,7.2,30.0,15.6,26.7,15.5,30.0,23374167.38807166,0.0,0.0,19732408.546916885,0.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/13  14:00:00,7.2,30.0,15.6,26.7,15.5,30.0,39960306.7319888,0.0,12913696.966174595,19732408.546916885,0.0,3641758.8411547804,3672442.37774255,0.0,0.0,0.0,32886217.694872779,0.0,54195528.26274642,0.0,0.0,3672442.377742542,54195528.26274642 
 08/13  15:00:00,7.2,30.0,15.6,26.7,15.5,30.0,37295785.74393555,0.0,10811708.313841451,19732408.546916885,0.0,3641758.8411547804,3109910.0420224375,0.0,0.0,0.0,28284742.371942946,0.0,45794735.6722405,0.0,0.0,3109910.042022443,45794735.6722405 
 08/13  16:00:00,7.2,30.0,15.6,26.7,15.5,30.0,36712278.90139172,0.0,10372797.894813484,19732408.546916885,0.0,3641758.8411547804,2965313.618506573,0.0,0.0,0.0,27526653.887273469,0.0,43123432.9001525,0.0,0.0,2965313.618506573,43123432.9001525 
 08/13  17:00:00,7.2,30.0,15.6,26.7,15.5,30.0,31956842.0198187,0.0,6649413.702737311,19732408.546916885,0.0,3641758.8411547804,1933260.929009731,0.0,0.0,0.0,18056328.95568484,0.0,28248520.05960748,0.0,0.0,1933260.929009731,28248520.059607477 
 08/13  18:00:00,7.2,30.0,15.6,26.7,15.5,30.0,23374167.38807166,0.0,0.0,19732408.546916885,0.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/13  19:00:00,7.2,30.0,15.6,26.7,15.5,30.0,28727967.38807166,0.0,0.0,19732408.546916885,5353800.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/13  20:00:00,7.2,30.0,15.6,26.7,15.5,30.0,55496967.388071659,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/13  21:00:00,7.2,30.0,15.6,26.7,15.5,30.0,55496967.388071659,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/13  22:00:00,7.2,30.0,15.6,26.7,15.5,30.0,55496967.388071659,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/13  23:00:00,7.2,30.0,15.6,26.7,15.5,30.0,55496967.388071659,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/13  24:00:00,7.2,30.0,15.6,26.7,15.5,30.0,55496967.388071659,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/14  01:00:00,7.2,30.0,15.6,26.7,15.5,30.0,55496967.388071659,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/14  02:00:00,7.2,30.0,15.6,26.7,15.5,30.0,55496967.388071659,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/14  03:00:00,7.2,30.0,15.6,26.7,15.5,30.0,55496967.388071659,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/14  04:00:00,7.2,30.0,15.6,26.7,15.5,30.0,55496967.388071659,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/14  05:00:00,7.2,30.0,15.6,26.7,15.5,30.0,55496967.388071659,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/14  06:00:00,7.2,30.0,15.6,26.7,21.0,30.0,63108978.21403359,0.0,0.0,19732408.546916885,0.0,3641758.8411547804,39734810.825961928,0.0,0.0,3692424.203135308,31839549.75524659,0.0,0.0,5239779.657671474,0.0,34227169.24300281,0.0 
 08/14  07:00:00,7.2,24.0,15.6,26.7,21.0,24.0,139086261.61640413,0.0,2213022.397000743,78929634.18766754,0.0,18208794.2057739,39734810.825961928,0.0,0.0,0.0,21324156.542341848,0.0,10607607.261678376,5239779.657671461,10607607.261678374,34227169.243002858,0.0 
 08/14  08:00:00,7.2,24.0,15.6,26.7,21.0,24.0,210247765.1800952,0.0,3252023.796476879,138126859.82841818,0.0,29134070.729238243,39734810.825961928,0.0,0.0,0.0,24977328.536312276,0.0,15204966.358418109,5239779.65767148,15204966.358418119,34227169.243002828,0.0 
 08/14  09:00:00,7.2,24.0,15.6,26.7,21.0,24.0,254302794.13116516,0.0,4200476.812558334,177591676.9222519,0.0,32775829.57039302,39734810.825961928,0.0,0.0,0.0,28048510.425298893,0.0,19253070.561085725,5239779.657671461,19253070.561085714,34227169.243002917,0.0 
 08/14  10:00:00,7.2,24.0,15.6,26.7,21.0,24.0,255547239.67326028,0.0,5444922.354653432,177591676.9222519,0.0,32775829.57039302,39734810.825961928,0.0,0.0,2902888.346182319,15392736.663958278,0.0,23600483.055382346,5239779.657671464,23600483.055382335,34227169.24300281,0.0 
 08/14  11:00:00,7.2,24.0,15.6,26.7,21.0,24.0,260552548.46687187,0.0,10450231.148265023,177591676.9222519,0.0,32775829.57039302,39734810.825961928,0.0,0.0,2558314.923044719,20962426.928013848,0.0,45017285.36216986,5239779.65767148,28195960.3509326,34227169.24300283,16821325.01123727 
 08/14  12:00:00,7.2,24.0,15.6,26.7,21.0,24.0,243663133.99651314,0.0,16934984.065977899,157859268.37533508,0.0,29134070.729238243,39734810.825961928,0.0,0.0,0.0,31012813.4212498,0.0,74235424.07884313,5239779.657671461,28235573.275184189,34227169.243002858,45999850.80365913 
 08/14  13:00:00,7.2,24.0,15.6,26.7,21.0,24.0,261020022.77532808,0.0,10917705.456721208,177591676.9222519,0.0,32775829.57039302,39734810.825961928,0.0,0.0,0.0,39382841.849186349,0.0,47454562.23934322,5239779.657671461,29382696.37965536,34227169.24300288,18071865.859687788 
 08/14  14:00:00,7.2,24.0,15.6,26.7,21.0,24.0,256708747.6770293,0.0,6606430.358422464,177591676.9222519,0.0,32775829.57039302,39734810.825961928,0.0,0.0,0.0,48232165.27336654,0.0,28590441.784045444,5239779.657671467,28590441.784045444,34227169.243002828,0.0 
 08/14  15:00:00,7.2,24.0,15.6,26.7,21.0,24.0,255595769.12893395,0.0,5493451.8103271159,177591676.9222519,0.0,32775829.57039302,39734810.825961928,0.0,0.0,0.0,73053715.86740034,0.0,25027033.53061668,5239779.657671461,25027033.530616676,34227169.243002917,0.0 
 08/14  16:00:00,7.2,24.0,15.6,26.7,21.0,24.0,254630396.8474928,0.0,4528079.528886022,177591676.9222519,0.0,32775829.57039302,39734810.825961928,0.0,0.0,0.0,84201599.7266019,0.0,21510952.800540866,5239779.657671474,21510952.800540866,34227169.243002917,0.0 
 08/14  17:00:00,7.2,30.0,15.6,26.7,15.5,30.0,73764261.00536977,0.0,0.0,59197225.640750627,0.0,14567035.364619121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/14  18:00:00,7.2,30.0,15.6,26.7,15.5,30.0,23374167.38807166,0.0,0.0,19732408.546916885,0.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/14  19:00:00,7.2,30.0,15.6,26.7,15.5,30.0,28727967.38807166,0.0,0.0,19732408.546916885,5353800.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/14  20:00:00,7.2,30.0,15.6,26.7,15.5,30.0,55496967.388071659,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/14  21:00:00,7.2,30.0,15.6,26.7,15.5,30.0,55496967.388071659,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/14  22:00:00,7.2,30.0,15.6,26.7,15.5,30.0,55496967.388071659,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/14  23:00:00,7.2,30.0,15.6,26.7,15.5,30.0,55496967.388071659,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/14  24:00:00,7.2,30.0,15.6,26.7,15.5,30.0,55496967.388071659,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/15  01:00:00,7.2,30.0,15.6,26.7,15.5,30.0,55496967.388071659,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/15  02:00:00,7.2,30.0,15.6,26.7,15.5,30.0,55496967.388071659,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/15  03:00:00,7.2,30.0,15.6,26.7,15.5,30.0,55496967.388071659,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/15  04:00:00,7.2,30.0,15.6,26.7,15.5,30.0,55496967.388071659,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/15  05:00:00,7.2,30.0,15.6,26.7,15.5,30.0,55496967.388071659,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/15  06:00:00,7.2,30.0,15.6,26.7,21.0,30.0,63108978.21403359,0.0,0.0,19732408.546916885,0.0,3641758.8411547804,39734810.825961928,0.0,0.0,3615675.618381682,32924198.76774235,0.0,0.0,5239779.657671465,0.0,34227169.243002858,0.0 
 08/15  07:00:00,7.2,24.0,15.6,26.7,21.0,24.0,137187502.33380348,0.0,314263.11440012618,78929634.18766754,0.0,18208794.2057739,39734810.825961928,0.0,0.0,2699493.2783855695,24807048.034253174,0.0,1543194.1598059815,5239779.657671461,1543194.159805975,34227169.24300286,0.0 
 08/15  08:00:00,7.2,24.0,15.6,26.7,21.0,24.0,209216896.21095629,0.0,2221154.827337969,138126859.82841818,0.0,29134070.729238243,39734810.825961928,0.0,0.0,0.0,20503755.405490895,0.0,10741425.850653315,5239779.65767148,10741425.850653315,34227169.24300288,0.0 
 08/15  09:00:00,7.2,24.0,15.6,26.7,21.0,24.0,253747368.02011759,0.0,3645050.7015107295,177591676.9222519,0.0,32775829.57039302,39734810.825961928,0.0,0.0,0.0,18375871.44632993,0.0,17004291.45362257,5239779.657671474,17004291.45362256,34227169.24300294,0.0 
 08/15  10:00:00,7.2,24.0,15.6,26.7,21.0,24.0,254884052.97789134,0.0,4781735.659284485,177591676.9222519,0.0,32775829.57039302,39734810.825961928,0.0,0.0,0.0,14370343.174787188,0.0,21323134.074935665,5239779.657671461,21323134.07493566,34227169.24300291,0.0 
 08/15  11:00:00,7.2,24.0,15.6,26.7,21.0,24.0,255916528.48587115,0.0,5814211.167264337,177591676.9222519,0.0,32775829.57039302,39734810.825961928,0.0,0.0,0.0,22346354.65164952,0.0,25381057.792523717,5239779.657671467,25381057.792523713,34227169.243002828,0.0 
 08/15  12:00:00,7.2,24.0,15.6,26.7,21.0,24.0,232635264.02272836,0.0,5907114.092193108,157859268.37533508,0.0,29134070.729238243,39734810.825961928,0.0,0.0,0.0,25427815.3555162,0.0,25428311.101951008,5239779.6576715,25428311.101951016,34227169.243002828,0.0 
 08/15  13:00:00,7.2,24.0,15.6,26.7,21.0,24.0,256087584.9164977,0.0,5985267.597890887,177591676.9222519,0.0,32775829.57039302,39734810.825961928,0.0,0.0,0.0,40988422.887091469,0.0,26174356.42249286,5239779.657671461,26174356.42249286,34227169.24300281,0.0 
 08/15  14:00:00,7.2,24.0,15.6,26.7,21.0,24.0,256196680.90954296,0.0,6094363.590936121,177591676.9222519,0.0,32775829.57039302,39734810.825961928,0.0,0.0,0.0,47399198.62144091,0.0,27072494.123456167,5239779.65767148,27072494.123456167,34227169.24300278,0.0 
 08/15  15:00:00,7.2,24.0,15.6,26.7,21.0,24.0,256180434.1121199,0.0,6078116.793513067,177591676.9222519,0.0,32775829.57039302,39734810.825961928,0.0,0.0,0.0,48051101.894550759,0.0,26986490.425639336,5239779.65767148,26986490.42563933,34227169.243002858,0.0 
 08/15  16:00:00,7.2,24.0,15.6,26.7,21.0,24.0,256013602.27552993,0.0,5911284.956923096,177591676.9222519,0.0,32775829.57039302,39734810.825961928,0.0,0.0,0.0,43607001.59842553,0.0,25982758.735880455,5239779.657671493,25982758.735880466,34227169.243002858,0.0 
 08/15  17:00:00,7.2,30.0,15.6,26.7,15.5,30.0,73764261.00536977,0.0,0.0,59197225.640750627,0.0,14567035.364619121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/15  18:00:00,7.2,30.0,15.6,26.7,15.5,30.0,23374167.38807166,0.0,0.0,19732408.546916885,0.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/15  19:00:00,7.2,30.0,15.6,26.7,15.5,30.0,34081767.388071659,0.0,0.0,19732408.546916885,10707600.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/15  20:00:00,7.2,30.0,15.6,26.7,15.5,30.0,55496967.388071659,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/15  21:00:00,7.2,30.0,15.6,26.7,15.5,30.0,55496967.388071659,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/15  22:00:00,7.2,30.0,15.6,26.7,15.5,30.0,55496967.388071659,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/15  23:00:00,7.2,30.0,15.6,26.7,15.5,30.0,55496967.388071659,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/15  24:00:00,7.2,30.0,15.6,26.7,15.5,30.0,55496967.388071659,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/16  01:00:00,7.2,30.0,15.6,26.7,15.5,30.0,55496967.388071659,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/16  02:00:00,7.2,30.0,15.6,26.7,15.5,30.0,55496967.388071659,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/16  03:00:00,7.2,30.0,15.6,26.7,15.5,30.0,55496967.388071659,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/16  04:00:00,7.2,30.0,15.6,26.7,15.5,30.0,55496967.388071659,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/16  05:00:00,7.2,30.0,15.6,26.7,15.5,30.0,55496967.388071659,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/16  06:00:00,7.2,30.0,15.6,26.7,21.0,30.0,63108978.21403359,0.0,0.0,19732408.546916885,0.0,3641758.8411547804,39734810.825961928,0.0,0.0,6580574.063774771,45665016.23463313,0.0,0.0,5239779.657671478,0.0,34227169.24300283,0.0 
 08/16  07:00:00,7.2,24.0,15.6,26.7,21.0,24.0,136873239.21940337,0.0,0.0,78929634.18766754,0.0,18208794.2057739,39734810.825961928,0.0,0.0,3139063.2428391457,41510054.6387751,0.0,0.0,5239779.657671467,0.0,34227169.243002887,0.0 
 08/16  08:00:00,7.2,24.0,15.6,26.7,21.0,24.0,207680401.7779283,0.0,684660.3943099881,138126859.82841818,0.0,29134070.729238243,39734810.825961928,0.0,0.0,1332702.2769243569,29658300.455228576,0.0,3310853.8055841915,5239779.657671478,3310853.805584198,34227169.24300291,0.0 
 08/16  09:00:00,7.2,24.0,15.6,26.7,21.0,24.0,252417082.95028139,0.0,2314765.631674555,177591676.9222519,0.0,32775829.57039302,39734810.825961928,0.0,0.0,0.0,25190731.76850418,0.0,10889034.474528777,5239779.6576714939,10889034.47452877,34227169.243002858,0.0 
 08/16  10:00:00,7.2,24.0,15.6,26.7,21.0,24.0,253389978.28050054,0.0,3287660.961893686,177591676.9222519,0.0,32775829.57039302,39734810.825961928,0.0,0.0,0.0,22781434.707988278,0.0,14941223.740028564,5239779.657671461,14941223.740028564,34227169.24300286,0.0 
 08/16  11:00:00,7.2,24.0,15.6,26.7,21.0,24.0,254220104.47176824,0.0,4117787.1531614,177591676.9222519,0.0,32775829.57039302,39734810.825961928,0.0,0.0,0.0,28766802.35291273,0.0,18285652.732385868,5239779.657671467,18285652.732385857,34227169.243002858,0.0 
 08/16  12:00:00,7.2,24.0,15.6,26.7,21.0,24.0,231096311.45140574,0.0,4368161.520870556,157859268.37533508,0.0,29134070.729238243,39734810.825961928,0.0,0.0,0.0,40411030.80003749,0.0,19351449.464952738,5239779.657671474,19351449.46495274,34227169.243002858,0.0 
 08/16  13:00:00,7.2,24.0,15.6,26.7,21.0,24.0,255542920.78707574,0.0,5440603.468468888,177591676.9222519,0.0,32775829.57039302,39734810.825961928,0.0,0.0,0.0,41253753.012542959,0.0,23646661.65287658,5239779.657671487,23646661.65287658,34227169.24300283,0.0 
 08/16  14:00:00,7.2,24.0,15.6,26.7,21.0,24.0,256276621.15323056,0.0,6174303.834623719,177591676.9222519,0.0,32775829.57039302,39734810.825961928,0.0,0.0,0.0,48571627.225625488,0.0,26683775.19112964,5239779.657671474,26683775.191129637,34227169.243002887,0.0 
 08/16  15:00:00,7.2,24.0,15.6,26.7,21.0,24.0,256735235.71174637,0.0,6632918.393139533,177591676.9222519,0.0,32775829.57039302,39734810.825961928,0.0,0.0,0.0,51447317.42821787,0.0,28640417.72313062,5239779.657671474,28640417.72313063,34227169.2430028,0.0 
 08/16  16:00:00,7.2,24.0,15.6,26.7,21.0,24.0,256547100.2084741,0.0,6444782.8898672549,177591676.9222519,0.0,32775829.57039302,39734810.825961928,0.0,0.0,0.0,54147102.02565799,0.0,27781628.049367057,5239779.657671461,27781628.04936703,34227169.243002887,0.0 
 08/16  17:00:00,7.2,30.0,15.6,26.7,15.5,30.0,73764261.00536977,0.0,0.0,59197225.640750627,0.0,14567035.364619121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/16  18:00:00,7.2,30.0,15.6,26.7,15.5,30.0,23374167.38807166,0.0,0.0,19732408.546916885,0.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/16  19:00:00,7.2,30.0,15.6,26.7,15.5,30.0,34081767.388071659,0.0,0.0,19732408.546916885,10707600.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/16  20:00:00,7.2,30.0,15.6,26.7,15.5,30.0,55496967.388071659,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/16  21:00:00,7.2,30.0,15.6,26.7,15.5,30.0,55496967.388071659,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/16  22:00:00,7.2,30.0,15.6,26.7,15.5,30.0,55496967.388071659,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/16  23:00:00,7.2,30.0,15.6,26.7,15.5,30.0,55496967.388071659,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/16  24:00:00,7.2,30.0,15.6,26.7,15.5,30.0,55496967.388071659,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/17  01:00:00,7.2,30.0,15.6,26.7,15.5,30.0,55496967.388071659,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/17  02:00:00,7.2,30.0,15.6,26.7,15.5,30.0,55496967.388071659,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/17  03:00:00,7.2,30.0,15.6,26.7,15.5,30.0,55496967.388071659,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/17  04:00:00,7.2,30.0,15.6,26.7,15.5,30.0,55496967.388071659,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/17  05:00:00,7.2,30.0,15.6,26.7,15.5,30.0,55496967.388071659,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/17  06:00:00,7.2,30.0,15.6,26.7,21.0,30.0,63108978.21403359,0.0,0.0,19732408.546916885,0.0,3641758.8411547804,39734810.825961928,0.0,0.0,6051123.761194047,55036270.192929539,0.0,0.0,5239779.6576714939,0.0,34227169.24300287,0.0 
 08/17  07:00:00,7.2,24.0,15.6,26.7,21.0,24.0,136873239.21940337,0.0,0.0,78929634.18766754,0.0,18208794.2057739,39734810.825961928,0.0,0.0,3002675.461651689,44325994.05525215,0.0,0.0,5239779.657671474,0.0,34227169.243002858,0.0 
 08/17  08:00:00,7.2,24.0,15.6,26.7,21.0,24.0,207129527.47886233,0.0,133786.09524399174,138126859.82841818,0.0,29134070.729238243,39734810.825961928,0.0,0.0,2767584.906534109,19258790.446801507,0.0,612246.2218216159,5239779.6576714939,612246.2218216093,34227169.243002858,0.0 
 08/17  09:00:00,7.2,24.0,15.6,26.7,21.0,24.0,252103381.7298953,0.0,2001064.4112884496,177591676.9222519,0.0,32775829.57039302,39734810.825961928,0.0,0.0,76452.37335857819,9156685.393673668,0.0,8955484.349464536,5239779.657671477,8955484.349464525,34227169.24300283,0.0 
 08/17  10:00:00,7.2,24.0,15.6,26.7,21.0,24.0,253626504.92302705,0.0,3524187.604420227,177591676.9222519,0.0,32775829.57039302,39734810.825961928,0.0,0.0,80524.47368568972,8826166.345474365,0.0,15285088.994312026,5239779.657671474,15285088.994312032,34227169.24300278,0.0 
 08/17  11:00:00,7.2,24.0,15.6,26.7,21.0,24.0,254849296.48237244,0.0,4746979.1637656339,177591676.9222519,0.0,32775829.57039302,39734810.825961928,0.0,0.0,0.0,15480039.175114744,0.0,20183374.26951211,5239779.657671461,20183374.269512096,34227169.24300281,0.0 
 08/17  12:00:00,7.2,24.0,15.6,26.7,21.0,24.0,232203259.58043743,0.0,5475109.649902217,157859268.37533508,0.0,29134070.729238243,39734810.825961928,0.0,0.0,16621.835160866613,16045129.808834875,0.0,22663176.36798104,5239779.657671474,22663176.367981025,34227169.2430028,0.0 
