Date/Time,SWHSYS1 WATER HEATER:Water Heater Heating Energy [J](Hourly),CORE_ZN:Zone Thermostat Heating Setpoint Temperature [C](Hourly),CORE_ZN:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),PERIMETER_ZN_1:Zone Thermostat Heating Setpoint Temperature [C](Hourly),PERIMETER_ZN_1:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),PERIMETER_ZN_2:Zone Thermostat Heating Setpoint Temperature [C](Hourly),PERIMETER_ZN_2:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),PERIMETER_ZN_3:Zone Thermostat Heating Setpoint Temperature [C](Hourly),PERIMETER_ZN_3:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),PERIMETER_ZN_4:Zone Thermostat Heating Setpoint Temperature [C](Hourly),PERIMETER_ZN_4:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),WaterSystems:Gas [J](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),WaterSystems:EnergyTransfer [J](Hourly),HeatingCoils:EnergyTransfer [J](Hourly),CoolingCoils:EnergyTransfer [J](Hourly),PSZ-AC:1:Air System Total Heating Energy [J](Hourly),PSZ-AC:1:Air System Total Cooling Energy [J](Hourly),PSZ-AC:2:Air System Total Heating Energy [J](Hourly),PSZ-AC:2:Air System Total Cooling Energy [J](Hourly),PSZ-AC:3:Air System Total Heating Energy [J](Hourly),PSZ-AC:3:Air System Total Cooling Energy [J](Hourly),PSZ-AC:4:Air System Total Heating Energy [J](Hourly),PSZ-AC:4:Air System Total Cooling Energy [J](Hourly),PSZ-AC:5:Air System Total Heating Energy [J](Hourly),PSZ-AC:5:Air System Total Cooling Energy [J](Hourly) 
 01/01  11:00:00,1247305.1922353339,15.600000000000002,26.700000000000004,15.600000000000002,26.700000000000004,15.600000000000002,26.700000000000004,15.600000000000002,26.700000000000004,15.600000000000002,26.700000000000004,20546929.05883548,0.0,0.0,1792322.3073600005,0.0,5940057.91392,12814548.83754094,0.000014538461538461542,99054219.87973479,97423117.911457,1631101.9682777832,83193639.68498922,0.0,66266.90267790991,75990031.97093648,0.0,4881811.355443863,0.0,18337650.38397139,0.0,16220178.68509377,0.0,30354908.465175898,0.0,19010031.918792938,0.0 
 01/01  12:00:00,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,17984019.291327295,0.0,0.0,1792322.3073600005,0.0,5940057.91392,10251639.070032752,0.000014538461538461542,59588889.8319843,59516889.8319843,72000.0,52934659.50890146,0.0,99400.35401686483,46423174.06894776,0.0,2835699.0623017225,0.0,10305355.835771915,0.0,10974514.152344689,0.0,20070437.278450416,0.0,12488806.810112058,0.0 
 01/01  13:00:00,1247279.4787960936,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,20546929.05883548,0.0,0.0,1792322.3073600005,0.0,5940057.91392,12814548.83754094,0.000014538461538461542,74130353.10994222,72499283.28285487,1631069.8270873347,62537668.363520998,0.0,99400.35401686483,56549440.960626799,0.0,2789456.4345459768,0.0,14346183.40429556,0.0,13724624.914052118,0.0,23774234.45435163,0.0,14729490.590922632,0.0 
 01/01  14:00:00,1247327.9884977742,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,17788272.409840093,0.0,0.0,1792322.3073600005,0.0,5940057.91392,10055892.188545552,0.000014538461538461542,52166273.86014457,50535143.3970783,1631130.4630662769,45916586.30594223,0.0,149100.53102529728,39417411.849721077,0.0,1410022.6349500009,0.0,11871262.87523314,0.0,9812798.684493874,0.0,16349564.209264767,0.0,10029655.634324925,0.0 
 01/01  15:00:00,0.0,15.600000000000002,26.700000000000004,15.600000000000002,26.700000000000004,15.600000000000002,26.700000000000004,15.600000000000002,26.700000000000004,15.600000000000002,26.700000000000004,19763941.532886678,0.0,0.0,1792322.3073600005,0.0,5940057.91392,12031561.311592136,0.000014538461538461542,66967196.39283751,66895196.39283751,72000.0,58656769.21659468,0.0,99400.35401686482,52178253.18641326,0.0,1344213.6782907099,0.0,16767424.820504614,0.0,12777030.429136947,0.0,20835892.358888896,0.0,12485253.211184416,0.0 
 01/01  16:00:00,1247230.172348844,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,16732705.732652057,0.0,1466.482842853122,1792322.3073600005,0.0,5940057.91392,8998859.028514663,0.000014538461538461542,51673688.07127106,50042679.87607577,1631008.195195289,44694552.57052474,0.0,66266.90267790991,39033290.303339097,11159.251790108654,478695.90775479076,11159.251790108654,13258688.732620705,0.0,9595547.046387636,0.0,15471299.50327283,0.0,9227918.141817848,0.0 
 01/01  17:00:00,1247297.612792624,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,26017540.449079664,0.0,6692.6791673916209,1792322.3073600005,6638400.0,5940057.91392,11640067.548617732,0.000014538461538461542,71693453.73500806,70062361.24085428,1631092.4941537907,59649706.29005364,0.0,66266.90267790991,54648641.76786634,50844.221141215865,825003.9437674324,50844.221141215865,18979304.39581118,0.0,12992176.087238772,0.0,20793137.449470924,0.0,12699087.440196174,0.0 
 01/01  18:00:00,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,27941619.29132729,0.0,0.0,1792322.3073600005,9957600.0,5940057.91392,10251639.070032752,0.000014538461538461542,55887950.16445303,55815950.16445303,72000.0,49974595.81864042,0.0,66266.90267790991,43536441.12827336,0.0,1977220.9279998048,0.0,15256756.573882906,0.0,10203789.89202682,0.0,16225577.63430749,0.0,10124735.170089379,0.0 
 01/01  19:00:00,1247317.723700787,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,30426230.3062406,0.0,0.0,1792322.3073600005,9957600.0,5940057.91392,12736250.08494606,0.000014538461538461542,59646287.15464343,58015169.52233043,1631117.6323129968,53271861.69689138,0.0,66266.90267790991,45251832.22741774,0.0,2138931.432372247,0.0,16765725.267882174,0.0,10878695.373122298,0.0,17311284.801111387,0.0,10893445.437875746,0.0 
 01/01  20:00:00,1247296.005170343,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,27941619.291327295,0.0,0.0,1792322.3073600005,9957600.0,5940057.91392,10251639.070032752,0.000014538461538461542,53317847.737597379,51686757.25293339,1631090.4846639897,47885869.046692099,0.0,66266.90267790991,40315670.65728804,0.0,2242508.5581115668,0.0,14481601.827689238,0.0,9438101.396747671,0.0,14933524.16863505,0.0,9471573.77613752,0.0 
 01/01  21:00:00,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,30504529.05883548,0.0,0.0,1792322.3073600005,9957600.0,5940057.91392,12814548.83754094,0.000014538461538461542,59699676.80687218,59627676.80687218,72000.0,54637600.20984232,0.0,66266.90267790991,46509587.90936031,0.0,2687070.143179638,0.0,17113770.817834956,0.0,11015693.599263942,0.0,17453299.589277787,0.0,11054302.597345025,0.0 
 01/01  22:00:00,1247337.19212033,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,27941619.291327295,0.0,0.0,1792322.3073600005,9957600.0,5940057.91392,10251639.070032752,0.000014538461538461542,54656667.72763575,53025525.760259117,1631141.9673766343,48976700.618740897,0.0,115967.07968634236,41359910.09300211,0.0,2554807.34860544,0.0,14806311.263949987,0.0,9567180.661856316,0.0,15079218.3095394,0.0,9604031.579083879,0.0 
 01/01  23:00:00,1247234.147000571,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,30504529.05883548,0.0,0.0,1792322.3073600005,9957600.0,5940057.91392,12814548.837540942,0.000014538461538461542,63009258.097682427,61378244.934266548,1631013.1634158735,55999203.78741247,0.0,66266.90267790991,47875031.048727918,0.0,2936964.2375150539,0.0,17548545.711579816,0.0,11217766.733723965,0.0,17733169.751088177,0.0,11253133.45236187,0.0 
 01/01  24:00:00,0.0,15.600000000000004,26.700000000000004,15.600000000000004,26.700000000000004,15.600000000000004,26.700000000000004,15.600000000000004,26.700000000000004,15.600000000000004,26.700000000000004,27941619.291327295,0.0,0.0,1792322.3073600005,9957600.0,5940057.91392,10251639.070032753,0.000014538461538461542,55879153.693669188,55807153.693669188,72000.0,51148503.84179839,0.0,66266.90267790991,43529579.88106197,0.0,2809308.0384635047,0.0,15473423.124257893,0.0,9934262.256703334,0.0,15611210.334178746,0.0,9953015.197491326,0.0 
 01/02  01:00:00,1247315.7717161398,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,32484548.363475477,0.0,0.0,1792322.3073600005,9957600.0,7920077.218560001,12814548.837540942,0.000014538461538461542,69707547.82924512,68076432.63686674,1631115.1923783886,61038952.80751211,0.0,83009.40229773079,53099617.45675603,0.0,3140791.290668762,0.0,19164804.142935385,0.0,12185641.113662366,0.0,19215901.423174878,0.0,12207028.323855814,0.0 
 01/02  02:00:00,1247318.718186367,15.600000000000004,26.700000000000004,15.600000000000004,26.700000000000004,15.600000000000004,26.700000000000004,15.600000000000004,26.700000000000004,15.600000000000004,26.700000000000004,29921638.59596729,0.0,0.0,1792322.3073600005,9957600.0,7920077.218560001,10251639.070032753,0.000014538461538461542,64162388.35571471,62531269.48031827,1631118.8753964336,56133577.48761587,0.0,83009.40229773079,48774390.19464825,0.0,3024293.567263945,0.0,17071768.02591057,0.0,10905850.332319435,0.0,17100098.843852465,0.0,10924018.495334709,0.0 
 01/02  03:00:00,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,32484548.363475477,0.0,0.0,1792322.3073600005,9957600.0,7920077.218560001,12814548.837540942,0.000014538461538461542,71028094.56481676,70956094.56481676,72000.0,62961575.185311648,0.0,83009.40229773079,55345753.76055707,0.0,3461192.585971326,0.0,19790601.20457097,0.0,12569097.039101271,0.0,19760148.714731229,0.0,12579263.053723362,0.0 
 01/02  04:00:00,1247291.813898466,15.600000000000004,26.700000000000004,15.600000000000004,26.700000000000004,15.600000000000004,26.700000000000004,15.600000000000004,26.700000000000004,15.600000000000004,26.700000000000004,29921638.59596729,0.0,0.0,1792322.3073600005,9957600.0,7920077.218560001,10251639.070032753,0.000014538461538461542,64936937.56185543,63305852.316182088,1631085.2456733455,56699802.93707531,0.0,83009.4022977308,49378564.80662204,0.0,3250525.320787139,0.0,17212492.306139977,0.0,10982348.459228399,0.0,17178593.17606891,0.0,11006244.614430389,0.0 
 01/02  05:00:00,1247321.1835356623,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,32484548.363475477,0.0,0.0,1792322.3073600005,9957600.0,7920077.218560001,12814548.837540942,0.000014538461538461542,68517413.48745495,66886291.53043024,1631121.957024701,59614366.521668639,0.0,83009.40229773079,52171307.39373559,0.0,3437009.073017481,0.0,18815101.13085402,0.0,11974068.411202902,0.0,18756769.30609364,0.0,12002908.310108733,0.0 
 01/02  06:00:00,0.0,15.600000000000004,26.700000000000004,15.600000000000004,26.700000000000004,15.600000000000004,26.700000000000004,15.600000000000004,26.700000000000004,15.600000000000004,26.700000000000004,31713960.903327295,0.0,0.0,3584644.614720001,9957600.0,7920077.218560001,10251639.070032753,0.000014538461538461542,55941500.16933381,55869500.16933381,72000.0,51131387.49172258,0.0,132815.04367636925,43578210.132080379,0.0,2826532.86305832,0.0,15574412.19229995,0.0,9953174.183614653,0.0,15515409.586251736,0.0,9960320.376888579,0.0 
 01/02  07:00:00,1247241.561470535,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,36839780.43834367,0.0,0.0,3584644.614720001,9957600.0,7920077.218560001,15377458.60504913,0.000014538461538461542,165504531.2192303,163873508.78790248,1631022.431327838,138823860.23779727,0.0,116213.16321682312,127821336.85456394,0.0,24135859.070869976,0.0,36485478.96079277,0.0,23121192.18909899,0.0,36332121.23778803,0.0,23124144.001061433,0.0 
 01/02  08:00:00,1247314.1994693413,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,37370669.66778367,0.0,0.0,10753933.844160002,3319200.0,7920077.218560001,15377458.605049128,0.000014538461538461542,128934988.30710604,127303875.07999893,1631113.2271071035,89279885.465567,0.0,315435.72873137696,99297022.56239917,0.0,20988866.6116101,0.0,28924618.760517286,0.0,18027480.745339559,0.0,28702975.454904535,0.0,18030539.595074908,0.0 
 01/02  09:00:00,1247376.0659840203,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,65459433.87930367,0.0,0.0,32261801.53248001,0.0,17820173.74176,15377458.605049128,0.000014538461538461542,83200334.8578099,81569144.29902375,1631190.5587861562,54014668.984179969,0.0,581065.8160841153,63623932.553238529,0.0,12007017.093907362,0.0,20624847.946179063,0.0,12913368.363453217,0.0,20488191.554339157,0.0,12967966.200407697,0.0 
 01/02  10:00:00,1247466.7070111619,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,65459433.87930367,0.0,0.0,32261801.53248001,0.0,17820173.74176,15377458.605049128,0.000014538461538461542,63906557.92603528,62275254.06811054,1631303.857924733,39668405.6117102,0.0,630871.4574627539,48574698.17312623,0.0,8937437.494065833,0.0,16777721.977864945,0.0,10555038.001786702,0.0,16943808.316104954,0.0,10738150.988352476,0.0 
 01/02  11:00:00,1247404.0614185555,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,65459433.87930367,0.0,0.0,32261801.53248001,0.0,17820173.74176,15377458.605049128,0.000014538461538461542,50059017.09286551,48427791.5404488,1631225.5524167109,30062363.859652614,147405.10654441169,647473.3379223,37773677.40155006,0.0,6892260.530310841,0.0,13987763.462794617,0.0,8879760.434876878,0.0,14312409.114320958,0.0,9078942.464295149,0.0 
 01/02  12:00:00,1247589.6013001404,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,65459433.87930367,0.0,0.0,32261801.53248001,0.0,17820173.74176,15377458.605049128,0.000014538461538461542,39362483.62450796,37731026.15163075,1631457.4728772157,23411299.01079234,1303641.2331682433,780288.3815986691,29430200.398271987,0.0,5343095.515053277,0.0,11745487.865003519,0.0,7638710.256509879,0.0,12283914.64301631,0.0,7796450.723737849,0.0 
 01/02  13:00:00,2495084.9513635656,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,63479414.574663687,0.0,0.0,32261801.53248001,0.0,15840154.437120002,15377458.605049128,0.000014538461538461542,38343277.71592851,35152480.58198918,3190797.133939335,21361358.90419851,1270188.8692931825,946307.1861941306,27418934.853951556,0.0,5378031.789202461,0.0,11018306.103792506,0.0,7307591.615711324,0.0,11721726.900189175,0.0,7370737.050105119,0.0 
 01/02  14:00:00,1247476.9404168579,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,65459433.87930367,0.0,0.0,32261801.53248001,0.0,17820173.74176,15377458.605049128,0.000014538461538461542,29303585.464017434,27672268.814577789,1631316.6494396423,16314391.469265927,3245293.755525598,896501.5448154926,21584369.67537067,0.0,3750556.8839993539,0.0,9737664.033865843,0.0,6556215.986431346,0.0,10422281.38848427,0.0,6495109.9876388539,0.0 
 01/02  15:00:00,1247355.8044883593,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,65459433.87930367,0.0,0.0,32261801.53248001,0.0,17820173.74176,15377458.605049128,0.000014538461538461542,29375138.737481845,27743973.505085704,1631165.2323961417,15792335.829520565,3924483.512983065,564463.9356245693,21640299.333966849,0.0,3439725.09262671,0.0,9930848.352365099,0.0,6641352.780064661,0.0,10526502.132097925,0.0,6479329.581861389,0.0 
 01/02  16:00:00,1247387.5504872804,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,65459433.87930367,0.0,0.0,32261801.53248001,0.0,17820173.74176,15377458.605049128,0.000014538461538461542,27511455.507335739,25880250.593192329,1631204.9141434082,15339014.53134155,4384518.906733609,547862.0551650231,20186595.462690016,0.0,2813394.718501928,0.0,9801311.600265637,0.0,6476201.801519601,0.0,10195004.9823883,0.0,6278140.965063361,0.0 
 01/02  17:00:00,1247532.2717936158,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,72097833.87930368,0.0,0.0,32261801.53248001,6638400.0,17820173.74176,15377458.605049128,0.000014538461538461542,27123544.072686685,25492158.260335715,1631385.8123509715,15914521.476980638,4696471.10744324,730482.7402200309,19883883.44306186,0.0,2348962.577846415,0.0,9999273.578953848,0.0,6489230.075013004,0.0,10115597.657460899,0.0,6308278.158836713,0.0 
 01/02  18:00:00,1247366.6839635776,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,53158378.20186367,0.0,0.0,17923223.073600007,9957600.0,9900096.523200002,15377458.605049128,0.000014538461538461542,47664581.47775445,46033402.64627179,1631178.8314826622,27538335.159886335,1114331.3406148486,431648.8919482,35906054.064092,0.0,6163336.276008913,0.0,13904728.742080866,0.0,8750078.399555048,0.0,13811632.351949055,0.0,8653736.899546925,0.0 
 01/02  19:00:00,1247397.6971344723,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,44009069.66778366,0.0,0.0,10753933.844160002,9957600.0,7920077.218560001,15377458.605049128,0.000014538461538461542,57752574.62781855,56121357.03060631,1631217.5972122409,34526314.09882942,0.0,348639.4896504693,43774658.48387293,0.0,8009627.343709174,0.0,15805921.238698306,0.0,9865727.90846673,0.0,15637641.930723083,0.0,9833198.6673242,0.0 
 01/02  20:00:00,1247342.114957773,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,44009069.66778366,0.0,0.0,10753933.844160002,9957600.0,7920077.218560001,15377458.605049128,0.000014538461538461542,58918434.69559838,57287286.574791457,1631148.120806921,36367508.33104001,0.0,249028.2068931923,44684083.52833733,0.0,8380772.944440412,0.0,15987747.311738542,0.0,9959907.886598913,0.0,15783517.183079757,0.0,9949596.807527904,0.0 
 01/02  21:00:00,1247309.9286945577,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,40424425.053063679,0.0,0.0,7169289.229440002,9957600.0,7920077.218560001,15377458.605049128,0.000014538461538461542,60617555.37463878,58986447.485899079,1631107.8887397072,38345812.771462317,0.0,282231.96781228468,46009429.03900128,0.0,8909627.085779535,0.0,16255738.626110483,0.0,10100516.693301756,0.0,16023850.785316447,0.0,10097154.45354139,0.0 
 01/02  22:00:00,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,40424425.053063679,0.0,0.0,7169289.229440002,9957600.0,7920077.218560001,15377458.605049128,0.000014538461538461542,58535512.62090212,58463512.62090212,72000.0,38569286.18464592,0.0,132815.04367636925,45601539.84430366,0.0,9020235.28259755,0.0,16106052.175652648,0.0,9995205.912118832,0.0,15860425.34704354,0.0,9997079.731939428,0.0 
 01/02  23:00:00,1247313.061995183,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,26890861.84462901,0.0,0.0,3584644.614720001,9957600.0,7920077.218560001,5428540.011334464,0.000014538461538461542,6902456.478072021,5271344.672780693,1631111.8052913277,8573406.010582138,0.0,83009.4022977308,4111648.8447689407,0.0,0.0,0.0,2946288.7347720626,0.0,1894885.226077022,0.0,2802924.087639015,0.0,1896090.8076153335,0.0 
 01/02  24:00:00,1247302.5384025004,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,30527079.548603469,0.0,0.0,1792322.3073600005,9957600.0,7920077.218560001,10857080.022668928,0.000014538461538461542,31160021.832009797,29528923.18096024,1631098.6510495539,30590627.12243411,0.0,83009.40229773079,23032560.08114899,0.0,0.0,0.0,10426990.980198026,0.0,6705056.725094372,0.0,10065777.510470547,0.0,6691814.8880548649,0.0 
 01/03  01:00:00,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,28355663.544069686,0.0,0.0,1792322.3073600005,9957600.0,7920077.218560001,8685664.018135142,0.000014538461538461542,29145257.400724584,29073257.400724584,72000.0,29123589.445758977,0.0,83181.84411438593,22677140.77256517,0.0,0.0,0.0,9630282.190093179,0.0,6190399.163155798,0.0,9366579.137189977,0.0,6175544.300261509,0.0 
 01/03  02:00:00,1247287.7969335335,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,30527079.548603469,0.0,0.0,1792322.3073600005,9957600.0,7920077.218560001,10857080.022668928,0.000014538461538461542,46370537.30196725,44739457.077405,1631080.2245622555,41056479.25426145,0.0,83181.84411438594,34896776.5203759,0.0,0.0,0.0,14057142.142689052,0.0,9010664.077487095,0.0,13695492.25962177,0.0,8990558.063246895,0.0 
 01/03  03:00:00,1247281.693820344,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,28355663.544069686,0.0,0.0,1792322.3073600005,9957600.0,7920077.218560001,8685664.018135142,0.000014538461538461542,37002900.88849674,35371828.292681518,1631072.5958152214,33639424.33555636,0.0,83181.84411438593,27590026.068291587,0.0,0.0,0.0,11127405.793185488,0.0,7139081.780487352,0.0,10877164.014527593,0.0,7132038.498226669,0.0 
 01/03  04:00:00,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,30527079.548603469,0.0,0.0,1792322.3073600005,9957600.0,7920077.218560001,10857080.022668928,0.000014538461538461542,50869882.26986709,50797882.26986709,72000.0,45233686.14195463,0.0,83181.84411438594,39622348.17049632,0.0,0.0,0.0,15509575.291132976,0.0,9895560.204237819,0.0,15179168.970213842,0.0,9895123.72758062,0.0 
 01/03  05:00:00,1247325.5843062266,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,28355663.544069686,0.0,0.0,1792322.3073600005,9957600.0,7920077.218560001,8685664.018135142,0.000014538461538461542,44407926.43699134,42776798.979107599,1631127.4578837464,39021745.69406366,0.0,83181.84411438593,33365903.203703926,0.0,0.0,0.0,12922416.070805207,0.0,8238410.716198653,0.0,12653673.124020026,0.0,8237067.310815186,0.0 
 01/03  06:00:00,1247319.176202743,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,32319401.85596347,0.0,0.0,3584644.614720001,9957600.0,7920077.218560001,10857080.022668928,0.000014538461538461542,68345350.98982027,66714231.54191422,1631119.4479060628,57531344.3534054,0.0,133090.95058301747,52037100.60269309,0.0,0.0,0.0,19396873.26272674,0.0,12306069.55211799,0.0,18886953.74515776,0.0,12304284.065359625,0.0 
 01/03  07:00:00,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,36839780.43834367,0.0,0.0,3584644.614720001,9957600.0,7920077.218560001,15377458.60504913,0.000014538461538461542,116322305.91132051,116250305.91132051,72000.0,103224539.75867015,0.0,116454.58176014028,90675238.61083001,0.0,15446077.284076332,0.0,27964704.683477548,0.0,17675371.007998785,0.0,27294157.53369255,0.0,17672386.706632746,0.0 
 01/03  08:00:00,1247312.0287452327,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,37370669.66778367,0.0,0.0,10753933.844160002,3319200.0,7920077.218560001,15377458.605049128,0.000014538461538461542,111421692.4852986,109790581.97154527,1631110.5137533455,72450463.34854487,0.0,316091.00763466648,85636653.93780531,0.0,16374609.816010476,0.0,26219315.64068077,0.0,16223595.059397124,0.0,25852920.80072798,0.0,16343671.226036702,0.0 
 01/03  09:00:00,1247441.832354381,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,65459433.87930367,0.0,0.0,32261801.53248001,0.0,17820173.74176,15377458.605049128,0.000014538461538461542,75313715.24982074,73682442.48462823,1631272.7651925062,43580631.438156,46383.61828405249,582272.9088007013,57472305.13801001,0.0,9358197.885025831,0.0,19443511.99265805,0.0,12062536.933575254,0.0,19536611.37804334,0.0,12448905.553755524,0.0 
 01/03  10:00:00,1247521.4217531093,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,65459433.87930367,0.0,0.0,32261801.53248001,0.0,17820173.74176,15377458.605049128,0.000014538461538461542,63523391.217045348,61892018.9669882,1631372.2500571435,34876525.10011526,1074162.5170297793,632182.0152693329,48275774.794250797,0.0,7666420.598174428,0.0,16838903.996212629,0.0,10573873.298801199,0.0,17464447.4102994,0.0,11109588.095811664,0.0 
 01/03  11:00:00,2494849.469816764,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,65459433.87930367,0.0,0.0,32261801.53248001,0.0,17820173.74176,15377458.605049128,0.000014538461538461542,56078042.46220706,52887539.67462769,3190502.7875793615,29184503.038215974,2063966.0740757399,648818.3840922101,41252280.9462096,0.0,6576760.507527757,0.0,14760132.849906754,0.0,9518510.60900638,0.0,15764275.700032555,0.0,10010059.884784513,0.0 
 01/03  12:00:00,1247445.097111595,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,65459433.87930367,0.0,0.0,32261801.53248001,0.0,17820173.74176,15377458.605049128,0.000014538461538461542,46973248.949424657,45341972.1033629,1631276.8460617513,24732689.21752065,2846308.601995194,781909.3346752274,35366738.240623068,0.0,5603778.201372188,0.0,13160182.574040005,0.0,8722663.49477117,0.0,14230535.911552534,0.0,9027036.663935712,0.0 
 01/03  13:00:00,1247587.4179605,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,63479414.574663687,0.0,0.0,32261801.53248001,0.0,15840154.437120002,15377458.605049128,0.000014538461538461542,45899418.60638775,44267963.86263341,1631454.743754342,24060693.960440823,2377616.9772856414,948273.0229039991,34529011.81285406,0.0,5886636.971976975,0.0,12809950.102803054,0.0,8629466.245061148,0.0,13869672.25533326,0.0,8710744.842728496,0.0 
 01/03  14:00:00,1247473.7486290036,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,65459433.87930367,0.0,0.0,32261801.53248001,0.0,17820173.74176,15377458.605049128,0.000014538461538461542,36852256.10739998,35220943.44761961,1631312.6597803697,18862961.71682343,3992087.0450019205,898363.9164353679,27472335.88914329,0.0,4200820.231039723,0.0,11141213.074399192,0.0,7712660.679956568,0.0,12233293.467574384,0.0,7561807.041222116,0.0 
 01/03  15:00:00,1247441.2937001999,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,65459433.87930367,0.0,0.0,32261801.53248001,0.0,17820173.74176,15377458.605049128,0.000014538461538461542,34539693.993753779,32908421.90186624,1631272.091887529,17541627.400509728,4474757.952659981,565636.5399778242,25668569.083455668,0.0,3718513.1448958835,0.0,10836483.672823934,0.0,7509139.8133379709,0.0,11830199.62444819,0.0,7151691.432998769,0.0 
 01/03  16:00:00,1247468.098912534,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,65459433.87930367,0.0,0.0,32261801.53248001,0.0,17820173.74176,15377458.605049128,0.000014538461538461542,33946217.33463292,32314911.736864419,1631305.5977685035,17438617.42306913,4834731.741849751,549000.1711549469,25205631.15475425,0.0,3358637.0204070757,0.0,10957660.88972042,0.0,7510216.541041069,0.0,11764648.671693868,0.0,6991926.636940679,0.0 
