Date/Time,BULKSTORAGE:Zone Thermostat Heating Setpoint Temperature [C](Hourly),BULKSTORAGE:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),FINESTORAGE:Zone Thermostat Heating Setpoint Temperature [C](Hourly),FINESTORAGE:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),OFFICE:Zone Thermostat Heating Setpoint Temperature [C](Hourly),OFFICE:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),HeatingCoils:EnergyTransfer [J](Hourly),CoolingCoils:EnergyTransfer [J](Hourly),FURNACE_PACU_CAV_1:1:Air System Total Heating Energy [J](Hourly),FURNACE_PACU_CAV_1:1:Air System Total Cooling Energy [J](Hourly),FURNACE_PACU_CAV_2:2:Air System Total Heating Energy [J](Hourly),FURNACE_PACU_CAV_2:2:Air System Total Cooling Energy [J](Hourly) 
 10/21  21:00:00,7.2,30.0,15.6,26.7,15.5,30.0,54632641.83610824,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/21  22:00:00,7.2,30.0,15.6,26.7,15.5,30.0,54632641.83610824,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/21  23:00:00,7.2,30.0,15.6,26.7,15.5,30.0,54632641.83610824,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/21  24:00:00,7.2,30.0,15.6,26.7,15.5,30.0,54632641.83610824,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/22  01:00:00,7.2,30.0,15.6,26.7,15.5,30.0,54632641.83610824,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/22  02:00:00,7.2,30.0,15.6,26.7,15.5,30.0,54632641.83610824,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/22  03:00:00,7.2,30.0,15.6,26.7,15.5,30.0,54632641.83610824,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/22  04:00:00,7.2,30.0,15.6,26.7,15.5,30.0,54632641.83610824,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/22  05:00:00,7.2,30.0,15.6,26.7,15.5,30.0,54632641.83610824,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/22  06:00:00,7.2,30.0,15.6,26.7,15.5,30.0,54632641.83610824,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/22  07:00:00,7.2,30.0,15.6,26.7,15.5,30.0,21758641.836108239,0.0,0.0,11542082.99495346,6574800.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/22  08:00:00,7.2,30.0,15.6,26.7,15.5,30.0,15183841.836108242,0.0,0.0,11542082.99495346,0.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/22  09:00:00,7.2,30.0,15.6,26.7,15.5,30.0,15183841.836108242,0.0,0.0,11542082.99495346,0.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/22  10:00:00,7.2,30.0,15.6,26.7,15.5,30.0,15183841.836108242,0.0,0.0,11542082.99495346,0.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/22  11:00:00,7.2,30.0,15.6,26.7,15.5,30.0,15183841.836108242,0.0,0.0,11542082.99495346,0.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/22  12:00:00,7.2,30.0,15.6,26.7,15.5,30.0,15183841.836108242,0.0,0.0,11542082.99495346,0.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/22  13:00:00,7.2,30.0,15.6,26.7,15.5,30.0,15183841.836108242,0.0,0.0,11542082.99495346,0.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/22  14:00:00,7.2,30.0,15.6,26.7,15.5,30.0,15183841.836108242,0.0,0.0,11542082.99495346,0.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/22  15:00:00,7.2,30.0,15.6,26.7,15.5,30.0,15183841.836108242,0.0,0.0,11542082.99495346,0.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/22  16:00:00,7.2,30.0,15.6,26.7,15.5,30.0,15183841.836108242,0.0,0.0,11542082.99495346,0.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/22  17:00:00,7.2,30.0,15.6,26.7,15.5,30.0,21758641.83610824,0.0,0.0,11542082.99495346,6574800.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/22  18:00:00,7.2,30.0,15.6,26.7,15.5,30.0,54632641.83610824,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/22  19:00:00,7.2,30.0,15.6,26.7,15.5,30.0,54632641.83610824,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/22  20:00:00,7.2,30.0,15.6,26.7,15.5,30.0,54632641.83610824,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/22  21:00:00,7.2,30.0,15.6,26.7,15.5,30.0,54632641.83610824,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/22  22:00:00,7.2,30.0,15.6,26.7,15.5,30.0,54632641.83610824,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/22  23:00:00,7.2,30.0,15.6,26.7,15.5,30.0,54632641.83610824,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/22  24:00:00,7.2,30.0,15.6,26.7,15.5,30.0,54632641.83610824,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/23  01:00:00,7.2,30.0,15.6,26.7,15.5,30.0,55938483.33394934,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,1305841.4978411054,25037703.00295791,25037703.00295791,20666043.17861485,0.0,19529408.342307174,0.0,0.0,0.0,20835249.8401486,0.0 
 10/23  02:00:00,7.2,30.0,15.6,26.7,15.5,30.0,56510150.31018266,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,1877508.4740744236,35984808.2610076,35984808.2610076,29707984.603718748,0.0,28068150.44358593,0.0,0.0,0.0,29945658.917660748,0.0 
 10/23  03:00:00,7.2,30.0,15.6,26.7,15.5,30.0,58205937.810599837,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,3573295.9744915936,68310281.76902606,68310281.76902606,56515755.12150211,0.0,53282019.77984032,0.0,0.0,0.0,56855315.75433071,0.0 
 10/23  04:00:00,7.2,30.000000000000005,15.600000000000002,26.700000000000004,15.500000000000002,30.000000000000005,57683380.64341533,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,3050738.8073070908,58200418.40113713,58200418.40113713,48225206.16438815,0.0,45396326.35288696,0.0,0.0,0.0,48447065.160193789,0.0 
 10/23  05:00:00,7.200000000000003,30.00000000000001,15.600000000000002,26.700000000000004,15.500000000000006,30.00000000000001,59822573.191506948,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,5189931.355398707,100883959.07209714,100883959.07209714,83448691.62277638,0.0,78807336.05331452,0.0,4930606.815501472,0.0,79066660.59321033,0.0 
 10/23  06:00:00,7.2,30.0,15.6,26.7,21.0,30.0,120276150.74827945,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,65643508.912171218,111961767.6562042,111961767.6562042,139338404.96086569,0.0,88617133.38133575,0.0,58849414.077319908,0.0,95143366.29089876,0.0 
 10/23  07:00:00,7.2,24.0,15.6,26.7,21.0,24.0,136595435.09775893,0.0,0.0,46168331.97981384,6574800.0,18208794.2057739,65643508.912171218,89277468.61842543,89277468.61842543,122268282.93201006,0.0,70543887.92373403,0.0,43669725.75194729,0.0,92249809.15866822,0.0 
 10/23  08:00:00,7.2,24.0,15.6,26.7,21.0,24.0,175572160.60608367,0.0,0.0,80794580.96467422,0.0,29134070.729238243,65643508.912171218,80737014.57397454,80737014.57397454,114350611.85210306,0.0,63709336.96506009,0.0,36749853.591858979,0.0,92335130.36008479,0.0 
 10/23  09:00:00,7.2,24.0,15.6,26.7,21.0,24.0,202298085.43714536,0.0,0.0,103878746.95458116,0.0,32775829.57039302,65643508.912171218,58888770.379911389,58888770.379911389,97475570.27950582,0.0,46515641.03759708,0.0,30667235.348108043,0.0,81224052.67637134,0.0 
 10/23  10:00:00,7.2,24.0,15.6,26.7,21.0,24.0,202298085.43714536,0.0,0.0,103878746.95458116,0.0,32775829.57039302,65643508.912171218,25475517.914275804,25475517.914275804,67451622.6994272,0.0,20327386.693031599,0.0,25630538.493319058,0.0,60072495.18659564,0.0 
 10/23  11:00:00,7.2,24.0,15.6,26.7,21.0,24.0,202298085.43714536,0.0,0.0,103878746.95458116,0.0,32775829.57039302,65643508.912171218,18779613.43729899,18779613.43729899,48212997.250646349,0.0,15023690.749839195,0.0,22394920.447299556,0.0,58004417.289422888,0.0 
 10/23  12:00:00,7.2,24.0,15.6,26.7,21.0,24.0,187114243.60103715,0.0,0.0,92336663.95962768,0.0,29134070.729238243,65643508.912171218,18494088.799702679,18494088.799702679,42250149.60498508,0.0,14795271.039762143,0.0,22166500.73722232,0.0,58004417.28942294,0.0 
 10/23  13:00:00,7.2,24.0,15.6,26.7,21.0,24.0,202298085.43714536,0.0,0.0,103878746.95458116,0.0,32775829.57039302,65643508.912171218,14900760.233446703,14900760.233446703,33687306.11514589,0.0,11920608.186757362,0.0,19291837.884217528,0.0,58004417.28942291,0.0 
 10/23  14:00:00,7.2,24.0,15.6,26.7,21.0,24.0,202298085.43714536,0.0,0.0,103878746.95458116,0.0,32775829.57039302,65643508.912171218,12322956.020322314,12322956.020322314,27037655.58250508,0.0,9858364.816257852,0.0,17229594.51371859,0.0,58004417.28942291,0.0 
 10/23  15:00:00,7.2,24.0,15.6,26.7,21.0,24.0,202298085.43714536,0.0,0.0,103878746.95458116,0.0,32775829.57039302,65643508.912171218,13113265.074106599,13113265.074106599,34174484.58900641,0.0,10490612.05928528,0.0,17861841.756745913,0.0,58004417.28942291,0.0 
 10/23  16:00:00,7.2,24.0,15.6,26.7,21.0,24.0,202298085.43714536,0.0,0.0,103878746.95458116,0.0,32775829.57039302,65643508.912171218,15737266.81418849,15737266.81418849,48869564.44301803,0.0,12589813.451350794,0.0,19961043.14881119,0.0,58004417.28942291,0.0 
 10/23  17:00:00,7.200000000000003,30.00000000000001,15.600000000000004,26.700000000000008,15.500000000000006,30.00000000000001,59744006.125450659,0.0,0.0,34626248.98486037,6574800.0,14567035.364619121,3975921.7759711595,75586200.37195207,75586200.37195207,62514603.96268995,0.0,58957236.29012262,0.0,0.0,0.0,62933158.06609259,0.0 
 10/23  18:00:00,7.2,30.0,15.6,26.7,15.5,30.0,61340772.01366179,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,6708130.177553555,127215097.72952214,127215097.72952214,105445864.97007379,0.0,99227776.22902727,0.0,0.0,0.0,105935906.40657887,0.0 
 10/23  19:00:00,7.2,30.0,15.6,26.7,15.5,30.0,62472065.64827481,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,7839423.81216656,150340217.98923374,150340217.98923374,123744453.69274375,0.0,117306865.81355679,0.0,1736129.8037601053,0.0,123410159.8219617,0.0 
 10/23  20:00:00,7.200000000000003,30.000000000000005,15.600000000000002,26.700000000000004,15.500000000000002,30.000000000000005,63705926.285981569,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,9073284.449873336,174256771.61882518,174256771.61882518,144284986.24098528,0.0,136051634.05941556,0.0,5495605.885577896,0.0,139629312.62370733,0.0 
 10/23  21:00:00,7.2,30.0,15.6,26.7,15.5,30.0,65514818.121289,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,10882176.285180763,213028703.49366636,213028703.49366636,174855678.04801116,0.0,166464176.74370659,0.0,12626420.0579561,0.0,164719932.9709274,0.0 
 10/23  22:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,67442033.70542537,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,12809391.869317128,248201693.3890177,248201693.3890177,205072851.79590703,0.0,193897799.1073532,0.0,12571621.615540162,0.0,194135569.361125,0.0 
 10/23  23:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,68058466.31831303,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,13425824.482204805,264862919.0829141,264862919.0829141,217111949.77248735,0.0,207064465.11356724,0.0,19722273.3198023,0.0,200768016.27596677,0.0 
 10/23  24:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,69376799.97020364,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,14744158.134095407,286491542.58096066,286491542.58096066,236856371.36979009,0.0,223856490.55733166,0.0,16446265.65815032,0.0,222154383.033275,0.0 
 10/24  01:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,69441040.109112,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,14808398.273003767,293206000.0286157,293206000.0286157,240524327.6674897,0.0,229273811.9833769,0.0,23979099.373754689,0.0,220103110.88262243,0.0 
 10/24  02:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,70562669.4765945,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,15930027.640486263,310004412.4433602,310004412.4433602,256350267.67144148,0.0,242254915.42561708,0.0,18889076.0369925,0.0,239295867.02911056,0.0 
 10/24  03:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,70474287.3274779,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,15841645.491369669,314383738.84338459,314383738.84338459,257933160.71354825,0.0,245865065.92038826,0.0,27017328.332385035,0.0,234689383.07937286,0.0 
 10/24  04:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,71366799.35594377,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,16734157.51983552,325980447.4997126,325980447.4997126,269555292.41799399,0.0,254757995.1168573,0.0,20636776.976204486,0.0,250855375.66048614,0.0 
 10/24  05:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,69951519.40908665,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,15318877.5729784,304170940.8172271,304170940.8172271,249462030.122708,0.0,237895317.42363484,0.0,26859762.246331499,0.0,226354432.75027973,0.0 
 10/24  06:00:00,7.2,30.0,15.6,26.7,21.0,30.0,120276150.74827945,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,65643508.912171218,372106296.2130319,372106296.2130319,330138660.0398152,0.0,292157310.6296266,0.0,83947213.03592405,0.0,273585744.58057978,0.0 
 10/24  07:00:00,7.2,24.0,15.6,26.7,21.0,24.0,136595435.09775893,0.0,0.0,46168331.97981384,6574800.0,18208794.2057739,65643508.912171218,317521915.2388818,317521915.2388818,289678650.9852486,0.0,249105033.69434897,0.0,64888822.01830342,0.0,249591858.6629226,0.0 
 10/24  08:00:00,7.2,24.0,15.6,26.7,21.0,24.0,175572160.60608367,0.0,0.0,80794580.96467422,0.0,29134070.729238243,65643508.912171218,234967626.06075318,234967626.06075318,228477614.89842905,0.0,184359119.42566554,0.0,50746073.62858178,0.0,198988692.78396408,0.0 
 10/24  09:00:00,7.2,24.0,15.6,26.7,21.0,24.0,202298085.43714536,0.0,0.0,103878746.95458116,0.0,32775829.57039302,65643508.912171218,147667242.9903372,147667242.9903372,164256067.15340127,0.0,115961865.31444663,0.0,38627860.97680544,0.0,142709651.32452328,0.0 
 10/24  10:00:00,7.2,24.0,15.6,26.7,21.0,24.0,202298085.43714536,0.0,0.0,103878746.95458116,0.0,32775829.57039302,65643508.912171218,92769053.50152254,92769053.50152254,123924264.48115643,0.0,72964978.51844305,0.0,31575901.18767827,0.0,106764724.31764731,0.0 
 10/24  11:00:00,7.2,24.0,15.6,26.7,21.0,24.0,202298085.43714536,0.0,0.0,103878746.95458116,0.0,32775829.57039302,65643508.912171218,38506111.307466197,38506111.307466197,83550316.9939953,0.0,30470738.57479056,0.0,24810099.896137079,0.0,71036285.6655361,0.0 
 10/24  12:00:00,7.2,24.0,15.6,26.7,21.0,24.0,187114243.60103715,0.0,0.0,92336663.95962768,0.0,29134070.729238243,65643508.912171218,17664176.706965697,17664176.706965697,58193162.15711882,0.0,14131341.365572555,0.0,21502571.063033105,0.0,58004417.28942291,0.0 
 10/24  13:00:00,7.2,24.0,15.6,26.7,21.0,24.0,202298085.43714536,0.0,0.0,103878746.95458116,0.0,32775829.57039302,65643508.912171218,10298499.556205057,10298499.556205057,27753925.620965657,0.0,8238799.644964045,0.0,15610029.342424624,0.0,58004417.28942294,0.0 
 10/24  14:00:00,7.2,24.0,15.6,26.7,21.0,24.0,202298085.43714536,0.0,0.0,103878746.95458116,0.0,32775829.57039302,65643508.912171218,6275761.491833355,6275761.491833355,10756838.735440446,1645690.217606211,5020609.193466685,0.0,12391838.890927166,0.0,58004417.28942291,0.0 
 10/24  15:00:00,7.2,24.0,15.6,26.7,21.0,24.0,202298085.43714536,0.0,0.0,103878746.95458116,0.0,32775829.57039302,65643508.912171218,4123751.9834590686,4123751.9834590686,8974750.370826893,9593503.193032083,3299001.586767255,0.0,10670231.284227848,0.0,58004417.289422888,0.0 
 10/24  16:00:00,7.2,24.0,15.6,26.7,21.0,24.0,202298085.43714536,0.0,0.0,103878746.95458116,0.0,32775829.57039302,65643508.912171218,5091672.581094386,5091672.581094386,9729785.260393497,11429568.017486256,4073304.005177099,0.0,11443205.37439966,0.0,58005745.61766086,0.0 
 10/24  17:00:00,7.2,30.0,15.6,26.7,15.5,30.0,55768084.34947949,0.0,0.0,34626248.98486037,6574800.0,14567035.364619121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/24  18:00:00,7.2,30.000000000000005,15.600000000000002,26.700000000000004,15.500000000000002,30.000000000000005,57558949.829119119,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,2926307.9930108764,56039561.077477578,56039561.077477578,46046724.91242811,0.0,43710857.64043251,0.0,0.0,0.0,46637165.63344206,0.0 
 10/24  19:00:00,7.2,30.0,15.6,26.7,15.5,30.0,57985931.478862848,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,3353289.642754605,63581641.8675276,63581641.8675276,52755179.038041729,0.0,49593680.656671527,0.0,0.0,0.0,52946970.29942519,0.0 
 10/24  20:00:00,7.200000000000003,30.00000000000001,15.600000000000004,26.700000000000008,15.500000000000006,30.00000000000001,58250586.032992418,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,3617944.1968841745,68874049.23294755,68874049.23294755,56916952.81439389,0.0,53721758.40169908,0.0,0.0,0.0,57339702.59858303,0.0 
 10/24  21:00:00,7.2,30.0,15.599999999999996,26.7,15.5,30.0,58879150.78899029,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,4246508.952882056,80504110.73827443,80504110.73827443,66790436.22140321,0.0,62793206.37585406,0.0,0.0,0.0,67039715.32873504,0.0 
 10/24  22:00:00,7.200000000000003,30.00000000000001,15.600000000000004,26.700000000000004,15.500000000000006,30.00000000000001,58800191.91968781,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,4167550.0835795805,79363885.78621799,79363885.78621799,65537802.07003907,0.0,61903830.91325003,0.0,0.0,0.0,66071380.99682891,0.0 
 10/24  23:00:00,7.2,30.0,15.599999999999996,26.7,15.5,30.0,59702332.76093042,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,5069690.92482218,96147762.1770309,96147762.1770309,79720245.21113137,0.0,74995254.49808412,0.0,0.0,0.0,80064945.4229053,0.0 
 10/24  24:00:00,7.2,30.0,15.6,26.7,15.5,30.0,60418994.81994269,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,5786352.9838344589,111472916.81489602,111472916.81489602,91947021.1086956,0.0,87023220.12256989,0.0,3110498.856726871,0.0,89699074.24967654,0.0 
 10/25  01:00:00,7.2,30.0,15.6,26.7,15.5,30.0,60767234.34547815,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,6134592.509369913,117542960.26579452,117542960.26579452,97445331.51938246,0.0,91758840.713458,0.0,3151781.073513896,0.0,94741652.14931351,0.0 
 10/25  02:00:00,7.2,30.000000000000005,15.600000000000002,26.700000000000004,15.500000000000002,30.000000000000005,60083679.695005517,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,5451037.85889727,105858167.36328143,105858167.36328143,87341076.24460724,0.0,82695430.84041134,0.0,5274199.652935133,0.0,82872269.04637142,0.0 
 10/25  03:00:00,7.2,30.0,15.599999999999996,26.7,15.5,30.0,59833175.40805662,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,5200533.571948379,99841206.98118206,99841206.98118206,82779515.00474467,0.0,77952090.29749339,0.0,3177601.6646893934,0.0,79975022.20475205,0.0 
 10/25  04:00:00,7.200000000000003,30.00000000000001,15.600000000000004,26.700000000000004,15.500000000000006,30.00000000000001,59003752.9618403,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,4371111.125732066,84262967.03658162,84262967.03658162,69574952.42494914,0.0,65786920.39938229,0.0,2585887.6744761366,0.0,67572143.85063669,0.0 
 10/25  05:00:00,7.2,30.0,15.599999999999996,26.7,15.5,30.0,58692148.950332,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,4059507.1142237579,77018941.25705475,77018941.25705475,63907931.64753867,0.0,60074774.1805027,0.0,0.0,0.0,64134281.294726077,0.0 
 10/25  06:00:00,7.2,30.0,15.6,26.7,21.0,30.0,120276150.74827945,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,65643508.912171218,90135338.47623365,90135338.47623365,125431011.3534858,0.0,71565283.28816189,0.0,57760000.765445549,0.0,79180929.50959859,0.0 
 10/25  07:00:00,7.2,24.0,15.6,26.7,21.0,24.0,136595435.09775893,0.0,0.0,46168331.97981384,6574800.0,18208794.2057739,65643508.912171218,74206600.40866569,74206600.40866569,112756888.91392753,0.0,58751960.59823847,0.0,42203720.876628737,0.0,81923886.70849249,0.0 
 10/25  08:00:00,7.2,24.0,15.6,26.7,21.0,24.0,175572160.60608367,0.0,0.0,80794580.96467422,0.0,29134070.729238243,65643508.912171218,56337693.717841539,56337693.717841539,98192408.19717179,0.0,44624181.28429799,0.0,34602437.07272374,0.0,75397391.1984574,0.0 
 10/25  09:00:00,7.2,24.0,15.6,26.7,21.0,24.0,202298085.43714536,0.0,0.0,103878746.95458116,0.0,32775829.57039302,65643508.912171218,31302693.41529462,31302693.41529462,78434882.05095278,0.0,24954823.759343905,0.0,28920145.514024065,0.0,61410325.23220298,0.0 
 10/25  10:00:00,7.2,24.0,15.6,26.7,21.0,24.0,202298085.43714536,0.0,0.0,103878746.95458116,0.0,32775829.57039302,65643508.912171218,22972641.221083087,22972641.221083087,63097483.96857959,0.0,18378112.976866474,0.0,25749342.67432693,0.0,58004417.289422888,0.0 
 10/25  11:00:00,7.2,24.0,15.6,26.7,21.0,24.0,202298085.43714536,0.0,0.0,103878746.95458116,0.0,32775829.57039302,65643508.912171218,18933979.288716195,18933979.288716195,44766267.81439229,0.0,15147183.430972955,0.0,22518413.128433069,0.0,58004417.28942284,0.0 
 10/25  12:00:00,7.2,24.0,15.6,26.7,21.0,24.0,187114243.60103715,0.0,0.0,92336663.95962768,0.0,29134070.729238243,65643508.912171218,16036676.944379516,16036676.944379516,23488374.52470938,1948513.009313657,12829171.460266076,0.0,20193767.443462407,0.0,58011051.003686908,0.0 
 10/25  13:00:00,7.2,24.0,15.6,26.7,21.0,24.0,202298085.43714536,0.0,0.0,103878746.95458116,0.0,32775829.57039302,65643508.912171218,9969144.783218719,9969144.783218719,13748976.193023639,15402165.866342683,7975137.645546842,0.0,15339418.282910394,0.0,58011366.34952013,0.0 
 10/25  14:00:00,7.2,24.0,15.6,26.7,21.0,24.0,202298085.43714536,0.0,0.0,103878746.95458116,0.0,32775829.57039302,65643508.912171218,5919578.990748907,5919578.990748907,10708209.040072913,6506928.548427298,4735663.192599125,0.0,12106892.89005977,0.0,58004417.28942302,0.0 
 10/25  15:00:00,7.2,24.0,15.6,26.7,21.0,24.0,202298085.43714536,0.0,0.0,103878746.95458116,0.0,32775829.57039302,65643508.912171218,2742718.6879794395,2742718.6879794395,9105197.481638095,403157.33301064468,2194174.950383551,0.0,9565404.647844116,0.0,58004417.28942284,0.0 
 10/25  16:00:00,7.2,24.0,15.6,26.7,21.0,24.0,202298085.43714536,0.0,0.0,103878746.95458116,0.0,32775829.57039302,65643508.912171218,2104159.177369226,2104159.177369226,8091642.390072735,109729.42653381033,1683327.341895381,0.0,9054557.039356057,0.0,58004417.289422888,0.0 
 10/25  17:00:00,7.2,30.0,15.6,26.7,15.5,30.0,55768084.34947949,0.0,0.0,34626248.98486037,6574800.0,14567035.364619121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/25  18:00:00,7.2,30.0,15.6,26.7,15.5,30.0,54632641.83610824,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/25  19:00:00,7.2,30.0,15.6,26.7,15.5,30.0,54632641.83610824,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/25  20:00:00,7.2,30.0,15.6,26.7,15.5,30.0,54632641.83610824,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
