Date/Time,BACK_SPACE:Zone Thermostat Heating Setpoint Temperature [C](Hourly),BACK_SPACE:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),CORE_RETAIL:Zone Thermostat Heating Setpoint Temperature [C](Hourly),CORE_RETAIL:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),FRONT_ENTRY:Zone Thermostat Heating Setpoint Temperature [C](Hourly),FRONT_ENTRY:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),FRONT_RETAIL:Zone Thermostat Heating Setpoint Temperature [C](Hourly),FRONT_RETAIL:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),POINT_OF_SALE:Zone Thermostat Heating Setpoint Temperature [C](Hourly),POINT_OF_SALE:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),HeatingCoils:EnergyTransfer [J](Hourly),CoolingCoils:EnergyTransfer [J](Hourly),PSZ-AC:1:Air System Total Heating Energy [J](Hourly),PSZ-AC:1:Air System Total Cooling Energy [J](Hourly),PSZ-AC:2:Air System Total Heating Energy [J](Hourly),PSZ-AC:2:Air System Total Cooling Energy [J](Hourly),PSZ-AC:3:Air System Total Heating Energy [J](Hourly),PSZ-AC:3:Air System Total Cooling Energy [J](Hourly),PSZ-AC:4:Air System Total Heating Energy [J](Hourly),PSZ-AC:4:Air System Total Cooling Energy [J](Hourly) 
 08/01  08:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,241552992.04065997,0.0,4587387.72258014,133476929.325,0.0,30158905.30883999,73329769.68423987,0.0,0.0,286833.5807033356,26972356.700010495,0.0,21450402.855526516,13024672.281000745,0.0,48659802.70077365,0.0,5822653.1782707809,14992214.258489762,5822641.524194656,6458188.597036764 
 08/01  09:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,397196520.1104647,0.0,44832542.24414481,240258472.78500004,0.0,38775735.39708,73329769.68423987,0.0,0.0,0.0,85019225.22544468,0.0,201935131.64019669,13024672.281000782,11828703.295537275,48659802.70077376,137499041.06852407,5822653.1782707809,30863227.318354608,5822641.524194653,21744159.95778086 
 08/01  10:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,428003121.14245298,0.0,75639143.27613312,240258472.78500004,0.0,38775735.39708,73329769.68423987,0.0,0.0,0.0,124537453.09946895,0.0,324650992.9540521,13024672.281000779,38211118.642460238,48659802.700773689,219610957.08163826,5822653.178270819,37706149.071907389,5822641.524194653,29122768.158046254 
 08/01  11:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,449785062.31919708,0.0,97421084.45287729,240258472.78500004,0.0,38775735.39708,73329769.68423987,0.0,0.0,0.0,164002289.60807807,0.0,404771228.95756199,13024672.281000764,46968148.442692797,48659802.70077365,275974292.12844529,5822653.1782707809,45150224.07700843,5822641.524194661,36678564.30941523 
 08/01  12:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,462381690.0116015,0.0,110017712.14528165,240258472.78500004,0.0,38775735.39708,73329769.68423987,0.0,0.0,0.0,185933382.02219904,0.0,448935620.4489342,13024672.281000779,52537446.8275113,48659802.700773689,304650137.6238849,5822653.178270795,50114667.14594188,5822641.524194668,41633368.851595889 
 08/01  13:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,469219070.1328784,0.0,116855092.26655865,240258472.78500004,0.0,38775735.39708,73329769.68423987,0.0,0.0,0.0,202797470.14853335,0.0,473674066.44158437,13024672.281000764,55781581.67461443,48659802.70077372,320843831.6724922,5822653.178270795,52711049.120409827,5822641.524194652,44337603.974067959 
 08/01  14:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,476563544.61877056,0.0,124199566.7524507,240258472.78500004,0.0,38775735.39708,73329769.68423987,0.0,0.0,0.0,219229157.30780129,0.0,497672624.25377157,13024672.281000782,59672503.74193661,48659802.70077372,337493678.713281,5822653.178270788,54354220.95098947,5822641.524194652,46152220.8475644 
 08/01  15:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,476368674.9726536,0.0,124004697.10633379,240258472.78500004,0.0,38775735.39708,73329769.68423987,0.0,0.0,0.0,233111812.07638896,0.0,498107849.93662658,13024672.281000782,59808950.363997157,48659802.70077361,339771868.13206037,5822653.178270773,53279010.41358368,5822641.524194668,45248021.026985358 
 08/01  16:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,476738281.0366911,0.0,124374303.17037137,240258472.78500004,0.0,38775735.39708,73329769.68423987,0.0,0.0,0.0,238289560.20235784,0.0,493154075.3111918,13024672.28100078,60620213.33708866,48659802.700773689,335434320.40650179,5822653.178270811,52472380.07719668,5822641.524194668,44627161.490404728 
 08/01  17:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,473315319.01612499,0.0,120951341.14980518,240258472.78500004,0.0,38775735.39708,73329769.68423987,0.0,0.0,0.0,232793798.472538,0.0,474454193.2126303,13024672.281000779,60536761.490233968,48659802.700773689,321169041.4085308,5822653.178270788,50261688.05290246,5822641.524194653,42486702.26096303 
 08/01  18:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,371384284.7382665,0.0,103414879.51106677,160172315.18999998,0.0,34467320.35296,73329769.68423987,0.0,0.0,0.0,201686192.05600769,0.0,411886534.8504421,13024672.281000782,53745345.72662721,48659802.70077372,278293327.77373769,5822653.178270795,43431815.33302613,5822641.5241946759,36416046.01705118 
 08/01  19:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,361000907.0193353,0.0,93031501.79213554,160172315.18999998,0.0,34467320.35296,73329769.68423987,0.0,0.0,0.0,177968055.06105224,0.0,374649703.0060363,13024672.28100078,50703886.05487807,48659802.70077372,251679948.3706069,5822653.1782707809,39685633.76853144,5822641.524194653,32580234.812019875 
 08/01  20:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,348476598.1738328,0.0,75528993.85575298,133476929.325,35982000.0,30158905.30883999,73329769.68423987,0.0,0.0,0.0,149372110.43301557,0.0,317150838.05037847,13024672.281000764,42864766.190337147,48659802.700773689,213574136.57869188,5822653.178270796,33672528.669524308,5822641.524194661,27039406.611824998 
 08/01  21:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,106606431.90647999,0.0,0.0,53390771.73,35982000.0,17233660.17648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/01  22:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,57946523.02073999,0.0,0.0,13347692.9325,35982000.0,8616830.08824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/01  23:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,57946523.02073999,0.0,0.0,13347692.9325,35982000.0,8616830.08824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/01  24:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,57946523.02073999,0.0,0.0,13347692.9325,35982000.0,8616830.08824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/02  01:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,57946523.02073999,0.0,0.0,13347692.9325,35982000.0,8616830.08824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/02  02:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,57946523.02073999,0.0,0.0,13347692.9325,35982000.0,8616830.08824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/02  03:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,57946523.02073999,0.0,0.0,13347692.9325,35982000.0,8616830.08824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/02  04:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,57946523.02073999,0.0,0.0,13347692.9325,35982000.0,8616830.08824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/02  05:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,51949523.020739998,0.0,0.0,13347692.9325,29985000.0,8616830.08824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/02  06:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,95294292.70497987,0.0,0.0,13347692.9325,0.0,8616830.08824,73329769.68423987,3527.554418512199,3527.554418512199,2389787.4531411675,62900092.60267934,2751.492446439515,0.0,13027423.773447207,0.0,48659802.700773689,0.0,5822653.178270793,0.0,5822641.524194645,0.0 
 08/02  07:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,144306268.9843225,0.0,352067.39360264039,53390771.73,0.0,17233660.17648,73329769.68423987,3588.558543198403,3588.558543198403,4449566.065006053,22788904.311196139,2799.0756636947546,1631430.86271827,13027471.356664502,0.0,48659802.70077372,0.0,5822653.178270814,1631430.8627182625,5822641.524194661,0.0 
 08/02  08:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,255214437.55194045,0.0,18248833.233860613,133476929.325,0.0,30158905.30883999,73329769.68423987,0.0,0.0,4571801.505381535,16414448.76389915,0.0,82937872.2501612,13024672.281000782,4318979.338781249,48659802.70077365,49998379.53711116,5822653.178270792,18431390.61264497,5822641.524194664,10189122.761623625 
 08/02  09:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,426953802.72951367,0.0,74589824.8631938,240258472.78500004,0.0,38775735.39708,73329769.68423987,0.0,0.0,0.0,99792874.30485507,0.0,319971080.9571166,13024672.281000788,38042392.45916967,48659802.700773779,218129542.10088576,5822653.178270792,36534786.178923327,5822641.524194657,27264360.21813806 
 08/02  10:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,446802951.85980036,0.0,94438973.99348048,240258472.78500004,0.0,38775735.39708,73329769.68423987,0.0,0.0,0.0,136815662.69676853,0.0,387552052.9534284,13024672.281000816,47822417.268212128,48659802.70077364,262561152.8544841,5822653.178270803,42987541.719784069,5822641.52419466,34180941.11094816 
 08/02  11:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,467002192.8625333,0.0,114638214.99621347,240258472.78500004,0.0,38775735.39708,73329769.68423987,0.0,0.0,0.0,177400104.45627926,0.0,452874163.1428709,13024672.281000797,54333005.94600063,48659802.700773689,308283003.0344947,5822653.1782707809,49367025.895326558,5822641.5241946759,40891128.26704917 
 08/02  12:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,479614336.69603016,0.0,127250358.8297103,240258472.78500004,0.0,38775735.39708,73329769.68423987,0.0,0.0,0.0,201718744.00460384,0.0,492684279.4607583,13024672.281000782,59165065.54982287,48659802.700773689,333720202.4435735,5822653.1782707809,54098693.755029488,5822641.5241946759,45700317.71233251 
 08/02  13:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,487783453.6273608,0.0,135419475.76104103,240258472.78500004,0.0,38775735.39708,73329769.68423987,0.0,0.0,0.0,220292990.3171029,0.0,519519864.76337978,13024672.281000812,62531173.99938436,48659802.70077376,351925896.60062536,5822653.17827078,56655144.47372769,5822641.524194683,48407649.6896425 
 08/02  14:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,496227809.959127,0.0,143863832.09280724,240258472.78500004,0.0,38775735.39708,73329769.68423987,0.0,0.0,0.0,235415058.88469408,0.0,551053115.5550592,13024672.28100078,66891721.753525208,48659802.70077376,374552485.5136333,5822653.178270819,58900749.00044425,5822641.524194653,50708159.28745646 
 08/02  15:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,503512660.7954156,0.0,151148682.9290958,240258472.78500004,0.0,38775735.39708,73329769.68423987,0.0,0.0,0.0,252883452.76578854,0.0,580253089.0010518,13024672.281000812,70605734.75616741,48659802.700773578,396456422.3601865,5822653.178270804,60642517.07696514,5822641.524194653,52548414.80773273 
 08/02  16:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,506031924.87483516,0.0,153667947.00851534,240258472.78500004,0.0,38775735.39708,73329769.68423987,0.0,0.0,0.0,257172376.88976375,0.0,591060646.1585167,13024672.281000779,73105765.54840268,48659802.70077365,403111526.75033947,5822653.178270773,61461053.57646096,5822641.524194683,53382300.28331363 
 08/02  17:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,502188180.85813936,0.0,149824202.9918196,240258472.78500004,0.0,38775735.39708,73329769.68423987,0.0,0.0,0.0,249166377.43534545,0.0,581954453.8078635,13024672.281000743,74061776.3256036,48659802.70077372,395911557.47042456,5822653.178270804,60084922.920185279,5822641.524194653,51896197.09165005 
 08/02  18:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,398860980.1533172,0.0,130891574.92611738,160172315.18999998,0.0,34467320.35296,73329769.68423987,0.0,0.0,0.0,216352390.76511193,0.0,525892444.51646909,13024672.281000764,68143274.70400124,48659802.70077361,357583822.22412487,5822653.178270773,53879952.16199018,5822641.52419466,46285395.4263527 
 08/02  19:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,379474984.6995824,0.0,111505579.47238265,160172315.18999998,0.0,34467320.35296,73329769.68423987,0.0,0.0,0.0,185396550.35295473,0.0,464556257.01446297,13024672.281000812,62319898.31852481,48659802.7007738,313887368.8096205,5822653.178270788,48091550.677025619,5822641.524194668,40257439.20929211 
 08/02  20:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,365668489.0747657,0.0,92720884.75668589,133476929.325,35982000.0,30158905.30883999,73329769.68423987,0.0,0.0,0.0,158172405.53935907,0.0,400286046.3953858,13024672.281000797,54057222.38734674,48659802.70077372,270721927.0999177,5822653.178270788,41380762.05210406,5822641.524194645,34126134.85601725 
 08/02  21:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,106606431.90647999,0.0,0.0,53390771.73,35982000.0,17233660.17648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/02  22:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,57946523.02073999,0.0,0.0,13347692.9325,35982000.0,8616830.08824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/02  23:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,57946523.02073999,0.0,0.0,13347692.9325,35982000.0,8616830.08824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/02  24:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,57946523.02073999,0.0,0.0,13347692.9325,35982000.0,8616830.08824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/03  01:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,57946523.02073999,0.0,0.0,13347692.9325,35982000.0,8616830.08824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/03  02:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,57946523.02073999,0.0,0.0,13347692.9325,35982000.0,8616830.08824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/03  03:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,57946523.02073999,0.0,0.0,13347692.9325,35982000.0,8616830.08824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/03  04:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,57946523.02073999,0.0,0.0,13347692.9325,35982000.0,8616830.08824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/03  05:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,51949523.020739998,0.0,0.0,13347692.9325,29985000.0,8616830.08824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/03  06:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,98296970.74849142,0.0,3002678.0435115529,13347692.9325,0.0,8616830.08824,73329769.68423987,0.0,0.0,7626495.33159217,2600465.985871779,0.0,14042450.965160083,13024672.281000816,0.0,48659802.7007738,0.0,5822653.178270803,8915439.457186319,5822641.52419469,5127011.507973798 
 08/03  07:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,181379719.54133225,0.0,37425517.950612369,53390771.73,0.0,17233660.17648,73329769.68423987,0.0,0.0,224651.0846162564,18964547.180023597,0.0,170562541.77111409,13024672.281000846,24047741.571040997,48659802.70077372,110062883.24541782,5822653.178270788,20907562.350559959,5822641.52419466,15544354.604095418 
 08/03  08:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,311841513.429205,0.0,74875909.1111252,133476929.325,0.0,30158905.30883999,73329769.68423987,0.0,0.0,0.0,70573353.17251435,0.0,327534593.934757,13024672.28100076,46938683.62486939,48659802.70077354,215487797.84330986,5822653.178270795,36592611.73766063,5822641.524194615,28515500.728916989 
 08/03  09:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,472356992.7756213,0.0,119993014.90930149,240258472.78500004,0.0,38775735.39708,73329769.68423987,0.0,0.0,0.0,147499831.56634844,0.0,506929300.92602899,13024672.281000764,64511918.02700828,48659802.7007738,343439655.1444598,5822653.178270785,54276672.33586167,5822641.524194661,44701055.418699238 
 08/03  10:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,495927937.18772056,0.0,143563959.32140077,240258472.78500004,0.0,38775735.39708,73329769.68423987,0.0,0.0,0.0,179604988.66013918,0.0,587199679.1508079,13024672.281000764,74655895.07310899,48659802.70077365,397928335.94349768,5822653.178270818,61969157.764771018,5822641.524194668,52646290.3694302 
 08/03  11:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,521198602.9009173,0.0,168834625.03459756,240258472.78500004,0.0,38775735.39708,73329769.68423987,0.0,0.0,0.0,216875717.12690405,0.0,670652506.3929701,13024672.281000749,83652983.74085458,48659802.70077361,455053643.1205805,5822653.1782707809,70535416.37194413,5822641.52419469,61410463.159590799 
 08/03  12:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,531145527.0164398,0.0,178781549.15011994,240258472.78500004,0.0,38775735.39708,73329769.68423987,0.0,0.0,0.0,235558310.2127706,0.0,698681885.2372421,13024672.281000797,87294549.92298122,48659802.70077376,472008892.21529057,5822653.178270803,74177375.92585622,5822641.524194652,65201067.1731142 
 08/03  13:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,533881919.1058174,0.0,181517941.23949755,240258472.78500004,0.0,38775735.39708,73329769.68423987,0.0,0.0,0.0,248103946.59444765,0.0,706405587.4365945,13024672.281000793,88076699.52817229,48659802.70077365,476879435.09829726,5822653.1782707809,75143269.26132125,5822641.52419463,66306183.5488038 
 08/03  14:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,546098630.2103955,0.0,193734652.3440756,240258472.78500004,0.0,38775735.39708,73329769.68423987,0.0,0.0,0.0,263200792.91482485,0.0,741414610.625098,13024672.281000747,93184754.06014133,48659802.70077372,501713019.5695513,5822653.178270796,77609961.8796651,5822641.52419469,68906875.11574053 
 08/03  15:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,557259695.8440358,0.0,204895717.97771598,240258472.78500004,0.0,38775735.39708,73329769.68423987,0.0,0.0,0.0,281033894.1355296,0.0,774241021.4660659,13024672.281000764,97685936.25145796,48659802.7007738,525876987.16995707,5822653.178270795,79623406.29694683,5822641.524194653,71054691.74770405 
 08/03  16:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,553828780.8431268,0.0,201464802.97680707,240258472.78500004,0.0,38775735.39708,73329769.68423987,0.0,0.0,0.0,282041015.118865,0.0,756389081.8743355,13024672.281000745,97155643.15202667,48659802.700773689,512593269.8697585,5822653.178270795,77544679.47517893,5822641.524194652,69095489.37737143 
 08/03  17:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,541877907.3973359,0.0,189513929.53101609,240258472.78500004,0.0,38775735.39708,73329769.68423987,0.0,0.0,0.0,268668613.6312288,0.0,722213822.862513,13024672.281000812,93988838.5979907,48659802.70077361,489678114.56570568,5822653.178270788,73570372.57181038,5822641.524194653,64976497.1270061 
 08/03  18:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,445250659.3478248,0.0,177281254.12062503,160172315.18999998,0.0,34467320.35296,73329769.68423987,0.0,0.0,0.0,239722804.76618354,0.0,687581260.1445348,13024672.281000849,91261620.47864235,48659802.700773689,466021716.2460134,5822653.178270803,69118289.07942069,5822641.524194661,61179634.34045849 
 08/03  19:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,429652816.6053152,0.0,161683411.37811543,160172315.18999998,0.0,34467320.35296,73329769.68423987,0.0,0.0,0.0,212812957.53662098,0.0,639553354.0496032,13024672.281000814,87828126.19288872,48659802.700773689,431167341.8870597,5822653.17827081,64327429.08871225,5822641.524194661,56230456.88094267 
 08/03  20:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,421751244.86396148,0.0,148803640.5458817,133476929.325,35982000.0,30158905.30883999,73329769.68423987,0.0,0.0,0.0,193477992.79160998,0.0,595303513.3087714,13024672.281000777,82845851.7455713,48659802.700773689,401068357.2586874,5822653.178270795,59326494.53349562,5822641.524194668,52062809.77101715 
 08/03  21:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,106606431.90647999,0.0,0.0,53390771.73,35982000.0,17233660.17648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/03  22:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,57946523.02073999,0.0,0.0,13347692.9325,35982000.0,8616830.08824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/03  23:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,57946523.02073999,0.0,0.0,13347692.9325,35982000.0,8616830.08824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/03  24:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,57946523.02073999,0.0,0.0,13347692.9325,35982000.0,8616830.08824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/04  01:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,55792315.498679999,0.0,0.0,13347692.9325,35982000.0,6462622.566179999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/04  02:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,55792315.498679999,0.0,0.0,13347692.9325,35982000.0,6462622.566179999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/04  03:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,55792315.498679999,0.0,0.0,13347692.9325,35982000.0,6462622.566179999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/04  04:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,55792315.498679999,0.0,0.0,13347692.9325,35982000.0,6462622.566179999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/04  05:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,49795315.498679999,0.0,0.0,13347692.9325,29985000.0,6462622.566179999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 08/04  06:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,141260347.82292236,0.0,48120262.640002507,13347692.9325,0.0,6462622.566179999,73329769.68423987,0.0,0.0,0.0,25258615.44970982,0.0,226795308.42432816,13024672.281000773,42656687.123441297,48659802.70077363,135252522.4302756,5822653.178270801,26475363.41354207,5822641.524194635,22410735.45706935 
 08/04  07:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,152083081.39789704,0.0,39132680.71629722,26695385.865,0.0,12925245.132359999,73329769.68423987,0.0,0.0,0.0,24794297.119962526,0.0,180312362.49587015,13024672.281000764,31816121.02867986,48659802.700773689,109981680.56200998,5822653.178270795,21348254.35938137,5822641.524194668,17166306.54579892 
 08/04  08:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,231313361.41155977,0.0,56355358.91171995,80086157.59499999,0.0,21542075.220599999,73329769.68423987,0.0,0.0,0.0,49855288.45672103,0.0,261601220.52113129,13024672.281000764,39245783.405817087,48659802.70077365,169264207.7118208,5822653.178270811,29779892.692416155,5822641.524194683,23311336.711077058 
