Date/Time,SWHSYS1 WATER HEATER:Water Heater Heating Energy [J](Hourly),DINING:Zone Thermostat Heating Setpoint Temperature [C](Hourly),DINING:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),KITCHEN:Zone Thermostat Heating Setpoint Temperature [C](Hourly),KITCHEN:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),ATTIC:Zone Thermostat Heating Setpoint Temperature [C](Hourly),ATTIC:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),Refrigeration:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),InteriorEquipment:Gas [J](Hourly),WaterSystems:Gas [J](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),WaterSystems:EnergyTransfer [J](Hourly),Refrigeration:EnergyTransfer [J](Hourly),HeatingCoils:EnergyTransfer [J](Hourly),CoolingCoils:EnergyTransfer [J](Hourly),PSZ-AC_1:1:Air System Total Heating Energy [J](Hourly),PSZ-AC_1:1:Air System Total Cooling Energy [J](Hourly),PSZ-AC_2:2:Air System Total Heating Energy [J](Hourly),PSZ-AC_2:2:Air System Total Cooling Energy [J](Hourly) 
 09/06  16:00:00,6601615.411045675,21.0,24.0,19.0,26.0,0.0,0.0,87362034.81111202,0.0,11336380.269300752,13362043.1603184,0.0,47077200.0,7864969.111196254,0.004380427916684509,7721442.265916187,89353563.01255477,0.0,81029700.0,8323863.012554761,0.0,25556710.340313339,5709205.557351459,19201867.6143787,0.0,51045872.08535156,4902057.918935997,36126145.846627879,2962911.186655077,14919726.238723677 
 09/06  17:00:00,8257405.838021712,21.0,24.0,19.0,26.0,0.0,0.0,110717404.02719288,0.0,16719219.288604385,13362043.1603184,0.0,65077200.0,7864969.111196254,0.005841921159859488,7693972.461231921,102227221.85596887,0.0,91833660.00000002,10393561.855968845,0.0,35902828.555180128,7612259.493988156,19169092.141528626,0.0,78236639.8490141,4902057.9189359969,56362144.93266323,2962911.1866550755,21874494.916350899 
 09/06  18:00:00,11571620.432374597,21.0,24.0,19.0,26.0,0.0,0.0,109591428.24173853,0.0,15806497.560066734,13362043.1603184,0.0,65077200.0,7864969.111196254,0.008033745045316478,7480718.4021234,106369911.65596099,0.0,91833660.00000002,14536251.655960974,0.0,37082757.29733519,10466850.51829103,18224853.92465331,0.0,75895121.59186958,4902057.918935992,56699691.81458373,2962911.1866550769,19195429.777285845 
 09/06  19:00:00,11574954.395680124,21.0,24.0,19.0,26.0,0.0,0.0,116200363.23834184,0.0,12696756.595767618,13362043.1603184,9104400.0,65077200.0,7864969.111196254,0.008760253769958787,8094994.362299297,106374079.03118252,0.0,91833660.00000002,14540419.031182506,0.0,36514339.693511489,11418398.969134147,20423887.483421729,0.0,61568364.648752238,4902057.918935994,48671518.40774775,2962911.18665507,12896846.241004479 
 09/06  20:00:00,9915034.168403514,21.0,24.0,19.0,26.0,0.0,0.0,92834579.53886737,0.0,7460878.479772165,13362043.1603184,9104400.0,47077200.0,7864969.111196254,0.007303202577235012,7965088.780277354,93495258.03513946,0.0,81029700.0,12465558.035139459,0.0,30895585.42575955,9515308.757560427,20277652.507655108,0.0,36696750.66410196,4902057.9189359969,36367905.78364256,2962911.1866550727,328844.88045942087 
 09/06  21:00:00,11569251.050597188,21.0,24.0,19.0,26.0,0.0,0.0,91408661.03722899,0.0,6423439.3762316559,13362043.1603184,9104400.0,47077200.0,7864969.111196254,0.008030797393957909,7576609.381451888,90161009.98481927,0.0,75627720.0,14533289.984819249,0.0,30231963.420330205,10466877.46027834,19027655.21315238,0.0,31813401.327892886,4902057.918936012,31813401.327892893,2962911.1866550969,0.0 
 09/06  22:00:00,9910628.501788039,21.0,24.0,19.0,26.0,0.0,0.0,90030168.43090354,0.0,5507712.317755712,13362043.1603184,9104400.0,47077200.0,7864969.111196254,0.006576591191749984,7113843.835056587,77283811.05614624,0.0,64823759.99999999,12460051.056146251,0.0,26253708.833152467,8563804.723150298,17380565.041741928,0.0,27108258.3425884,4902057.918935966,27108258.342588385,2962911.18665508,0.0 
 09/06  23:00:00,4949581.834978428,21.0,24.0,19.0,26.0,0.0,0.0,92727022.120563,0.0,4103234.1991108239,13362043.1603184,9104400.0,47077200.0,7864969.111196254,0.003646812180248692,11215175.6462907,17062820.143857119,0.0,10803960.0,6258860.143857118,0.0,22410033.759513476,4757639.359944021,20772594.370886018,0.0,20079045.859208619,4902057.918935975,20079045.859208637,2962911.1866550857,0.0 
 09/06  24:00:00,4947776.787283652,21.0,24.0,19.0,26.0,0.0,0.0,52307103.51643281,0.0,1125419.3725297885,6681021.5801592,9104400.0,20077200.0,7864969.111196254,0.0029228097059017037,7454093.449624753,17060563.87696167,0.0,10803960.0,6256603.876961671,0.0,12078300.916481127,3806116.4094699264,19200410.225148515,0.0,5497288.252384836,4902057.918936012,5497288.2523847999,2962911.1866550969,0.0 
 09/07  01:00:00,0.0,15.600000000000002,30.0,15.600000000000002,30.0,0.0,0.0,35664380.844923008,0.0,0.0,2227007.1933864,9104400.0,18000000.0,0.0,0.0,6332973.651536612,10875960.0,0.0,10803960.0,72000.0,0.0,0.0,0.0,16155573.976161223,0.0,0.0,0.0,0.0,0.0,0.0 
 09/07  02:00:00,1647568.6981072119,15.6,30.0,15.6,30.0,0.0,0.0,35686493.041521649,0.0,0.0,2227007.1933864,9104400.0,18000000.0,0.0,0.0,6355085.848135248,12935381.876925186,0.0,10803960.0,2131421.876925184,0.0,0.0,0.0,16517584.487704613,0.0,0.0,0.0,0.0,0.0,0.0 
 09/07  03:00:00,0.0,15.6,30.0,15.6,30.0,0.0,0.0,35679475.71702586,0.0,0.0,2227007.1933864,9104400.0,18000000.0,0.0,0.0,6348068.523639462,10875960.0,0.0,10803960.0,72000.0,0.0,0.0,0.0,16677926.473607585,0.0,0.0,0.0,0.0,0.0,0.0 
 09/07  04:00:00,0.0,15.6,30.0,15.6,30.0,0.0,0.0,36269294.64207526,0.0,0.0,2227007.1933864,9104400.0,18000000.0,0.0,0.0,6937887.448688866,10875960.0,0.0,10803960.0,72000.0,0.0,0.0,0.0,18853635.3072345,0.0,0.0,0.0,0.0,0.0,0.0 
 09/07  05:00:00,1647660.127493542,21.0,24.0,19.0,26.0,0.0,0.0,50716081.764695618,0.0,0.0,6681021.5801592,9104400.0,20077200.0,7864969.111196254,0.0,6988491.073340153,18636732.84211918,299256.680625094,16205939.999999999,2131536.1614940876,0.0,15041911.630512583,0.0,17946472.53298853,233420.2108875733,0.0,5135478.129823547,0.0,2962911.186655069,0.0 
 09/07  06:00:00,3298040.877272158,21.0,24.0,19.0,26.0,0.0,0.0,96845098.15552084,0.0,760921.0025070165,13362043.1603184,2276100.0,65077200.0,7864969.111196254,0.0021939058860869335,7503864.87930527,52812293.03645109,0.0,48617819.99999999,4194473.03645109,0.0,21955363.41896919,2858519.055905251,19241662.291851518,0.0,3789422.350998072,4902057.918936003,3789422.3509980656,2962911.1866550745,0.0 
 09/07  07:00:00,11571032.07484078,21.0,24.0,19.0,26.0,0.0,0.0,97372957.81724668,0.0,3666703.3153960329,13362043.1603184,0.0,65077200.0,7864969.111196254,0.008770317011164313,7402042.221565655,90163236.22296933,0.0,75627720.0,14535516.222969322,0.0,28539187.534957638,11434096.838377696,19115773.34537335,0.0,18181305.28365898,4902057.918936008,18181305.283658975,2962911.1866550745,0.0 
 09/07  08:00:00,11569644.167000903,21.0,24.0,19.0,26.0,0.0,0.0,79020310.5418353,0.0,3299671.7891786487,13362043.1603184,0.0,47077200.0,7864969.111196254,0.008031195919406773,7416426.473110795,68553581.37101937,0.0,54019800.0,14533781.371019364,0.0,25929959.57388756,10481264.954270618,19136108.8593388,0.0,16329442.163712739,4902057.918935989,16329442.163712742,2962911.1866550969,0.0 
 09/07  09:00:00,9912073.311133462,21.0,24.0,19.0,26.0,0.0,0.0,79412478.1289376,0.0,3646284.894111012,13362043.1603184,0.0,47077200.0,7864969.111196254,0.006574381444002039,7461980.95673756,66481657.033631358,0.0,54019800.0,12461857.033631355,0.0,23509957.913728157,8575565.442178932,19202803.5389253,0.0,17901837.628203595,4902057.9189359969,17901837.6282036,2962911.186655069,0.0 
 09/07  10:00:00,8257788.245118572,21.0,24.0,19.0,26.0,0.0,0.0,99051036.57446711,0.0,5226474.303998117,13362043.1603184,0.0,65077200.0,7864969.111196254,0.005843345826552708,7520349.993110988,129237599.85578887,0.0,118843560.0,10394039.855788865,0.0,25062378.842543335,7622731.072834917,19212867.09044507,0.0,25341118.523811487,4902057.91893599,25341118.523811483,2962911.186655069,0.0 
 09/07  11:00:00,9912178.259024904,21.0,24.0,19.0,26.0,0.0,0.0,106919912.55175849,0.0,9071203.622482567,13362043.1603184,0.0,65077200.0,7864969.111196254,0.006575054759717671,11544496.651186213,158315448.21601174,0.0,145853460.00000004,12461988.216011685,0.0,32356793.249064305,8575576.983896418,22162032.0,0.0,43345110.3316374,4902057.918936005,37523898.55815989,2962911.1866550708,5821211.773477493 
 09/07  12:00:00,8257863.092746867,21.0,24.0,19.0,26.0,0.0,0.0,108489750.12326864,0.0,13486330.279771897,13362043.1603184,0.0,65077200.0,7864969.111196254,0.005843422929931884,8699207.56613868,140041653.41355265,0.0,129647519.99999999,10394133.41355269,0.0,40658845.129814568,7622729.838116749,22811705.379384996,0.0,64393799.81062096,4902057.9189359969,51894820.55782704,2962911.186655078,12498979.252793946 
 09/07  13:00:00,6602523.365517017,21.0,24.0,19.0,26.0,0.0,0.0,107795099.5389743,0.0,13911514.207059473,13362043.1603184,0.0,65077200.0,7864969.111196254,0.005111675905527347,7579373.055288489,121766577.93415389,0.0,113441580.0,8324997.934153892,0.0,40046674.59629293,6669902.6861283429,19218872.749410783,0.0,67767730.08828971,4902057.918936003,56190211.25348258,2962911.1866550745,11577518.834807096 
 09/07  14:00:00,6601203.68449266,21.0,24.0,19.0,26.0,0.0,0.0,83860811.2272694,0.0,8002557.091489984,13362043.1603184,0.0,47077200.0,7864969.111196254,0.004382430445691863,7554041.859882334,83951068.3641085,0.0,75627720.0,8323348.364108498,0.0,28688428.680469816,5717056.574706331,19224495.2101046,0.0,39161067.256520818,4902057.918935984,38827069.26181112,2962911.1866550745,333997.9947096958 
 09/07  15:00:00,6600790.027176829,21.0,24.0,19.0,26.0,0.0,0.0,81651657.77392629,0.0,5823325.714886732,13362043.1603184,0.0,47077200.0,7864969.111196254,0.004385126990641995,7524119.783139769,78548571.30225441,0.0,70225740.0,8322831.302254416,0.0,25424260.98456476,5717027.180668539,19219178.393578896,0.0,28519947.862913167,4902057.918935997,28519947.86291316,2962911.18665508,0.0 
 09/07  16:00:00,6601682.139310914,21.0,24.0,19.0,26.0,0.0,0.0,81000058.49884545,0.0,5200097.207244005,13362043.1603184,0.0,47077200.0,7864969.111196254,0.004382433161733202,7495749.015704358,89353646.42130696,0.0,81029700.0,8323946.421306942,0.0,26560459.921949585,5717039.609926684,19214844.621882734,0.0,25529733.93169784,4902057.918935976,25529733.931697839,2962911.186655063,0.0 
 09/07  17:00:00,8257743.304571715,21.0,24.0,19.0,26.0,0.0,0.0,100910274.72762442,0.0,7118164.935347305,13362043.1603184,0.0,65077200.0,7864969.111196254,0.005843756073484231,7487897.514918709,102227643.681169,0.0,91833660.00000002,10393983.681168974,0.0,34196330.41843658,7622728.728849887,19220260.162289479,0.0,35015791.11227824,4902057.918935997,35015791.11227822,2962911.1866550969,0.0 
 09/07  18:00:00,11570414.01063468,21.0,24.0,19.0,26.0,0.0,0.0,100695986.38828333,0.0,7025032.661134331,13362043.1603184,0.0,65077200.0,7864969.111196254,0.00803445204540966,7366741.447599893,106368403.65734044,0.0,91833660.00000002,14534743.657340434,0.0,35871494.44631776,10481236.921377354,18605194.26702415,0.0,34687041.849153678,4902057.918935994,34687041.84915368,2962911.186655069,0.0 
 09/07  19:00:00,11575037.195572436,21.0,24.0,19.0,26.0,0.0,0.0,109770160.35652925,0.0,6470202.483317638,13362043.1603184,9104400.0,65077200.0,7864969.111196254,0.008765375354892063,7891345.592931581,106374182.52908814,0.0,91833660.00000002,14540522.529088133,0.0,36636261.10085571,11434081.83188089,20291055.17368783,0.0,32123459.46509419,4902057.918935994,32123459.46509421,2962911.186655069,0.0 
 09/07  20:00:00,9913441.639214294,21.0,24.0,19.0,26.0,0.0,0.0,90419441.15142015,0.0,5196919.788220709,13362043.1603184,9104400.0,47077200.0,7864969.111196254,0.0073074647000300019,7813909.084377321,93493267.41134593,0.0,81029700.0,12463567.411345933,0.0,32785646.84200317,9528374.510082674,20003151.09880909,0.0,25864511.90068698,4902057.918936003,25864511.90068699,2962911.1866550745,0.0 
 09/07  21:00:00,11571261.134820255,21.0,24.0,19.0,26.0,0.0,0.0,89188492.09656213,0.0,4327614.259153565,13362043.1603184,9104400.0,47077200.0,7864969.111196254,0.00803327249479117,7452265.557860643,90163522.54252212,0.0,75627720.0,14535802.542522125,0.0,31919387.58946687,10481144.024690992,18776135.39664886,0.0,21605192.770686285,4902057.918935956,21605192.77068629,2962911.1866550745,0.0 
 09/07  22:00:00,9911113.504902468,21.0,24.0,19.0,26.0,0.0,0.0,86775950.46964433,0.0,2419948.549724777,13362043.1603184,9104400.0,47077200.0,7864969.111196254,0.006573802046816922,6947389.641831078,77284417.2985599,0.0,64823759.99999999,12460657.298559923,0.0,29896323.80370286,8575572.309736506,17059448.196585839,0.0,12097835.100146657,4902057.918935994,12097835.100146659,2962911.186655069,0.0 
 09/07  23:00:00,4948553.487679508,21.0,24.0,19.0,26.0,0.0,0.0,89363780.7712719,0.0,917602.6904378447,13362043.1603184,9104400.0,47077200.0,7864969.111196254,0.003652503532657723,11037565.80566691,17061534.734073048,0.0,10803960.0,6257574.7340730479,0.0,26193422.107246698,4764166.294962248,20402986.50196399,0.0,4567758.592462126,4902057.918935994,4567758.5924621629,2962911.1866550578,0.0 
 09/07  24:00:00,4947921.422986826,21.0,24.0,19.0,26.0,0.0,0.0,50958848.057483498,0.0,0.0,6681021.5801592,9104400.0,20077200.0,7864969.111196254,0.0029210232868620408,7231257.363207011,17148113.231669275,87368.56350196725,10803960.0,6256784.668167307,0.0,17255181.741362599,3811360.716282553,18734144.94772592,68147.47953153445,0.0,4970205.398467549,0.0,2962911.186655069,0.0 
 09/08  01:00:00,0.0,15.6,30.0,15.6,30.0,0.0,0.0,35510492.07472413,0.0,0.0,2227007.1933864,9104400.0,18000000.0,0.0,0.0,6179084.88133773,10875960.0,0.0,10803960.0,72000.0,0.0,0.0,0.0,15755422.308029406,0.0,0.0,0.0,0.0,0.0,0.0 
 09/08  02:00:00,1647524.0774527249,15.6,30.0,15.6,30.0,0.0,0.0,35573430.84841371,0.0,0.0,2227007.1933864,9104400.0,18000000.0,0.0,0.0,6242023.655027315,12935326.102163185,0.0,10803960.0,2131366.102163185,0.0,0.0,0.0,16201893.039718882,0.0,0.0,0.0,0.0,0.0,0.0 
 09/08  03:00:00,0.0,15.6,30.0,15.6,30.0,0.0,0.0,35580490.71591859,0.0,0.0,2227007.1933864,9104400.0,18000000.0,0.0,0.0,6249083.522532189,10875960.0,0.0,10803960.0,72000.0,0.0,0.0,0.0,16386135.697906943,0.0,0.0,0.0,0.0,0.0,0.0 
 09/08  04:00:00,1647541.198928023,15.6,30.0,15.6,30.0,0.0,0.0,38326061.463838148,0.0,0.0,2227007.1933864,9104400.0,18000000.0,0.0,0.0,8994654.270451749,12935347.503602066,0.0,10803960.0,2131387.503602066,0.0,0.0,0.0,26472665.173431398,0.0,0.0,0.0,0.0,0.0,0.0 
 09/08  05:00:00,0.0,21.0,24.0,19.0,26.0,0.0,0.0,52724679.43221081,0.0,0.0,6681021.5801592,9104400.0,20077200.0,7864969.111196254,0.0,8997088.740855359,16629202.041537036,351262.04153703615,16205939.999999999,72000.0,0.0,18645544.869163969,0.0,25423474.48990882,273984.3923988882,0.0,5176042.311334868,0.0,2962911.186655063,0.0 
 09/08  06:00:00,3298122.127386749,21.0,24.0,19.0,26.0,0.0,0.0,96942549.35790417,0.0,28362.10230158024,13362043.1603184,2276100.0,65077200.0,7864969.111196254,0.0021928229859103844,8333874.981895099,52812394.59717125,0.0,48617819.99999999,4194574.59717125,0.0,25130336.987004267,2862618.3377602186,22396310.815534105,0.0,140561.16802716579,4902057.91893597,140561.16802716809,2962911.186655069,0.0 
 09/08  07:00:00,13227848.213086494,21.0,24.0,19.0,26.0,0.0,0.0,94647640.50828904,0.0,1104545.5492129008,13362043.1603184,0.0,65077200.0,7864969.111196254,0.008767184705659025,7238882.678794312,92234217.1811933,0.0,75627720.0,16606497.18119331,0.0,30442042.14446491,11450430.285313646,18665903.090937027,0.0,5463142.183057308,4902057.918935994,5463142.183057312,2962911.186655063,0.0 
 09/08  08:00:00,11571715.1930575,21.0,24.0,19.0,26.0,0.0,0.0,77179862.9882016,0.0,1565379.690767949,13362043.1603184,0.0,47077200.0,7864969.111196254,0.008039688794837248,7310271.017879309,68556170.10457175,0.0,54019800.0,14536370.104571743,0.0,26852513.00809722,10496237.380301407,18816810.02894266,0.0,7667351.205815668,4902057.918936001,7667351.205815664,2962911.1866550745,0.0 
 09/08  09:00:00,8260367.410887849,21.0,24.0,19.0,26.0,0.0,0.0,77882278.77163434,0.0,2189397.5657357575,13362043.1603184,0.0,47077200.0,7864969.111196254,0.006575037122615696,7388668.927808884,64417063.751955118,0.0,54019800.0,10397263.751955115,0.0,24534166.683768665,8587838.55833641,19052828.341948797,0.0,10663157.656100419,4902057.9189359969,10663157.656100426,2962911.1866550745,0.0 
 09/08  10:00:00,8257893.625997061,21.0,24.0,19.0,26.0,0.0,0.0,96866764.50206381,0.0,3151048.2958505565,13362043.1603184,0.0,65077200.0,7864969.111196254,0.005845805483039394,7411503.9288528,129237731.57939276,0.0,118843560.0,10394171.579392752,0.0,28215384.32133258,7633634.427563674,19112121.135347129,0.0,15351766.122944737,4902057.918935999,15351766.122944739,2962911.18665508,0.0 
 09/08  11:00:00,9913182.565785837,21.0,24.0,19.0,26.0,0.0,0.0,104042735.67311225,0.0,6282769.780798079,13362043.1603184,0.0,65077200.0,7864969.111196254,0.006577666551210183,11455753.614221847,158316703.5756923,0.0,145853460.00000004,12463243.575692278,0.0,33468437.797212803,8587839.150011994,21991978.147753929,0.0,30180370.56913372,4902057.918935996,29705186.617260368,2962911.1866550839,475183.9518733541 
 09/08  12:00:00,8257825.467702018,21.0,24.0,19.0,26.0,0.0,0.0,105867371.46860385,0.0,10903539.556786357,13362043.1603184,0.0,65077200.0,7864969.111196254,0.0058447186106856279,8659619.634458134,140041606.38313718,0.0,129647519.99999999,10394086.383137163,0.0,39835362.127575557,7633633.994690793,22792831.66625536,0.0,51473174.563509788,4902057.918936012,43904865.71458624,2962911.1866550745,7568308.848923522 
 09/08  13:00:00,8255206.122482536,21.0,24.0,19.0,26.0,0.0,0.0,106588603.4949585,0.0,12656244.216762264,13362043.1603184,0.0,65077200.0,7864969.111196254,0.005116641969748471,7628147.001564952,123832392.26360914,0.0,113441580.0,10390812.263609149,0.0,39946713.590044949,6679428.781617306,19204241.949077615,0.0,58530301.12860646,4902057.918935999,44893013.8688858,2962911.1866550755,13637287.259720654 
 09/08  14:00:00,4952067.853356368,21.0,24.0,19.0,26.0,0.0,0.0,86074813.14396897,0.0,10104490.316057539,13362043.1603184,0.0,47077200.0,7864969.111196254,0.004384641243978043,7666110.552012134,81889687.60798887,0.0,75627720.0,6261967.607988872,0.0,28728090.072534205,5725226.40060898,19199863.836568096,0.0,46101746.11887707,4902057.918935996,36077172.98165165,2962911.186655073,10024573.137225412 
 09/08  15:00:00,6602712.202025626,21.0,24.0,19.0,26.0,0.0,0.0,85737013.3527368,0.0,9740994.880679474,13362043.1603184,0.0,47077200.0,7864969.111196254,0.004383483040316251,7691806.1961592049,78550973.97532016,0.0,70225740.0,8325233.975320149,0.0,24523178.122155087,5725209.901683179,19196508.550737118,0.0,43928130.54361118,4902057.918935984,33525271.448222348,2962911.186655077,10402859.095388812 
 09/08  16:00:00,6602301.956111921,21.0,24.0,19.0,26.0,0.0,0.0,86962630.7639612,0.0,10940186.688863263,13362043.1603184,0.0,47077200.0,7864969.111196254,0.004383388281288509,7718231.799199892,89354421.17763798,0.0,81029700.0,8324721.177637979,0.0,25595050.757412986,5725232.556341947,19191819.928547529,0.0,48682755.94438641,4902057.918935991,35165171.03727629,2962911.18665508,13517584.907110095 
 09/08  17:00:00,8257779.398835216,21.0,24.0,19.0,26.0,0.0,0.0,106963343.2003128,0.0,13059040.770856552,13362043.1603184,0.0,65077200.0,7864969.111196254,0.0058461556889401349,7600090.15209544,102227688.79814407,0.0,91833660.00000002,10394028.798144049,0.0,36043200.3744488,7633633.9167482689,18616251.801265468,0.0,58528166.499565187,4902057.9189359829,40828737.17023504,2962911.1866550708,17699429.32933013 
 09/08  18:00:00,11572670.439504529,21.0,24.0,19.0,26.0,0.0,0.0,105780391.70473787,0.0,12041566.621549655,13362043.1603184,0.0,65077200.0,7864969.111196254,0.008037498553519285,7434612.803636082,106371224.14002118,0.0,91833660.00000002,14537564.140021146,0.0,36930843.79215579,10496238.623022374,18057158.348329225,0.0,56158835.810733158,4902057.918935992,41859444.08192844,2962911.1866550755,14299391.728804727 
 09/08  19:00:00,13228489.13431096,21.0,24.000000000000005,19.0,26.0,0.0,0.0,111188649.88934502,0.0,8425645.342968014,13362043.1603184,9104400.0,65077200.0,7864969.111196254,0.008770422201456163,7354392.266091932,108440958.31755418,0.0,91833660.00000002,16607298.31755416,0.0,36055401.78573917,11450433.30845283,18172185.47877245,0.0,40604449.487148027,4902057.918935996,36378137.99195513,2962911.186655067,4226311.495192898 
 09/08  20:00:00,9915131.174540813,21.0,24.0,19.0,26.0,0.0,0.0,89820161.78012768,0.0,5167658.846382301,13362043.1603184,9104400.0,47077200.0,7864969.111196254,0.007305607435605701,7243890.654925112,93495379.29051508,0.0,81029700.0,12465679.290515079,0.0,33068477.911021986,9542047.885872737,17971903.941055187,0.0,25289131.73565186,4902057.918936003,25289131.73565185,2962911.1866550745,0.0 
 09/08  21:00:00,11571544.023051387,21.0,24.0,19.0,26.0,0.0,0.0,87557790.93611139,0.0,3201629.1462745827,13362043.1603184,9104400.0,47077200.0,7864969.111196254,0.008039348289402589,6947549.510282819,90163876.14611547,0.0,75627720.0,14536156.146115462,0.0,34019157.45705265,10496238.937014478,17087099.58921181,0.0,15861378.920396667,4902057.918936,15861378.920396675,2962911.18665508,0.0 
 09/08  22:00:00,8259292.905543878,21.0,24.0,19.0,26.0,0.0,0.0,85092338.43536029,0.0,821786.5176668605,13362043.1603184,9104400.0,47077200.0,7864969.111196254,0.006576758300322028,6861939.639602035,75219680.64570722,0.0,64823759.99999999,10395920.645707231,0.0,32395122.300044083,8587812.929457782,16861171.639238974,0.0,4091036.5849328658,4902057.918935998,4091036.58493287,2962911.1866550745,0.0 
 09/08  23:00:00,6598388.049451195,21.0,24.0,19.0,26.0,0.0,0.0,88394100.42146918,0.0,0.0,13362043.1603184,9104400.0,47077200.0,7864969.111196254,0.0036539232827789804,10985488.146300614,19123788.886948918,0.0,10803960.0,8319828.886948917,0.0,27808155.85806421,4771027.325393097,20259876.131722288,0.0,0.0,4902057.918935984,0.0,2962911.1866550745,0.0 
 09/08  24:00:00,3298505.6149092188,21.0,24.0,19.0,26.0,0.0,0.0,50887319.74366685,0.0,0.0,6681021.5801592,9104400.0,20077200.0,7864969.111196254,0.002922795461829681,7159729.049388591,15092121.845362552,93107.89786484149,10803960.0,4195053.947497709,0.0,21308664.061443297,3816824.466400873,18689765.25135061,72624.16033457637,0.0,4974682.079270547,0.0,2962911.186655069,0.0 
 09/09  01:00:00,1647640.0608611699,15.6,30.0,15.6,30.0,0.0,0.0,35423594.04588922,0.0,0.0,2227007.1933864,9104400.0,18000000.0,0.0,0.0,6092186.852502828,12935471.07867857,0.0,10803960.0,2131511.0786785718,0.0,0.0,0.0,15662472.248263844,0.0,0.0,0.0,0.0,0.0,0.0 
 09/09  02:00:00,0.0,15.6,30.0,15.6,30.0,0.0,0.0,35510740.82512665,0.0,0.0,2227007.1933864,9104400.0,18000000.0,0.0,0.0,6179333.631740246,10875960.0,0.0,10803960.0,72000.0,0.0,0.0,0.0,16171138.462186702,0.0,0.0,0.0,0.0,0.0,0.0 
 09/09  03:00:00,1647657.0603570406,15.6,30.0,15.6,30.0,0.0,0.0,35512490.49179856,0.0,0.0,2227007.1933864,9104400.0,18000000.0,0.0,0.0,6181083.298412157,12935492.327646055,0.0,10803960.0,2131532.3276460554,0.0,0.0,0.0,16357707.0276906,0.0,0.0,0.0,0.0,0.0,0.0 
 09/09  04:00:00,0.0,15.6,30.0,15.6,30.0,0.0,0.0,36048866.09062967,0.0,0.0,2227007.1933864,9104400.0,18000000.0,0.0,0.0,6717458.897243264,10875960.0,0.0,10803960.0,72000.0,0.0,0.0,0.0,18576160.88144171,0.0,0.0,0.0,0.0,0.0,0.0 
 09/09  05:00:00,1647599.5726386077,21.0,24.0,19.0,26.0,0.0,0.0,50318949.48696752,0.0,0.0,6681021.5801592,9104400.0,20077200.0,7864969.111196254,0.0,6591358.795612061,26972219.009372094,8634818.540013425,16205939.999999999,2131460.4693586707,0.0,25520039.938666725,0.0,17050571.25904257,6735158.4612104729,0.0,11637216.380146236,0.0,2962911.186655069,0.0 
 09/09  06:00:00,3297678.596254294,21.0,24.0,19.0,26.0,0.0,0.0,95535779.09817538,0.0,0.0,13362043.1603184,2276100.0,65077200.0,7864969.111196254,0.002191045650140812,6955466.824469671,53470300.127518858,658459.9337654081,48617819.99999999,4194020.1937534587,0.0,36013601.87160839,2866872.85605664,17751486.407849626,513598.7483370183,0.0,5415656.667273011,0.0,2962911.186655069,0.0 
 09/09  07:00:00,3298394.0113063484,21.0,24.0,19.0,26.0,0.0,0.0,93306114.4511208,0.0,47333.161545750714,13362043.1603184,0.0,65077200.0,7864969.111196254,0.00219330662776051,6954569.015867078,79822634.44563563,0.0,75627720.0,4194914.445635626,0.0,34633494.578876,2866872.7623655379,17744617.242674084,0.0,228768.1402905986,4902057.918935996,228768.14029060168,2962911.186655069,0.0 
 09/09  08:00:00,3298297.318054372,21.000000000000008,24.000000000000008,19.000000000000008,26.000000000000008,0.0,0.0,75464884.42567721,0.0,25530.543851455594,13362043.1603184,0.0,47077200.0,7864969.111196254,0.00219242891311141,7135141.608118672,58214593.58135925,0.0,54019800.0,4194793.581359253,0.0,26686951.558843968,2866873.0779133907,18188672.40797697,0.0,122442.33188087092,4902057.9189359969,122442.33188087358,2962911.186655063,0.0 
 09/09  09:00:00,9916288.361421749,21.000000000000015,24.000000000000015,19.000000000000015,26.000000000000015,0.0,0.0,77672453.98945782,0.0,2019338.619035888,13362043.1603184,0.0,47077200.0,7864969.111196254,0.007311248523218898,7348903.09159602,66486925.746727209,0.0,54019800.0,12467125.74672721,0.0,23382139.572706865,9556231.597388162,18747919.01958274,0.0,9510246.290994266,4902057.918935994,9510246.290994266,2962911.1866550685,0.0 
 09/09  10:00:00,9913324.566877863,21.0,24.0,19.0,26.0,0.0,0.0,97911690.47918132,0.0,4116646.242452801,13362043.1603184,0.0,65077200.0,7864969.111196254,0.006577854817325167,7490831.95863601,131306981.07369635,0.0,118843560.0,12463421.073696338,0.0,25217472.36696024,8600606.441017542,19061624.347842717,0.0,19090297.403262076,4902057.918935997,19090297.403262069,2962911.186655069,0.0 
