Date/Time,SWHSYS1 WATER HEATER:Water Heater Heating Energy [J](Hourly),DINING:Zone Thermostat Heating Setpoint Temperature [C](Hourly),DINING:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),KITCHEN:Zone Thermostat Heating Setpoint Temperature [C](Hourly),KITCHEN:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),Refrigeration:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),InteriorEquipment:Gas [J](Hourly),WaterSystems:Gas [J](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),WaterSystems:EnergyTransfer [J](Hourly),Refrigeration:EnergyTransfer [J](Hourly),HeatingCoils:EnergyTransfer [J](Hourly),CoolingCoils:EnergyTransfer [J](Hourly),PSZ-AC_1:1:Air System Total Heating Energy [J](Hourly),PSZ-AC_1:1:Air System Total Cooling Energy [J](Hourly),PSZ-AC_2:2:Air System Total Heating Energy [J](Hourly),PSZ-AC_2:2:Air System Total Cooling Energy [J](Hourly) 
 01/02  08:00:00,14899219.101801945,21.0,24.0,19.0,26.0,106930601.84627208,0.0,0.0,24055441.644392939,2666700.0,65077200.0,9322216.98862597,0.009363080145592555,5809043.203890116,244953935.936644,150630544.70363067,75627720.0,18695671.233013337,0.0,10991094.317106409,15479753.15182861,14819297.975653904,117491824.8688319,0.0,75347924.63017667,0.0,51466117.221676129,0.0 
 01/02  09:00:00,14892947.076740468,21.0,24.0,19.0,26.0,86261394.29858166,0.0,0.0,24055441.644392939,0.0,47077200.0,9322216.98862597,0.008583568576616935,5806535.656979203,222900375.33530654,150192743.9851697,54019800.0,18687831.350136784,0.0,8851226.72568592,14189787.377631506,14804850.393636277,117150340.30843237,0.0,75190392.93484459,0.0,51282164.35660915,0.0 
 01/02  10:00:00,13228614.20215498,21.0,24.0,19.0,26.0,86309180.12600979,0.0,0.0,24055441.644392939,0.0,47077200.0,9322216.98862597,0.007020391410930419,5854321.485970497,216442307.1404133,145815052.4910143,54019800.0,16607454.649398996,137197.71558243084,8424052.50601733,11609796.262034517,15015500.080169619,113735740.94299118,0.0,73706849.50258078,0.0,49351108.42343101,0.0 
 01/02  11:00:00,11567602.168014272,21.0,24.0,19.0,26.0,104320268.68235743,0.0,0.0,24055441.644392939,0.0,65077200.0,9322216.98862597,0.006244803108631244,5865410.043093739,260187623.45674516,126812834.53612773,118843560.0,14531228.920617409,0.0,17049407.491921218,10319798.76972742,14891965.650340636,98914010.93817964,0.0,68283527.14032558,0.0,39952700.780874688,0.0 
 01/02  12:00:00,11575107.77730889,21.0,24.0,19.0,26.0,108458186.22769113,0.0,0.0,24055441.644392939,0.0,65077200.0,9322216.98862597,0.007019962884379149,10003327.587652287,268197988.64895917,107803917.894371,145853460.00000004,14540610.754588129,0.0,29155090.66974519,11609766.081060868,17757332.853768708,84087055.9576094,0.0,59901255.174213279,0.0,33508017.766417434,0.0 
 01/02  13:00:00,11569285.881579804,21.0,24.0,19.0,26.0,105116619.09453658,0.0,0.0,24055441.644392939,0.0,65077200.0,9322216.98862597,0.006243135021331618,6661760.455274549,240977703.15777178,96796849.63504869,129647519.99999999,14533333.522723118,0.0,37773068.3853435,10319830.402102037,18141306.143242,75501542.71533798,0.0,53185501.266203258,0.0,31638258.43215541,0.0 
 01/02  14:00:00,9911818.68681907,21.0,24.0,19.0,26.0,104369541.87847092,0.0,0.0,24055441.644392939,0.0,65077200.0,9322216.98862597,0.0054627665377443598,5914683.239989242,235237044.67058087,109333925.91131586,113441580.0,12461538.759264976,0.0,35173816.62164836,9029856.15854009,15311674.170093406,85280462.2108264,0.0,58856158.34978811,0.0,35746520.84405916,0.0 
 01/02  15:00:00,8255495.660495285,21.0,24.0,19.0,26.0,86384454.25820662,0.0,0.0,24055441.644392939,0.0,47077200.0,9322216.98862597,0.004681618304605395,5929595.6205061119,222888322.5267118,136869428.3474397,75627720.0,10391174.179272112,0.0,20491481.459295393,7739883.001739459,15531145.08803207,106758154.11100297,0.0,71432763.70577266,0.0,44647607.38825086,0.0 
 01/02  16:00:00,8256456.96536899,21.0,24.0,19.0,26.0,86344852.5274972,0.0,0.0,24055441.644392939,0.0,47077200.0,9322216.98862597,0.004680776239623687,5889993.889797528,219849269.9112869,139231154.1236754,70225740.0,10392375.787611466,0.0,15151407.24349739,7739883.948247934,15250258.967924906,108600300.21646683,0.0,73492701.91462732,0.0,44429815.28486113,0.0 
 01/02  17:00:00,8255681.076265783,21.0,24.0,19.0,26.0,94066603.8487541,0.0,0.0,24055441.644392939,8000100.0,47077200.0,9322216.98862597,0.0046814915043688599,5611645.211053709,225421798.0065791,134000692.06198243,81029700.0,10391405.944596693,0.0,16251329.363697153,7739882.925752828,13503309.5357742,104520539.8083463,0.0,71265649.2829586,0.0,42577107.508407849,0.0 
 01/02  18:00:00,11569734.396485318,21.0,24.0,19.0,26.0,114730523.79128732,0.0,0.0,24055441.644392939,10666800.0,65077200.0,9322216.98862597,0.006242673594563748,5608865.152025749,233197545.39453439,126829991.23879507,91833660.00000002,14533894.155739272,0.0,26869274.37323465,10319816.532720762,13590009.62028696,98927393.16626019,0.0,67144383.39484866,0.0,41105226.75443235,0.0 
 01/02  19:00:00,14892191.95337084,21.0,24.0,19.0,26.0,114743559.43041459,0.0,0.0,24055441.644392939,10666800.0,65077200.0,9322216.98862597,0.008583473593944773,5621900.788812223,230857824.5750298,120337277.11123228,91833660.00000002,18686887.463797496,0.0,29940443.076366128,14189787.148440559,13635709.20012212,93863076.14676117,0.0,64568110.88013123,0.0,38617182.24965061,0.0 
 01/02  20:00:00,16555021.637959745,21.0,24.0,19.0,26.0,115283033.08041433,0.0,0.0,24055441.644392939,10666800.0,65077200.0,9322216.98862597,0.009364685030244022,6161374.438030753,224413245.34334518,111814200.13072714,91833660.00000002,20765385.212618013,0.0,31505538.06581058,15479762.001204603,15842165.271048267,87215076.10196719,0.0,61224184.244001347,0.0,35313108.84098761,0.0 
 01/02  21:00:00,13229208.125058048,21.0,24.0,19.0,26.0,97262999.62684071,0.0,0.0,24055441.644392939,10666800.0,47077200.0,9322216.98862597,0.007800943166502343,6141340.986020872,211940232.21898736,114302335.18001686,81029700.0,16608197.038970486,0.0,25823589.421584995,12899807.243891398,15665752.977506558,89155821.44041316,0.0,61590274.83198111,0.0,36887763.59145286,0.0 
 01/02  22:00:00,14893424.049688805,21.0,24.0,19.0,26.0,97051660.56428093,0.0,0.0,24055441.644392939,10666800.0,47077200.0,9322216.98862597,0.008583301716600422,5930001.922678746,205654820.99295927,111338673.43792635,75627720.0,18688427.55503291,0.0,24578738.380926797,14189787.422130425,14686490.560230803,86844165.28158257,0.0,60413174.83479143,0.0,35753207.42981113,0.0 
 01/02  23:00:00,11570912.020187047,21.0,24.0,19.0,26.0,96638216.45274517,0.0,0.0,24055441.644392939,10666800.0,47077200.0,9322216.98862597,0.0070254802487867838,5516557.812700815,208179507.92484189,128820381.7673482,64823759.99999999,14535366.157493685,0.0,18838477.772915737,11609792.093414348,13088923.67033595,100479897.77853161,0.0,68299404.8266336,0.0,41502709.93491869,0.0 
 01/02  24:00:00,8251959.388824512,21.0,24.0,19.0,26.0,100918106.66095123,0.0,0.0,24055441.644392939,10666800.0,47077200.0,9322216.98862597,0.0038995415312423535,9796448.024032804,167557540.99297304,146366827.06959067,10803960.0,10386753.923382383,0.0,10618739.999803894,6449903.498463784,16689337.152051796,114166125.11428073,0.0,74901129.37305907,0.0,48587212.72424272,0.0 
 01/03  01:00:00,4949265.213278692,21.0,24.0,19.0,26.0,57839634.19367537,0.0,0.0,12027720.822196469,10666800.0,20077200.0,9322216.98862597,0.0031238144222474788,5745696.37972911,212634171.9472205,195571747.57299409,10803960.0,6258464.374226453,27778812.931935707,0.0,5169124.87859799,15285715.381665864,152545963.10693539,0.0,95364452.1623359,0.0,66503727.92762027,0.0 
 01/03  02:00:00,1647629.360290275,15.6,30.0,15.6,30.0,37283649.803260188,0.0,0.0,4009240.274065489,10666800.0,18000000.0,0.0,0.0,4607609.529194695,12935457.703218222,0.0,10803960.0,2131497.7032182218,0.0,0.0,0.0,10923277.026111016,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  03:00:00,0.0,15.6,30.0,15.6,30.0,43458046.940414149,0.0,0.0,4009240.274065489,10666800.0,18000000.0,6253881.740796398,0.0,4528124.925552262,99287500.99522236,88411540.99522236,10803960.0,72000.0,5718640.22158071,0.0,0.0,10374851.441227023,68961001.97627345,0.0,36616296.84324223,0.0,38598586.86999898,0.0 
 01/03  04:00:00,1647646.3654718844,15.600000000000002,30.0,15.600000000000002,30.0,44173980.96148446,0.0,0.0,4009240.274065489,10666800.0,18000000.0,6991662.741469477,0.0,4506277.945949495,115367082.2794125,102431603.32011974,10803960.0,2131518.959292744,10006674.58584302,0.0,0.0,10276583.199258239,79896650.5896934,0.0,45893992.34256181,0.0,40994320.98439778,0.0 
 01/03  05:00:00,0.0,15.600000000000005,30.00000000000001,15.600000000000005,30.00000000000001,44209692.82551307,0.0,0.0,4009240.274065489,10666800.0,18000000.0,4661108.494312985,0.0,6872544.0571345989,85461494.12455207,74585534.12455207,10803960.0,72000.0,8717523.121490378,0.0,0.0,20374712.35851756,58176716.617150608,0.0,33176312.212042594,0.0,29661512.896618278,0.0 
 01/03  06:00:00,1647663.328922794,21.0,24.0,19.0,26.0,59304436.51523853,0.0,0.0,12027720.822196469,10666800.0,20077200.0,9322216.98862597,0.0,7210498.7044160789,237791893.32954476,219454413.16633988,16205939.999999999,2131540.1632048788,34211875.216946799,0.0,0.0,21319273.229796988,171174442.2697451,0.0,105129429.99313426,0.0,75367229.25963298,0.0 
 01/03  07:00:00,3298629.2561923826,21.0,24.0,19.0,26.0,115921705.04052554,0.0,0.0,24055441.644392939,10666800.0,65077200.0,9322216.98862597,0.0023407214948536014,6800046.405165934,243064571.08724893,190251542.5910737,48617819.99999999,4195208.496175243,7424410.762941259,2746863.3753914439,3876855.703888015,18902145.499880136,148396203.2210375,0.0,92750686.69493866,0.0,64967733.50912001,0.0 
 01/03  08:00:00,16556461.02648092,21.0,24.0,19.0,26.0,106929814.67485921,0.0,0.0,24055441.644392939,2666700.0,65077200.0,9322216.98862597,0.009365301578432883,5808256.0324750109,272566571.27266016,176171666.85845904,75627720.0,20767184.414201116,124264.55241946315,9159958.917609513,15507424.576861494,14814766.946709909,137413900.14959804,0.0,86432597.4398849,0.0,60303519.69273518,0.0 
 01/03  09:00:00,14893727.527948562,21.0,24.0,19.0,26.0,86256839.9346135,0.0,0.0,24055441.644392939,0.0,47077200.0,9322216.98862597,0.008586417274690395,5801981.293008184,259343970.5125513,186635363.61687664,54019800.0,18688806.895674685,1528385.9975618274,6949569.537567966,14215138.867198164,14778626.738482807,145575583.62116383,0.0,90754493.27907266,0.0,64143307.325112018,0.0 
 01/03  10:00:00,13227589.538452702,21.0,24.0,19.0,26.0,86283877.14966631,0.0,0.0,24055441.644392939,0.0,47077200.0,9322216.98862597,0.007024593854411713,5829018.509622823,263357890.4483745,192731916.60435093,54019800.0,16606173.844023547,2890014.4531292126,6283290.471246523,11630558.590968334,14943166.318342846,150330894.95139373,0.0,93579708.90491024,0.0,66073403.02950437,0.0 
 01/03  11:00:00,9916718.675565109,21.0,24.0,19.0,26.0,104262046.05751075,0.0,0.0,24055441.644392939,0.0,65077200.0,9322216.98862597,0.006247273467130466,5807187.418244566,311157300.02106139,179846076.39183987,118843560.0,12467663.629221462,1101538.4026518602,12481054.060978262,10338251.158130302,14808601.692769807,140279939.58563514,0.0,90677313.21692354,0.0,58924843.35173332,0.0 
 01/03  12:00:00,13229761.10122813,21.0,24.0,19.0,26.0,108417443.56685105,0.0,0.0,24055441.644392939,0.0,65077200.0,9322216.98862597,0.007021466705040331,9962584.9268107,322264388.28694036,159802040.0408454,145853460.00000004,16608888.246094896,0.0,23305731.346428496,11630500.823892167,17686158.56871918,124645591.23185939,0.0,81909909.95382172,0.0,52057898.26105779,0.0 
 01/03  13:00:00,11568701.269424707,21.0,24.0,19.0,26.0,105041194.76249215,0.0,0.0,24055441.644392939,0.0,65077200.0,9322216.98862597,0.006245897968582605,6586336.123227372,287999947.275877,143819824.50451083,129647519.99999999,14532602.771366222,0.0,32212464.117569098,10338261.73283188,18045050.188133245,112179463.11351845,0.0,73137389.25110826,0.0,48364290.84543184,0.0 
 01/03  14:00:00,9911399.608704737,21.0,24.0,19.0,26.0,104323005.95339085,0.0,0.0,24055441.644392939,0.0,65077200.0,9322216.98862597,0.0054646283167701079,5868147.314907322,269708742.56239107,143806147.64084999,113441580.0,12461014.92154107,0.0,30971394.450421689,9045974.580689699,15168429.742072454,112168795.159863,0.0,73482255.8621017,0.0,48008756.28078247,0.0 
 01/03  15:00:00,8256942.037143419,21.0,24.0,19.0,26.0,86341747.40045737,0.0,0.0,24055441.644392939,0.0,47077200.0,9322216.98862597,0.004683077623249816,5886888.762755379,247213224.5161807,161192522.40033219,75627720.0,10392982.115848512,0.0,17390846.651367245,7753711.899997603,15285210.784622437,125730167.4722591,0.0,81721929.66133122,0.0,53330454.79394874,0.0 
 01/03  16:00:00,8256213.463123561,21.0,24.0,19.0,26.0,86292077.21470782,0.0,0.0,24055441.644392939,0.0,47077200.0,9322216.98862597,0.004682326486144123,5837218.57700661,249528324.30663056,168910512.89106254,70225740.0,10392071.415568047,935776.9778711562,12300675.850192592,7753712.042649409,14990368.515760359,131750200.05502878,0.0,85931198.17824002,0.0,55141218.859809588,0.0 
 01/03  17:00:00,8257230.452558463,21.0,24.0,19.0,26.0,93999492.90763182,0.0,0.0,24055441.644392939,8000100.0,47077200.0,9322216.98862597,0.00468293543883039,5544534.269929986,259851751.58392043,168428708.9556295,81029700.0,10393342.628290916,706474.8618474718,12467528.007455904,7753711.842635727,13234238.859131955,131374392.98539102,0.0,85713918.02561708,0.0,54982691.94279438,0.0 
 01/03  18:00:00,11569571.817039237,21.0,24.0,19.0,26.0,114680092.4190042,0.0,0.0,24055441.644392939,10666800.0,65077200.0,9322216.98862597,0.006244942269226058,5558433.779740365,260200593.6735242,153833242.73824448,91833660.00000002,14533690.935279709,0.0,23149900.366966458,10338261.13399909,13314269.073683877,119989929.33583069,0.0,78535577.46668208,0.0,50776568.852169018,0.0 
 01/03  19:00:00,14892171.75141646,21.0,24.0,19.0,26.0,114685456.26379806,0.0,0.0,24055441.644392939,10666800.0,65077200.0,9322216.98862597,0.008586395243566339,5563797.622192752,261146982.97032733,150626460.75849469,91833660.00000002,18686862.21183267,0.0,25642767.579587878,14215137.879857196,13345138.585245643,117488639.39162584,0.0,77381136.4652455,0.0,49429719.90940124,0.0 
 01/03  20:00:00,16555229.466845539,21.0,24.0,19.0,26.0,114687336.97979835,0.0,0.0,24055441.644392939,10666800.0,65077200.0,9322216.98862597,0.00936776293805917,5565678.337411701,262641833.8113549,150042528.81754867,91833660.00000002,20765644.993806229,0.0,26117983.75967766,15507419.881584986,13355965.277673489,117033172.47768796,0.0,77362280.07473344,0.0,48993109.38597577,0.0 
 01/03  21:00:00,13229522.093100463,21.0,24.0,19.0,26.0,96683772.59339683,0.0,0.0,24055441.644392939,10666800.0,47077200.0,9322216.98862597,0.007803715706056016,5562113.952574215,256027656.60142938,158389367.10983707,81029700.0,16608589.491592305,0.0,19631498.77295582,12922854.233931115,13335450.91970179,123543706.3456729,0.0,80164669.20646817,0.0,52701254.12222529,0.0 
 01/03  22:00:00,14893962.389729325,21.0,24.0,19.0,26.0,96566361.4595606,0.0,0.0,24055441.644392939,10666800.0,47077200.0,9322216.98862597,0.00858625714158512,5444702.817955456,255469484.7575002,161152664.2901584,75627720.0,18689100.46734178,0.0,17487712.253845656,14215138.968013017,12831663.473928733,125699078.14632356,0.0,81416236.46184798,0.0,53605058.667497027,0.0 
 01/03  23:00:00,11571441.12795996,21.0,24.0,19.0,26.0,96562706.98632169,0.0,0.0,24055441.644392939,10666800.0,47077200.0,9322216.98862597,0.00702863729002255,5441048.3462741519,246358556.10859684,166998768.5789103,64823759.99999999,14536027.529686565,0.0,12924863.682770446,11630560.323531976,12810213.418973217,130259039.49155002,0.0,84478319.88875187,0.0,55102936.58581896,0.0 
 01/03  24:00:00,8252335.889406647,21.0,24.0,19.0,26.0,100880288.8166658,0.0,0.0,24055441.644392939,10666800.0,47077200.0,9322216.98862597,0.003899875034723301,9758630.179747029,197455566.26902957,176264381.72883076,10803960.0,10387224.540198796,2564985.5660011644,8234246.256521682,6461427.113412161,16462430.086337157,137486217.74848799,0.0,87587089.46010688,0.0,59221345.271402139,0.0 
 01/04  01:00:00,4948322.9757341309,21.0,24.0,19.0,26.0,57801707.69300558,0.0,0.0,12027720.822196469,10666800.0,20077200.0,9322216.98862597,0.003125943395768793,5707769.879057189,247152191.82223977,230090945.22264255,10803960.0,6257286.599597231,36346315.81316748,0.0,5178167.980907925,15054250.57728415,179470937.2736612,0.0,109878551.91127396,0.0,78914602.34540706,0.0 
 01/04  02:00:00,1647657.407136007,15.6,30.0,15.6,30.0,42526769.126306477,0.0,0.0,4009240.274065489,10666800.0,18000000.0,5326981.136357697,0.0,4523747.715883288,102825522.25445697,89890029.49334541,10803960.0,2131532.7611115558,5615988.717299119,0.0,0.0,10430116.507261096,70114223.00480943,0.0,40186759.36631279,0.0,35254444.77165146,0.0 
 01/04  03:00:00,0.0,15.6,30.0,15.6,30.0,44108665.80833483,0.0,0.0,4009240.274065489,10666800.0,18000000.0,6991662.741469477,0.0,4440962.79279986,136700570.12262754,125824610.12262753,10803960.0,72000.0,13426150.731591583,0.0,0.0,9937476.411144533,98143195.89564947,0.0,55711965.08497974,0.0,49422893.54793547,0.0 
 01/04  04:00:00,1647639.0123090423,15.600000000000005,30.00000000000001,15.600000000000005,30.00000000000001,41771328.62511195,0.0,0.0,4009240.274065489,10666800.0,18000000.0,4661108.494312985,0.0,4434179.856733471,102605252.20126423,89669782.43325101,10803960.0,2131509.76801323,12229709.333001145,0.0,0.0,9897112.094196525,69942430.29793579,0.0,39555170.40200713,0.0,35048368.387439388,0.0 
 01/04  05:00:00,0.0,15.600000000000005,30.00000000000001,15.600000000000005,30.00000000000001,44563437.037419717,0.0,0.0,4009240.274065489,10666800.0,18000000.0,6991662.741469476,0.0,4895734.021884743,149806501.47233237,138930541.47233237,10803960.0,72000.0,20766902.055211493,0.0,0.0,11778117.261708448,108365822.34841925,0.0,61149512.22590274,0.0,54207972.859782379,0.0 
 01/04  06:00:00,1647606.411733198,21.0,24.0,19.0,26.0,57499938.11327964,0.0,0.0,12027720.822196469,10666800.0,20077200.0,9322216.98862597,0.0,5406000.3024571989,251352505.28970487,233015096.27163983,16205939.999999999,2131469.0180650365,34922876.577730547,0.0,0.0,13642290.178554655,181751775.09187908,0.0,110959172.9250687,0.0,80114819.1498321,0.0 
 01/04  07:00:00,3298832.011984471,21.0,24.0,19.0,26.0,115096170.39607589,0.0,0.0,24055441.644392939,10666800.0,65077200.0,9322216.98862597,0.0023430435805023898,5974511.760713958,245685925.32378263,192872643.38766627,48617819.99999999,4195461.9361164,8364677.571078742,2348673.782528811,3883631.0903279015,15372940.953513517,150440661.8423797,0.0,93878081.46354574,0.0,65884797.36185455,0.0 
 01/04  08:00:00,16557696.87038085,21.0,24.0,19.0,26.0,106941518.02786984,0.0,0.0,24055441.644392939,2666700.0,65077200.0,9322216.98862597,0.009368712160139806,5819959.3854822269,269044731.0895039,172648281.8996786,75627720.0,20768729.189825287,175492.17332243717,8720398.287352369,15534537.279548528,14882164.692264773,134665659.8817493,0.0,84858168.74776909,0.0,59129708.11700145,0.0 
 01/04  09:00:00,14892923.134374593,21.0,24.0,19.0,26.0,86272240.68320146,0.0,0.0,24055441.644392939,0.0,47077200.0,9322216.98862597,0.008589784665429926,5817382.041592786,244823712.3347535,172116110.9120074,54019800.0,18687801.422746123,865476.424483445,7333033.897797331,14239993.211689834,14867315.342060313,134250566.51136578,0.0,84581500.40896674,0.0,58991283.08541929,0.0 
 01/04  10:00:00,13228872.112670118,21.0,24.0,19.0,26.0,86304493.41428672,0.0,0.0,24055441.644392939,0.0,47077200.0,9322216.98862597,0.007025193254672563,5849634.774242631,239207275.94784493,168579698.9164064,54019800.0,16607777.03143853,1668842.4829400159,7316781.407387206,11650874.173829567,15061887.34623754,131492165.15479699,0.0,83466220.28915924,0.0,57348161.84865801,0.0 
 01/04  11:00:00,11568035.258821387,21.0,24.0,19.0,26.0,104284091.1885439,0.0,0.0,24055441.644392939,0.0,65077200.0,9322216.98862597,0.006248621737355038,5829232.549276397,290129520.471082,156754190.19720636,118843560.0,14531770.273875637,66735.02095380973,13723414.223524252,10356318.556020955,14935549.97661011,122268268.35382097,0.0,80962346.74785416,0.0,50628138.58898791,0.0 
 01/04  12:00:00,11575791.918606479,21.0,24.0,19.0,26.0,108439407.91383308,0.0,0.0,24055441.644392939,0.0,65077200.0,9322216.98862597,0.007025628204903936,9984549.273788574,298825122.85542169,138430196.9404042,145853460.00000004,14541465.915017423,0.0,25502615.74565956,11650850.405754311,17817944.65058642,107975553.61351529,0.0,72909565.43134003,0.0,44388205.16519654,0.0 
 01/04  13:00:00,11570154.798533263,21.0,24.0,19.0,26.0,105071127.17567455,0.0,0.0,24055441.644392939,0.0,65077200.0,9322216.98862597,0.006246702588014777,6616268.5364089519,266399358.8744293,122217419.22608045,129647519.99999999,14534419.64834886,0.0,34589360.12741519,10356317.844479448,18212398.062406128,95329586.99634275,0.0,64037769.13683839,0.0,40614034.84252465,0.0 
 01/04  14:00:00,9912718.434201345,21.0,24.0,19.0,26.0,104349650.83281879,0.0,0.0,24055441.644392939,0.0,65077200.0,9322216.98862597,0.005466357338099391,5894792.194333532,248070300.0585996,122166056.63640258,113441580.0,12462663.422197028,0.0,33377651.84825001,9061814.036448144,15321865.042227712,95289524.176394,0.0,64423654.19204354,0.0,40188086.96737145,0.0 
 01/04  15:00:00,8256351.914710933,21.0,24.0,19.0,26.0,86369896.0134134,0.0,0.0,24055441.644392939,0.0,47077200.0,9322216.98862597,0.004684587366691285,5915037.375709915,228635599.39906309,142615634.92228777,75627720.0,10392244.4767753,0.0,19509336.84427193,7767267.96018646,15447306.529629615,111240195.23938445,0.0,73970800.84671226,0.0,46591611.375693868,0.0 
 01/04  16:00:00,8255681.945378091,21.0,24.0,19.0,26.0,86322765.3649106,0.0,0.0,24055441.644392939,0.0,47077200.0,9322216.98862597,0.004684638643760965,5867906.727207077,232927693.7977904,152310546.7668239,70225740.0,10391407.03096651,110977.47718656247,13298112.243230489,7767267.801249027,15167090.704835099,118802226.47812265,0.0,79087821.75342779,0.0,49036621.70771676,0.0 
 01/04  17:00:00,8256758.42178997,21.0,24.0,19.0,26.0,94020451.2308692,0.0,0.0,24055441.644392939,8000100.0,47077200.0,9322216.98862597,0.004685500409283311,5565492.5931648,253833941.068634,162411488.46763135,81029700.0,10392752.601002627,577861.4388017894,12867746.127943509,7767268.876501808,13354929.831521333,126680961.00475246,0.0,83301543.52801574,0.0,52701634.45975682,0.0 
 01/04  18:00:00,11569172.532973517,21.0,24.0,19.0,26.0,114680955.4569422,0.0,0.0,24055441.644392939,10666800.0,65077200.0,9322216.98862597,0.006246074970697495,5559296.8176772319,267649925.7307936,161283073.89114554,91833660.00000002,14533191.839648067,0.0,21907828.016132945,10356332.605904403,13319237.134528669,125800797.63509351,0.0,81790297.46187917,0.0,53332717.15623464,0.0 
 01/04  19:00:00,14891704.844695077,21.0,24.0,19.0,26.0,114678584.73386982,0.0,0.0,24055441.644392939,10666800.0,65077200.0,9322216.98862597,0.008588917922246998,5556926.092262011,279872291.611096,169352353.02161405,91833660.00000002,18686278.589481988,0.0,22873648.074986839,14239991.471402778,13305569.18810071,132094835.35685896,0.0,85380863.40532024,0.0,56036188.93455985,0.0 
 01/04  20:00:00,16555631.574701498,21.0,24.0,19.0,26.0,115187001.61150745,0.0,0.0,24055441.644392939,10666800.0,65077200.0,9322216.98862597,0.009370434075575075,6065342.969118109,285616497.90838876,173016690.28927995,91833660.00000002,20766147.61910883,0.0,22733947.50010608,15534535.848869052,15467700.598893544,134953018.42563836,0.0,87148559.86996195,0.0,57126675.538696739,0.0 
 01/04  21:00:00,13232197.889247045,21.0,24.0,19.0,26.0,97146359.6932818,0.0,0.0,24055441.644392939,10666800.0,47077200.0,9322216.98862597,0.007808014449314097,6024701.052454896,275323174.5240064,177681540.35056336,81029700.0,16611934.173443083,0.0,16609070.402129632,12945449.047805634,15282671.640089155,138591601.4734394,0.0,88422002.70222214,0.0,59491815.75423835,0.0 
 01/04  22:00:00,14894024.831785197,21.0,24.0,19.0,26.0,96918205.84146208,0.0,0.0,24055441.644392939,10666800.0,47077200.0,9322216.98862597,0.00858946111530709,5796547.199853726,276403050.3868434,182086151.8684097,75627720.0,18689178.5184337,0.0,14175407.477887389,14239993.200527285,14304477.770243235,142027198.45735956,0.0,90353699.29556427,0.0,60995716.144816268,0.0 
 01/04  23:00:00,13227122.294978362,21.0,24.0,19.0,26.0,96539081.02149089,0.0,0.0,24055441.644392939,10666800.0,47077200.0,9322216.98862597,0.007027796913873375,5417422.381444204,278669709.88690409,197240360.08616445,64823759.99999999,16605589.800739637,2084720.9411901313,10418960.241156277,11650899.96759353,12671523.90399922,153847480.8672083,0.0,97303418.18258319,0.0,65866279.66764583,0.0 
 01/04  24:00:00,6601331.20575357,21.0,24.0,19.0,26.0,100849060.56361704,0.0,0.0,24055441.644392939,10666800.0,47077200.0,9322216.98862597,0.0039031682350737348,9727401.926694986,236919086.30836243,217791618.54569609,10803960.0,8323507.762666383,6057932.192768897,5578829.309491801,6472724.529126346,16275060.568024897,169877462.46564294,0.0,105150871.4663418,0.0,74048807.98232135,0.0 
 01/05  01:00:00,6598992.149701065,21.0,24.0,19.0,26.0,57779021.59647091,0.0,0.0,12027720.822196469,10666800.0,20077200.0,9322216.98862597,0.003125406576962021,5685083.782523048,301878250.61332777,282753706.61536476,10803960.0,8320583.997963023,48464604.30259329,0.0,5187033.927485156,14928083.006867517,220547891.1599845,0.0,131964629.90404414,0.0,97905478.23896134,0.0 
 01/05  02:00:00,0.0,15.600000000000005,30.00000000000001,15.600000000000005,30.00000000000001,42925304.794602077,0.0,0.0,4009240.274065489,10666800.0,18000000.0,5782059.206781529,0.0,4467205.313755054,139869982.75165049,128994022.75165048,10803960.0,72000.0,13487254.284182296,0.0,0.0,10098010.99787091,100615337.74628738,0.0,55313508.32375791,0.0,51083888.62581511,0.0 
 01/05  03:00:00,1647651.6581359907,15.6,30.0,15.6,30.0,44045072.3894991,0.0,0.0,4009240.274065489,10666800.0,18000000.0,6991662.741469477,0.0,4377369.373964125,179396637.5002032,166461151.9252056,10803960.0,2131525.5749976069,23974775.260205389,0.0,0.0,9562853.638207866,129839698.50166038,0.0,72673778.40343295,0.0,64157582.83549337,0.0 
 01/05  04:00:00,0.0,15.600000000000005,30.00000000000001,15.600000000000005,30.00000000000001,41701913.92526234,0.0,0.0,4009240.274065489,10666800.0,18000000.0,4661108.494312985,0.0,4364765.1568838669,132763428.24734615,121887468.24734615,10803960.0,72000.0,20319959.943477177,0.0,0.0,9488489.753136926,95072225.23293,0.0,52982900.83092441,0.0,46750432.893516119,0.0 
