Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),ExteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),HeatRejection:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),WaterSystems:Gas [J](Hourly),HeatRejection:EnergyTransfer [J](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),WaterSystems:EnergyTransfer [J](Hourly),HeatingCoils:EnergyTransfer [J](Hourly),CoolingCoils:EnergyTransfer [J](Hourly) 
 10/30  03:00:00,1125913948.3444265,0.0,0.0,134569963.08410803,221742000.0,717706469.7819098,43999912.087912078,7765966.171300068,129637.21919617913,0.0,120147864.84278476,112264837.5289886,7883027.313796155,0.0,109534889.59024471,29435446.54659151,5785274.580536901,73675355.00925292,0.0 
 10/30  04:00:00,1168340467.6102405,0.0,0.0,134569963.08410803,221742000.0,717706469.7819098,87999824.17582415,6212772.937040054,109437.63135830808,0.0,100492972.56346704,92609623.42967792,7883349.133789113,0.0,89888881.04997123,19275766.562749875,5785274.351008601,65140041.73211134,0.0 
 10/30  05:00:00,1392535869.2243913,0.0,0.0,269139926.16821607,221742000.0,717706469.7819098,175999648.3516483,7765966.171300068,181858.75131706266,0.0,167539772.87056414,151827566.3631654,15712206.507398729,0.0,122362369.13358623,22453863.686615047,9256435.62063541,94165876.4399709,0.0 
 10/30  06:00:00,1698494044.92521,0.0,139.1699666220148,269139926.16821607,221742000.0,717706469.7819098,351999296.7032966,120498881.29917348,11929519.372508763,5477812.430138986,3604682343.0100185,3596794276.210952,7888066.799066175,1861.618478322073,1479948894.877029,1310565327.0659123,8099382.436756851,2575103091.6361176,651.1583248149532 
 10/30  07:00:00,2163066745.400535,0.0,0.0,807419778.5046485,73914000.0,717706469.7819098,439999120.8791207,120498881.29917348,3528494.9356825125,0.0,2638443360.4851305,2606966060.450965,31477300.034165443,0.0,904889079.7443358,1269415614.317414,21984028.806001,2072142067.7825428,0.0 
 10/30  08:00:00,4598926583.132382,0.0,0.0,2422259335.513945,0.0,1614839557.0092962,439999120.8791207,120498881.29917348,1329688.4308485515,0.0,1102109947.6022626,1054643187.7313851,47466759.87087754,0.0,196107538.90234555,1870252413.9193783,40496914.1693245,890484622.0100179,0.0 
 10/30  09:00:00,4523193216.644827,0.0,497.3610230329481,2422259335.513945,0.0,1614839557.0092962,307999384.6153846,120498881.29917348,30206498.695310426,27389062.15069493,665542685.4801699,610108516.9588975,55434168.521272409,6735.213326703782,100893223.81650532,2276130880.2692534,43968052.26115246,502091659.45440849,2289.401358592724 
 10/30  10:00:00,4649643522.283308,0.0,36846393.63097088,2422259335.513945,0.0,1614839557.0092962,131999736.26373624,123638283.32744883,183114905.78443734,136945310.75347466,507445172.89664188,444076455.54019406,63368717.356447879,446782722.4330975,96320334.949937,2554740830.826085,45125104.3872988,367964455.23067769,200786042.11050193 
 10/30  11:00:00,4860172530.360759,0.0,194128053.15428869,2422259335.513945,0.0,1614839557.0092962,131999736.26373624,133977310.85287935,198634164.66244395,164334372.9041696,405111423.4848424,341552227.05453118,63559196.43031125,2042774572.9485768,86258282.02430198,2908889070.2559626,54381496.873637709,287188634.4752243,927369002.13141 
 10/30  12:00:00,4839385557.896192,0.0,334711614.0033611,2422259335.513945,0.0,1435412939.5638197,131999736.26373624,141071381.41584579,209596178.231317,164334372.9041696,435570370.27297106,347867019.36564758,87703350.90732347,3163160997.814403,58712707.30684819,3049989260.3210647,65951896.76658911,287368103.29706647,1626734598.0258244 
 10/30  13:00:00,5059927144.346874,0.0,362427835.3341596,2422259335.513945,0.0,1614839557.0092962,131999736.26373624,146293329.81943573,217772977.50213213,164334372.9041696,242687990.60718025,163037740.1622403,79650250.44493999,3201056466.2307279,56934477.0176465,3377599151.1766788,62480718.93670364,139219232.55975903,2257462793.038924 
 10/30  14:00:00,5077999417.884031,0.0,376188967.72137179,2422259335.513945,0.0,1614839557.0092962,131999736.26373624,145878402.9214705,222499045.5500425,164334372.9041696,90767239.78996314,43327975.58733924,47439264.20262391,3210521438.2711069,48541942.148271847,3523779670.1804125,39339866.50428638,38877560.85572946,2613061702.72945 
 10/30  15:00:00,5080491180.440057,0.0,381335659.5998676,2422259335.513945,0.0,1614839557.0092962,131999736.26373624,140507991.71852923,225214527.4305142,164334372.9041696,75105964.6855686,27674094.470595246,47431870.21497335,3214016738.453047,53306914.70615439,3502628643.907144,38182811.28967176,25127106.04956223,2742664104.356158 
 10/30  16:00:00,5234294080.707718,0.0,370745390.1263411,2422259335.513945,0.0,1614839557.0092962,307999384.6153846,131059457.48499093,223056583.05359147,164334372.9041696,100140229.50364894,36658117.26901433,63482112.23463461,3206788690.132961,49366987.96008603,3326646041.3698928,50910377.57937211,32589541.554839709,2443074357.8395187 
 10/30  17:00:00,4632924489.660854,0.0,303933009.4355773,1883979483.1775125,73914000.0,1435412939.5638197,439999120.8791207,121833296.95173986,209518266.74891634,164334372.9041696,154432785.3659719,114993852.27506086,39438933.09091103,2926116561.413603,6268973.873266843,2948502150.2110145,30083403.605053843,93764550.0357356,1460443380.2897335 
 10/30  18:00:00,3705515775.4092395,0.0,141742657.1392833,1345699630.8410807,221742000.0,1076559704.672864,439999120.8791207,120498881.29917348,194939407.673547,164334372.9041696,406517879.0626616,375018860.0932837,31499018.96937785,1524615266.1110759,2487744.6280325388,2603178806.3160865,24298140.19338008,292139758.9508722,665531980.372163 
 10/30  19:00:00,3485276156.7623827,0.0,23487851.6772499,1345699630.8410807,221742000.0,1076559704.672864,351999296.7032966,120498881.29917348,180954418.6645487,164334372.9041696,577381298.1325957,553790919.3900584,23590378.742537239,276831220.4439482,9608774.826198305,2437362561.5937979,17355818.359514707,418697946.01577469,117178894.10541521 
 10/30  20:00:00,2399633246.152996,0.0,0.0,807419778.5046485,221742000.0,897133087.2273873,351999296.7032966,120498881.29917348,840202.4184916155,0.0,844406905.7587859,820798396.803702,23608508.95508389,0.0,19131304.06090131,2182999383.490816,19669932.93157368,605522010.9578024,0.0 
 10/30  21:00:00,2368572296.4667718,0.0,678.9098027607776,807419778.5046485,221742000.0,897133087.2273873,263999472.52747248,120498881.29917348,30389335.847593354,27389062.15069493,925995056.4358434,910283259.2920898,15711797.143753566,8773.049143465965,27668641.765383956,2084609921.5402485,9256435.82222624,678024291.4531038,2705.5576723253486 
 10/30  22:00:00,1384596501.761257,0.0,0.0,269139926.16821607,221742000.0,717706469.7819098,175999648.3516483,0.0,8457.45948264495,0.0,7882993.04865978,0.0,7882993.04865978,0.0,0.0,0.0,5785274.036613933,0.0,0.0 
 10/30  23:00:00,1162026714.9746059,0.0,0.0,134569963.08410803,221742000.0,717706469.7819098,87999824.17582415,0.0,8457.932763627232,0.0,7882703.17904192,0.0,7882703.17904192,0.0,0.0,0.0,5785274.123799809,0.0,0.0 
 10/30  24:00:00,1118026803.6973654,0.0,0.0,134569963.08410803,221742000.0,717706469.7819098,43999912.087912078,0.0,8458.743435490916,0.0,7882982.59781921,0.0,7882982.59781921,0.0,0.0,0.0,5785274.141699154,0.0,0.0 
 10/31  01:00:00,1118026815.503454,0.0,0.0,134569963.08410803,221742000.0,717706469.7819098,43999912.087912078,0.0,8470.549524131888,0.0,7883304.549673929,0.0,7883304.549673929,0.0,0.0,0.0,5806769.276682101,0.0,0.0 
 10/31  02:00:00,1118026815.017645,0.0,0.0,134569963.08410803,221742000.0,717706469.7819098,43999912.087912078,0.0,8470.063715087843,0.0,7882524.898420849,0.0,7882524.898420849,0.0,0.0,0.0,5806769.245215388,0.0,0.0 
 10/31  03:00:00,1118026815.363344,0.0,0.0,134569963.08410803,221742000.0,717706469.7819098,43999912.087912078,0.0,8470.409413969712,0.0,7882827.156181291,0.0,7882827.156181291,0.0,0.0,0.0,5806769.307145101,0.0,0.0 
 10/31  04:00:00,1163601745.2449954,0.0,0.0,134569963.08410803,221742000.0,717706469.7819098,87999824.17582415,1553193.2342600136,30294.968893180994,0.0,29192856.14017492,21309728.01959973,7883128.120575192,0.0,23371365.8100859,14527354.395432154,5806769.3228306,8189164.258175486,51.05702880534095 
 10/31  05:00:00,1387722120.3413349,0.0,0.0,269139926.16821607,221742000.0,717706469.7819098,175999648.3516483,3106386.468520027,27689.571040504,0.0,29464630.40829782,13753573.774432542,15711056.633865279,0.0,38391986.917458478,25979138.158552879,9290828.810313704,11716582.909671078,510.57179000608849 
 10/31  06:00:00,1741356586.9398027,0.0,216.33481976819776,269139926.16821607,221742000.0,717706469.7819098,351999296.7032966,120498881.29917348,32880734.5016919,27389062.15069493,2553132810.3723576,2545243960.605999,7888849.766358263,2803.5631472093825,804584873.912018,1602072177.2937973,8129476.152202293,1780839923.0883029,3679.658826607642 
 10/31  07:00:00,2161643557.884187,0.0,0.0,807419778.5046485,73914000.0,717706469.7819098,439999120.8791207,120498881.29917348,2105307.41933509,0.0,1760636831.163803,1729158549.0250166,31478282.138786913,0.0,374200510.99388328,1576963333.9004329,22065701.159314276,1382885939.3867572,0.0 
 10/31  08:00:00,4598461949.500607,0.0,0.0,2422259335.513945,0.0,1614839557.0092962,439999120.8791207,120498881.29917348,865054.7990725433,0.0,775957054.531891,720579205.8387942,55377848.69309659,0.0,82512462.77980542,2212262376.8129289,40647380.67081699,608024295.2694754,268.7012557137749 
 10/31  09:00:00,4466099208.771412,0.0,0.0,2422259335.513945,0.0,1614839557.0092962,307999384.6153846,120498881.29917348,502050.33361425306,0.0,465276702.2627458,409846446.24518719,55430256.017558608,0.0,57477552.64001135,2546110180.9267756,44131446.711540039,338977844.30297866,0.0 
 10/31  10:00:00,4429057873.006997,0.0,18024263.56512849,2422259335.513945,0.0,1614839557.0092962,131999736.26373624,120498881.29917348,121436099.35571902,0.0,372449960.2559982,316998246.3579903,55451713.89800787,225831626.7015244,44802882.79244391,2662243123.56211,45292799.58748429,261908809.88175018,100477176.84551925 
 10/31  11:00:00,4685221189.355338,0.0,43472485.86774909,2422259335.513945,0.0,1614839557.0092962,131999736.26373624,120498881.29917348,187816820.4972687,164334372.9041696,391865887.29844656,320366433.7991598,71499453.49928674,495905540.77343866,38159710.214379157,2679910405.9492809,54583589.01465593,260416829.24081449,183438670.01529653 
 10/31  12:00:00,4403149834.905505,0.0,6217061.128402365,2422259335.513945,0.0,1435412939.5638197,131999736.26373624,120498881.29917348,149816570.38295666,136945310.75347466,427135121.574384,347392887.13180389,79742234.44258015,72340763.94459562,32620435.52526256,2650600985.078626,66196872.25291132,276732906.7379301,30158237.80955317 
 10/31  13:00:00,4645395998.473387,0.0,10013662.893325016,2422259335.513945,0.0,1614839557.0092962,131999736.26373624,121447184.22985046,180502149.6590649,164334372.9041696,313987046.93262907,234334584.3981617,79652462.53446737,117064947.90005407,32163195.105537919,2836662409.738677,62713004.09903695,192110211.94158942,51048096.648956988 
 10/31  14:00:00,4528967504.500738,0.0,4840208.007470934,2422259335.513945,0.0,1614839557.0092962,131999736.26373624,125896979.67635602,119575439.42715605,109556248.60277972,172566613.17582087,125110614.11652437,47455999.05929651,56538822.19427644,30080807.344187868,3080605123.1188247,39486030.49376771,104575469.96822004,31451483.931306364 
 10/31  15:00:00,4292359125.4835155,0.0,0.0,2422259335.513945,0.0,1614839557.0092962,131999736.26373624,123100952.73794538,159543.9585937753,0.0,161388867.50054053,106070530.06912616,55318337.43141438,0.0,27267722.427565896,3057341261.4156887,38324667.06419592,87360582.29073859,0.0 
 10/31  16:00:00,4465801799.142252,0.0,0.0,2422259335.513945,0.0,1614839557.0092962,307999384.6153846,120498881.29917348,204640.70445411086,0.0,197431302.05863629,133941196.54398358,63490105.514652688,0.0,26530120.602266719,2971054497.305643,51099536.90448871,107340638.82512999,0.0 
 10/31  17:00:00,3954201294.664167,0.0,0.0,1883979483.1775125,73914000.0,1435412939.5638197,439999120.8791207,120498881.29917348,396869.7445420226,0.0,404061854.63753947,364627106.24870088,39434748.388838637,0.0,27972293.74965196,2732588057.1642158,30195127.234018059,280259813.6711591,0.0 
