Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),Refrigeration:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),InteriorEquipment:Gas [J](Hourly),WaterSystems:Gas [J](Hourly),HeatRejection:EnergyTransfer [J](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),WaterSystems:EnergyTransfer [J](Hourly),Refrigeration:EnergyTransfer [J](Hourly),HeatingCoils:EnergyTransfer [J](Hourly),CoolingCoils:EnergyTransfer [J](Hourly) 
 07/21  06:00:00,935842767.2539505,0.0,307549120.514361,189733389.44400008,0.0,143791286.4,254313066.00440527,20916470.393925046,19539434.497259264,17554452.607969345,79116.60796934196,17403336.0,72000.0,1130217222.3896807,0.0,827367808.0946152,5197508.236779673,56388381.14669901,63293.286375473566,803182259.7372886 
 07/21  07:00:00,1014208750.840869,0.0,385104804.6551998,189733389.44400008,0.0,143791286.4,255016475.70338274,24337845.474202224,16224949.16408437,17475336.0,0.0,17403336.0,72000.0,1386003342.8992203,0.0,675422171.201262,10395016.379728953,44185288.033762607,0.0,1022429747.5923148 
 07/21  08:00:00,1789242637.3455816,0.0,643898484.8267809,535063140.0,0.0,304621769.63868138,260328258.80743636,27844039.116286696,17486944.956396168,151144451.02780969,0.0,87016680.00000002,64127771.02780964,1874056059.7847448,128731.88496659277,999077462.1509069,32408247.048167856,46527100.468052748,0.0,2061221548.6197472 
 07/21  09:00:00,1984841549.7016693,0.0,836363993.9217656,535063140.0,0.0,304621769.63868138,263736637.20819203,27269987.784002488,17786021.14902835,118959199.0160332,0.0,87016680.00000002,31942519.016033196,2166879971.971782,888283.5636259834,1138879679.1473339,17732773.534979159,47352951.05334835,0.0,2804952049.3822166 
 07/21  10:00:00,2133547214.923665,0.0,970172790.1578274,535063140.0,0.0,319744854.1186813,266196633.96984018,24427618.25969761,17942178.417619155,130597020.0,0.0,130525020.0,72000.0,2325283130.0450174,1888516.780255008,1191766881.0294495,17732774.272062005,47214244.97240647,0.0,3235102183.601714 
 07/21  11:00:00,2205167128.7354648,0.0,1036715655.4242178,535063140.0,0.0,319744854.1186813,268362968.3750337,24393741.434363925,20886769.38316824,162465389.47231547,0.0,130525020.0,31940369.472315469,2440035749.0986106,2671082.027363238,1220790616.1358414,17732768.34781255,50408580.76329268,0.0,3429590315.870427 
 07/21  12:00:00,2350432425.0559298,0.0,1179546931.0575107,535063140.0,0.0,319744854.1186813,272964426.6537187,25117958.441597076,17995114.784422134,162469107.7522704,0.0,130525020.0,31944087.752270398,2735603237.816282,3624568.085072995,1295784738.8647676,17732773.207136405,46296603.50175283,0.0,3883393726.855694 
 07/21  13:00:00,2462094469.91816,0.0,1300238667.8786474,535063140.0,0.0,304621769.63868138,278223668.1891401,25680545.88831418,18266678.32337733,87156687.46711953,68007.46711952814,87016680.00000002,72000.0,3015919658.0994789,4892003.91637657,1372206671.0769346,17732777.661560246,47428803.52058474,54405.97369562252,4251705913.38762 
 07/21  14:00:00,2465280805.361007,0.0,1300775865.6767925,535063140.0,0.0,304621769.63868138,281255367.34001997,25301752.71239909,18262909.993114529,118960632.67718642,0.0,87016680.00000002,31943952.67718641,3030885775.1753585,4826386.404021405,1416334238.6988173,17732771.21933192,47417256.87431323,0.0,4240205768.7475588 
 07/21  15:00:00,2214047872.0589759,0.0,1075024758.0868512,535063140.0,0.0,280801107.05934068,282405171.3055716,22665443.024330453,18088252.582882208,49347180.15735438,0.0,17403336.0,31943844.15735438,2572350181.002696,3905137.4080760467,1411398681.8398383,17732771.101320894,47356522.51129531,0.0,3472508738.7294008 
 07/21  16:00:00,2007314588.1802929,0.0,890632303.9440279,535063140.0,0.0,263461766.4,280492044.92301777,20622770.442165846,17042562.471081765,17475336.0,0.0,17403336.0,72000.0,2176522109.8321115,2685592.120374486,1390491053.6482056,10395016.386841733,42062850.88979073,0.0,2867764016.404743 
 07/21  17:00:00,1801993806.6026114,0.0,809885063.7321485,535063140.0,0.0,143791286.4,269690906.22729375,26760682.899123543,16802727.34404569,49270166.08786825,0.0,17403336.0,31866830.08786826,2209278236.8571779,914776.1460904552,1275756348.1896427,10395015.071234469,41977756.53735166,0.0,2677904927.259498 
 07/21  18:00:00,1408061463.5514034,0.0,429835920.201309,535063140.0,0.0,143791286.4,254313066.00440527,28245211.576422216,16812839.369267268,49367629.697196949,0.0,17403336.0,31964293.69719694,1600850601.4399307,0.0,857831619.8410721,19750522.3934503,43002023.85669879,0.0,1133795947.0967184 
 07/21  19:00:00,1390795961.7937606,0.0,414009550.175184,535063140.0,0.0,143791286.4,254313066.00440527,26753464.7817042,16865454.432467618,49433367.937500547,0.0,17403336.0,32030031.937500549,1510393286.8905173,0.0,822212417.5893869,25987515.513232739,43001025.469181839,0.0,1073486225.4488638 
 07/21  20:00:00,1084875197.7278329,0.0,390865738.6787136,189733389.44400008,65622000.0,143791286.4,254313066.00440527,24550780.955768046,15998936.244946003,49400291.39546038,0.0,17403336.0,31996955.395460387,1396574634.6417707,0.0,777086590.388088,22869020.020753556,41566289.5282,0.0,984205186.1072475 
 07/21  21:00:00,425165402.71785876,0.0,0.0,189733389.44400008,78746400.0,141274886.4,0.0,34871.409160561656,15375855.464698056,49394079.15774877,0.0,17403336.0,31990743.15774877,0.0,0.0,0.0,22869024.12430781,39844929.80169369,0.0,0.0 
 07/21  22:00:00,425272580.3881475,0.0,0.0,189733389.44400008,78746400.0,141274886.4,0.0,18893.628889843712,15499010.915257493,17475336.0,0.0,17403336.0,72000.0,0.0,0.0,0.0,12474017.605491652,40669056.94269885,0.0,0.0 
 07/21  23:00:00,428429970.9473715,0.0,0.0,189733389.44400008,78746400.0,141274886.4,0.0,14367.937647126251,18660927.165724249,49258646.19727154,0.0,17403336.0,31855310.197271538,0.0,0.0,0.0,9355514.565593912,45193331.807245139,0.0,0.0 
 07/21  24:00:00,425229566.0719483,0.0,0.0,189733389.44400008,78746400.0,141274886.4,0.0,7875.260515592627,15467014.967432544,17475336.0,0.0,17403336.0,72000.0,0.0,0.0,0.0,5197508.171329637,41095734.730732727,0.0,0.0 
 07/22  01:00:00,425090748.0492247,0.0,0.0,189733389.44400008,78746400.0,141274886.4,0.0,4713.750574061017,15331358.454650462,17475336.0,0.0,17403336.0,72000.0,0.0,0.0,0.0,3113415.9758645335,40980707.368301678,0.0,0.0 
 07/22  02:00:00,425003842.422007,0.0,0.0,189733389.44400008,78746400.0,141274886.4,0.0,4731.877306617968,15244434.700700205,17475336.0,0.0,17403336.0,72000.0,0.0,0.0,0.0,3113415.975439985,40820433.99265111,0.0,0.0 
 07/22  03:00:00,424958705.6380689,0.0,0.0,189733389.44400008,78746400.0,141274886.4,0.0,4759.376191329016,15199270.417877468,17475336.0,0.0,17403336.0,72000.0,0.0,0.0,0.0,3113415.974934024,40689756.83980563,0.0,0.0 
 07/22  04:00:00,426784242.7145242,0.0,0.0,189733389.44400008,78746400.0,141274886.4,0.0,4791.91186185318,17024774.95866225,17475336.0,0.0,17403336.0,72000.0,0.0,0.0,0.0,3113415.9745590228,47166884.01474427,0.0,0.0 
 07/22  05:00:00,387226129.542168,0.0,0.0,189733389.44400008,39373200.0,141274886.4,0.0,4788.155745209137,16839865.54242277,49193209.03339879,0.0,17403336.0,31789873.033398794,0.0,0.0,0.0,3113415.975107713,46645788.87109809,0.0,0.0 
 07/22  06:00:00,348016721.9247119,0.0,0.0,189733389.44400008,0.0,141274886.4,0.0,4727.876106934897,17003718.20460485,17475336.0,0.0,17403336.0,72000.0,0.0,0.0,0.0,3113415.9712844605,47976129.895071838,0.0,0.0 
 07/22  07:00:00,347880405.9094292,0.0,0.0,189733389.44400008,0.0,141274886.4,0.0,4713.311915647359,16867416.75351347,17475336.0,0.0,17403336.0,72000.0,0.0,0.0,0.0,3113415.975295348,46922126.43998953,0.0,0.0 
 07/22  08:00:00,348216452.95144388,0.0,0.0,189733389.44400008,0.0,141274886.4,0.0,4724.107033001652,17203453.000410737,17475336.0,0.0,17403336.0,72000.0,0.0,0.0,0.0,3113415.97568002,47186397.80535765,0.0,0.0 
 07/22  09:00:00,447465366.1446332,0.0,90121593.25140307,189733389.44400008,0.0,141274886.4,3987992.5140930267,4932067.193640432,17415437.341496536,17475336.0,0.0,17403336.0,72000.0,294195148.53851297,0.0,104280279.38864757,5189026.624574918,47205650.8206174,0.0,200188550.50623024 
 07/22  10:00:00,443547115.2659062,0.0,86534977.70908079,189733389.44400008,0.0,141274886.4,4005171.5705876809,4418456.522863507,17580233.619374157,49215081.05383511,0.0,17403336.0,31811745.053835118,274230445.54489377,0.0,105372660.77852762,5189026.624672666,47213220.54864994,0.0,184466309.3060117 
 07/22  11:00:00,551707151.0278397,0.0,181838740.21010388,189733389.44400008,0.0,141274886.4,8482983.670161579,9879037.895623576,20498113.407950626,17475336.0,0.0,17403336.0,72000.0,601162561.788098,0.0,234653579.34190697,5189026.615179911,50997054.27184543,0.0,410513536.0781204 
 07/22  12:00:00,577836985.5158062,0.0,208161636.13189287,189733389.44400008,0.0,141274886.4,10160792.243315448,10842012.591813997,17664268.704783799,17475336.0,0.0,17403336.0,72000.0,670765441.0948639,0.0,280793274.3528899,5189026.626404675,47196247.348643,0.0,453228209.6336169 
 07/22  13:00:00,611404915.9133784,0.0,238190539.5767887,189733389.44400008,0.0,141274886.4,12444285.4036722,12032136.592587095,17729678.496330214,17475336.0,0.0,17403336.0,72000.0,748801262.4759454,0.0,346329044.36153319,3113415.9759291575,47193605.649752389,0.0,500300279.68968698 
 07/22  14:00:00,561319692.8858141,0.0,192428829.00588987,189733389.44400008,0.0,141274886.4,10605043.64392353,9560075.66337975,17717468.728620884,17475336.0,0.0,17403336.0,72000.0,604259935.8072267,0.0,297325408.9347253,3113415.975813348,47192508.03795619,0.0,405962735.90532138 
 07/22  15:00:00,737043996.7737055,0.0,346204559.51134809,189733389.44400008,0.0,141274886.4,25409566.163213158,16657711.47375144,17763883.781392695,49193506.09495436,0.0,17403336.0,31790170.094954358,1059949027.9307332,1318039.9172057689,526089195.2575453,3113415.975901637,47192827.9450776,0.0,731609076.0233833 
 07/22  16:00:00,649487159.1147257,0.0,268712524.49776956,189733389.44400008,0.0,141274886.4,18934983.16165563,13178809.702452904,17652565.90884755,17475336.0,0.0,17403336.0,72000.0,835989586.6488969,0.0,419351250.93313917,3113415.975754781,47113125.88795497,0.0,569027082.0979714 
 07/22  17:00:00,687999837.6347213,0.0,306651635.35726609,189733389.44400008,0.0,141274886.4,17774553.03335952,15590218.110134121,16975155.289961399,17475336.0,0.0,17403336.0,72000.0,978479870.1193533,0.0,502131713.6912336,3113415.9758953659,43707307.99107,0.0,658453137.8924286 
 07/22  18:00:00,635214672.0413233,0.0,258551174.50946338,189733389.44400008,0.0,141274886.4,15364806.489534678,13360121.319120892,16930293.879204215,17475336.0,0.0,17403336.0,72000.0,828736329.3645744,0.0,433038870.8350978,3113415.975938372,43651029.283947627,0.0,558671584.7495663 
 07/22  19:00:00,630963786.1241093,0.0,252730145.27645315,189733389.44400008,0.0,141274886.4,15103737.64784409,13170932.59221486,18950694.76359702,17475336.0,0.0,17403336.0,72000.0,823744882.3629135,0.0,421162751.65473726,3113415.9759251025,50155538.702721778,0.0,559315871.0976989 
 07/22  20:00:00,627653510.9668154,0.0,190271577.1878646,189733389.44400008,65622000.0,141274886.4,11482243.219461177,10551694.879986832,18717719.83550262,17475336.0,0.0,17403336.0,72000.0,628039287.5452249,0.0,317638513.9314665,3113415.9759179085,49642022.450725089,0.0,428481137.1418418 
 07/22  21:00:00,568698014.6703453,0.0,127481411.29278034,189733389.44400008,78746400.0,141274886.4,6750341.910186196,7289439.918914953,17422145.70446382,17475336.0,0.0,17403336.0,72000.0,424002070.14813247,0.0,185873801.93491788,3113415.975737067,45933156.57651461,0.0,290372910.24117067 
 07/22  22:00:00,517890880.05015006,0.0,83328140.54702479,189733389.44400008,78746400.0,141274886.4,4269886.228624484,4756355.73807062,15781821.692429979,49193487.3077621,0.0,17403336.0,31790151.307762106,281871208.3003237,0.0,114733061.0661174,3113415.9754976395,41159401.05593493,0.0,193770497.41115184 
 07/22  23:00:00,428306134.8690642,0.0,0.0,189733389.44400008,78746400.0,141274886.4,0.0,4731.568340351263,18546727.45672378,17475336.0,0.0,17403336.0,72000.0,0.0,0.0,0.0,3113415.9712666284,44751742.47980651,0.0,0.0 
 07/22  24:00:00,425197669.3711611,0.0,0.0,189733389.44400008,78746400.0,141274886.4,0.0,4713.317253827442,15438280.209907162,17475336.0,0.0,17403336.0,72000.0,0.0,0.0,0.0,3113415.9750147105,40924073.142963949,0.0,0.0 
 07/23  01:00:00,425059619.9186363,0.0,0.0,189733389.44400008,78746400.0,141274886.4,0.0,4719.941556495576,15300224.133079693,17475336.0,0.0,17403336.0,72000.0,0.0,0.0,0.0,3108521.9905088248,40797811.24006349,0.0,0.0 
 07/23  02:00:00,424942303.3742113,0.0,0.0,189733389.44400008,78746400.0,141274886.4,0.0,4742.6756147697319,15182884.854596356,17475336.0,0.0,17403336.0,72000.0,0.0,0.0,0.0,3108521.99000479,40685043.04152809,0.0,0.0 
 07/23  03:00:00,424872854.1189269,0.0,0.0,189733389.44400008,78746400.0,141274886.4,0.0,4772.632629684016,15113405.642297017,17475336.0,0.0,17403336.0,72000.0,0.0,0.0,0.0,3108521.9895437636,40572999.512159708,0.0,0.0 
 07/23  04:00:00,426638135.5886045,0.0,0.0,189733389.44400008,78746400.0,141274886.4,0.0,4802.387952746718,16878657.356651665,49193081.01382516,0.0,17403336.0,31789745.013825168,0.0,0.0,0.0,3108521.9889715604,47067448.72675704,0.0,0.0 
 07/23  05:00:00,400227845.5954399,0.0,0.0,189733389.44400008,52497600.0,141274886.4,0.0,4751.363445022485,16717218.387994785,17475336.0,0.0,17403336.0,72000.0,0.0,0.0,0.0,3108521.9878135875,46553456.57820998,0.0,0.0 
 07/23  06:00:00,347918417.196858,0.0,0.0,189733389.44400008,0.0,141274886.4,0.0,4714.235100234816,16905427.11775766,17475336.0,0.0,17403336.0,72000.0,0.0,0.0,0.0,3108521.9879702886,47842368.23974165,0.0,0.0 
 07/23  07:00:00,347891857.10919186,0.0,0.0,189733389.44400008,0.0,141274886.4,0.0,4713.939605834265,16878867.325585888,17475336.0,0.0,17403336.0,72000.0,0.0,0.0,0.0,3108521.990645655,46714471.91712179,0.0,0.0 
 07/23  08:00:00,443219470.4950578,0.0,86283310.80603463,189733389.44400008,0.0,141274886.4,3992742.536078503,4565277.516493886,17369863.792450675,17475336.0,0.0,17403336.0,72000.0,279225525.9745999,0.0,104694741.07240796,5180869.981857343,47137866.52299503,0.0,189787865.15513758 
 07/23  09:00:00,440998773.4521818,0.0,84176880.63899791,189733389.44400008,0.0,141274886.4,3997966.664834923,4204738.315417125,17610911.988931735,17475336.0,0.0,17403336.0,72000.0,263768310.20225705,0.0,105021612.5893937,5180869.982513189,47200398.61300746,0.0,176120550.46478717 
 07/23  10:00:00,585494809.9412123,0.0,215557751.28178037,189733389.44400008,0.0,141274886.4,9941614.066072535,11218156.609538345,17769012.139820868,49215450.67607402,0.0,17403336.0,31812114.676074018,694976552.1806684,0.0,273739349.5712238,5180869.981694202,47208279.79219178,0.0,468918851.6922365 
 07/23  11:00:00,584598375.8187729,0.0,212092133.94080887,189733389.44400008,0.0,141274886.4,10365083.96612726,10477534.422868917,20655347.644967718,17475336.0,0.0,17403336.0,72000.0,658669782.8109065,0.0,288003363.8797212,5180869.984496092,50996920.42765547,0.0,438040141.18235036 
 07/23  12:00:00,627746948.14063,0.0,253749672.706414,189733389.44400008,0.0,141274886.4,12921991.310079076,12164347.454695482,17902660.82544128,17475336.0,0.0,17403336.0,72000.0,780646551.5507698,0.0,363255120.86797019,5180869.984397488,47200887.073295857,0.0,517470958.94472077 
 07/23  13:00:00,734440658.8385375,0.0,339674642.66150149,189733389.44400008,0.0,141274886.4,30256153.637176217,15540815.558753103,17960771.13710648,17475336.0,0.0,17403336.0,72000.0,999207841.1124095,0.0,500414168.69390949,5180869.9831511159,47200236.587572339,0.0,697896935.914266 
 07/23  14:00:00,677203193.3188233,0.0,290803568.9385673,189733389.44400008,0.0,141274886.4,24343018.783038759,13053964.944763724,17994364.80845349,49193293.51647462,0.0,17403336.0,31789957.516474617,850621998.2948105,811716.0677329393,437045475.8612037,3108521.990473224,47199573.24857031,0.0,590560427.8999693 
 07/23  15:00:00,762265601.7513493,0.0,364916551.131569,189733389.44400008,0.0,141274886.4,31828170.98865787,16568917.86482996,17943685.922292323,17475336.0,0.0,17403336.0,72000.0,1073529519.040504,0.0,554751751.7893993,3108521.990143897,47198618.25001064,0.0,748899597.6110025 
 07/23  16:00:00,691422406.2877568,0.0,302079011.214345,189733389.44400008,0.0,141274886.4,26798969.992454068,13605461.050863173,17930688.18609442,17475336.0,0.0,17403336.0,72000.0,888154783.0186238,1614338.246299937,472207423.8628075,3108521.9906929584,47197356.33149519,0.0,630691533.8066573 
 07/23  17:00:00,765396987.4579895,0.0,368008158.5381296,189733389.44400008,0.0,141274886.4,32181509.02899853,16810325.12798451,17388718.918876705,17475336.0,0.0,17403336.0,72000.0,1089748431.741673,0.0,570641955.7231833,3108521.990687371,44016363.668869618,0.0,759732183.5439042 
 07/23  18:00:00,662812353.1404693,0.0,277884735.5399502,189733389.44400008,0.0,141274886.4,23662732.837005497,13012201.180260055,17244407.73925344,17475336.0,0.0,17403336.0,72000.0,845074932.6360865,0.0,441172113.59367278,3108521.9906108349,43780935.716584328,0.0,581904575.2370156 
 07/23  19:00:00,707789263.079608,0.0,322764062.49956467,189733389.44400008,0.0,141274886.4,18611244.881072225,16196271.78050795,19209408.07446293,17475336.0,0.0,17403336.0,72000.0,1018876321.1019312,0.0,525442214.1049411,3108521.990378363,50274230.34443916,0.0,681760357.9675565 
 07/23  20:00:00,597767953.4437013,0.0,164083918.18144725,189733389.44400008,65622000.0,141274886.4,9747612.850918383,8456129.244887362,18850017.322448244,49187782.38653458,0.0,17403336.0,31784446.38653458,530293305.20611467,0.0,273311435.41783007,3108521.990415661,49747199.454654287,0.0,358889232.6851959 
 07/23  21:00:00,658324098.723922,0.0,207683693.50378443,189733389.44400008,78746400.0,141274886.4,11512853.560213622,11853069.968809776,17519805.84711414,17475336.0,0.0,17403336.0,72000.0,703628408.9483477,0.0,320417703.2081342,3108521.989795911,46066554.007204648,0.0,485672291.11118128 
 07/23  22:00:00,681938172.9945375,0.0,232030122.88720209,189733389.44400008,78746400.0,141274886.4,10855530.561223994,13324825.563105744,15973018.139005665,17475336.0,0.0,17403336.0,72000.0,792134624.6797474,0.0,301147524.5541688,3108521.9907146107,41294796.01933131,0.0,547652044.7150372 
 07/23  23:00:00,645862376.3600267,0.0,198199415.91865254,189733389.44400008,78746400.0,141274886.4,8171716.451334413,10923183.442796139,18813384.703243555,17475336.0,0.0,17403336.0,72000.0,670380173.303287,0.0,224585449.65366633,3108521.9907133027,44937713.44850825,0.0,463712035.81494596 
 07/23  24:00:00,531792169.8069463,0.0,96703938.29185933,189733389.44400008,78746400.0,141274886.4,3984990.937883788,5537012.866690267,15811551.866512865,17475336.0,0.0,17403336.0,72000.0,328397241.9505246,0.0,105767730.30077325,3108521.990575185,41145903.51023871,0.0,226138971.00078214 
 07/24  01:00:00,425479672.6026412,0.0,0.0,189733389.44400008,78746400.0,141274886.4,0.0,7942.776667431865,15717053.981973645,17475336.0,0.0,17403336.0,72000.0,0.0,0.0,0.0,5173040.719836833,41074654.12372698,0.0,0.0 
 07/24  02:00:00,425447274.726011,0.0,0.0,189733389.44400008,78746400.0,141274886.4,0.0,7977.582066688251,15684621.299944209,49214607.304683458,0.0,17403336.0,31811271.304683459,0.0,0.0,0.0,5173040.6903333109,41018780.27260323,0.0,0.0 
 07/24  03:00:00,425397928.60903617,0.0,0.0,189733389.44400008,78746400.0,141274886.4,0.0,7855.789121584936,15635396.975914464,17475336.0,0.0,17403336.0,72000.0,0.0,0.0,0.0,5173040.681766866,40955836.89107366,0.0,0.0 
 07/24  04:00:00,427370612.6606088,0.0,0.0,189733389.44400008,78746400.0,141274886.4,0.0,7862.56457691211,17608074.25203181,17475336.0,0.0,17403336.0,72000.0,0.0,0.0,0.0,5173040.724744643,47483158.50358327,0.0,0.0 
 07/24  05:00:00,401025381.56319239,0.0,0.0,189733389.44400008,52497600.0,141274886.4,0.0,7928.858910796756,17511576.86028147,17475336.0,0.0,17403336.0,72000.0,0.0,0.0,0.0,5173040.719757002,47026901.00876889,0.0,0.0 
 07/24  06:00:00,1103872774.4947074,0.0,468062053.121492,189733389.44400008,0.0,143791286.4,254313066.00440527,30563065.37817106,17409914.146639058,49214502.13111704,0.0,17403336.0,31811166.131117036,1738917713.326541,1905610.82127338,610825511.3795242,5173040.70441833,47397409.55765329,0.0,1244607731.5161269 
 07/24  07:00:00,1370987580.931086,0.0,736044973.5737221,189733389.44400008,0.0,143791286.4,256981353.61085374,27600902.308233017,16835675.594277007,17496221.25720261,20885.25720260909,17403336.0,72000.0,2029267396.4769192,2265326.851938289,763461825.2273682,10346081.003133897,45230812.70473871,16708.205762087273,2365419200.6955058 
 07/24  08:00:00,2333654363.0727717,0.0,1178065993.8666297,535063140.0,0.0,304621769.63868138,270093102.1174701,27858616.447525599,17951741.002465659,119115743.8229795,0.0,87016680.00000002,32099063.822979496,2902327780.083213,3310642.66128225,1226280689.35707,32242184.80005931,46823193.373780038,0.0,4024235539.829095 
 07/24  09:00:00,2518383194.963407,0.0,1357336246.1009715,535063140.0,0.0,304621769.63868138,274708993.12905278,28469951.340211058,18183094.754490206,118959617.02542502,0.0,87016680.00000002,31942937.025425007,3259083707.710668,4183815.192011056,1330138242.976378,17644785.338735496,47472393.4342236,0.0,4605116408.83485 
 07/24  10:00:00,2694949397.377681,0.0,1513525829.8073712,535063140.0,0.0,319744854.1186813,278991592.26967999,29329337.875705329,18294643.3062435,162467793.5914132,0.0,130525020.0,31942773.591413205,3607529737.9719107,4474294.934190011,1381552490.0947443,17644784.872344193,47499159.28266822,0.0,5091582154.419151 
 07/24  11:00:00,2839406441.466649,0.0,1649467201.143696,535063140.0,0.0,319744854.1186813,283412978.930907,30435996.2212426,21282271.05212217,162467590.49251447,0.0,130525020.0,31942570.492514455,3954183961.5049755,4975667.509093686,1428763413.2390669,17644794.169511949,51388339.53105135,0.0,5536827111.96762 
 07/24  12:00:00,3050021292.374546,0.0,1855409165.5377718,535063140.0,0.0,319744854.1186813,289454909.596273,31933450.56103498,18415772.560785276,130597020.0,0.0,130525020.0,72000.0,4411617724.915356,5916704.255149336,1482893373.9768947,17644784.58539527,47139623.03628881,0.0,6144754611.68051 
 07/24  13:00:00,3181670977.761367,0.0,1995447911.1616283,535063140.0,0.0,304621769.63868138,295398140.56777289,32533866.690564839,18606149.702720435,119024633.27390859,65585.61379993333,87016680.00000002,31942367.660108653,4661577007.150805,7520594.6815024879,1538636450.2705882,17644784.18744918,47534720.27027805,52468.49103994666,6461079982.929304 
 07/24  14:00:00,3360229529.9944398,0.0,2166274539.8072106,535063140.0,0.0,304621769.63868138,301874761.6047621,33685978.80298789,18709340.140798268,118958844.84684319,0.0,87016680.00000002,31942164.84684317,4996682004.23768,8347559.7210735189,1592565130.076735,17644783.9385501,47530339.22647984,0.0,6904421222.542465 
 07/24  15:00:00,3467696552.563928,0.0,2290747100.35604,535063140.0,0.0,280801107.05934068,307704216.8612243,34584597.288022849,18796390.99930044,49345301.93224945,0.0,17403336.0,31941965.932249447,5254577597.39915,9501426.1907114,1616131338.604527,17644793.374807754,47529845.95108117,0.0,7178957283.822378 
 07/24  16:00:00,3335504344.566092,0.0,2176017549.1907808,535063140.0,0.0,263461766.4,308785560.48416289,33460900.34460203,18715428.146547155,17475336.0,0.0,17403336.0,72000.0,5024315957.316119,9153511.161687905,1631766240.2194539,10346080.60753579,47368287.22665104,0.0,6848740076.4395 
 07/24  17:00:00,3134145494.1787426,0.0,2105713669.071129,535063140.0,0.0,143791286.4,298566610.04483947,32958796.497108297,18051992.165665725,17475336.0,0.0,17403336.0,72000.0,4819298805.930687,8721988.651530307,1590022826.0054455,10346081.357172439,43725524.458759818,0.0,6718439721.593666 
 07/24  18:00:00,2218723521.333552,0.0,1234714243.4088295,535063140.0,0.0,143791286.4,254313066.00440527,32548439.322461767,18293346.19785573,49437233.29480354,67868.31194311346,17403336.0,31966028.982860425,2887104082.2129757,90925131.79609393,797903045.2418219,19657551.006437489,45277643.355988029,54294.64955449077,3674080266.889714 
 07/24  19:00:00,2166616680.1644709,0.0,1179525720.236262,535063140.0,0.0,143791286.4,254313066.00440527,33430831.201267706,20492636.32253626,49432282.11720901,0.0,17403336.0,32028946.117209015,2812522010.883986,8126034.96324935,793804993.4467354,25865168.07916355,52370254.8475852,0.0,3609743205.324488 
