Date/Time,SWHSYS1 WATER HEATER:Water Heater Heating Energy [J](Hourly),ATTIC:Zone Thermostat Heating Setpoint Temperature [C](Hourly),ATTIC:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),CORE_ZN:Zone Thermostat Heating Setpoint Temperature [C](Hourly),CORE_ZN:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),PERIMETER_ZN_1:Zone Thermostat Heating Setpoint Temperature [C](Hourly),PERIMETER_ZN_1:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),PERIMETER_ZN_2:Zone Thermostat Heating Setpoint Temperature [C](Hourly),PERIMETER_ZN_2:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),PERIMETER_ZN_3:Zone Thermostat Heating Setpoint Temperature [C](Hourly),PERIMETER_ZN_3:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),PERIMETER_ZN_4:Zone Thermostat Heating Setpoint Temperature [C](Hourly),PERIMETER_ZN_4:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),WaterSystems:Gas [J](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),WaterSystems:EnergyTransfer [J](Hourly),HeatingCoils:EnergyTransfer [J](Hourly),CoolingCoils:EnergyTransfer [J](Hourly),PSZ-AC:1:Air System Total Heating Energy [J](Hourly),PSZ-AC:1:Air System Total Cooling Energy [J](Hourly),PSZ-AC:2:Air System Total Heating Energy [J](Hourly),PSZ-AC:2:Air System Total Cooling Energy [J](Hourly),PSZ-AC:3:Air System Total Heating Energy [J](Hourly),PSZ-AC:3:Air System Total Cooling Energy [J](Hourly),PSZ-AC:4:Air System Total Heating Energy [J](Hourly),PSZ-AC:4:Air System Total Cooling Energy [J](Hourly),PSZ-AC:5:Air System Total Heating Energy [J](Hourly),PSZ-AC:5:Air System Total Cooling Energy [J](Hourly) 
 04/01  01:00:00,1247303.3543969144,0.0,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,18832198.415925519,0.0,0.0,1792322.3073600005,9957600.0,5940057.91392,1142218.1946309796,0.000014538461538461542,2051709.2535987583,380631.9109602148,1671077.3426385436,1279311.7341513849,0.0,82308.51268551589,304505.5287681718,0.0,0.0,0.0,0.0,0.0,720730.2202961919,0.0,0.0,0.0,725993.5031029568,0.0 
 04/01  02:00:00,0.0,0.0,0.0,15.6,26.700000000000004,15.6,26.700000000000004,15.6,26.700000000000004,15.6,26.700000000000004,15.6,26.700000000000004,22674631.38598868,0.0,0.0,1792322.3073600005,9957600.0,5940057.91392,4984651.164694137,0.000014538461538461542,2528955.244652483,2456955.244652483,72000.0,6404676.552145963,0.0,82308.51268551589,1965564.1957219872,0.0,0.0,0.0,2482722.345226509,0.0,1640669.957336763,0.0,1179872.3320378103,0.0,1646950.725815047,0.0 
 04/01  03:00:00,1247304.9407166707,0.0,0.0,15.599999999999996,26.7,15.599999999999996,26.7,15.599999999999996,26.7,15.599999999999996,26.7,15.599999999999996,26.7,23764940.9533151,0.0,0.0,1792322.3073600005,9957600.0,5940057.91392,6074960.73202056,0.000014538461538461542,8147509.41165236,6476430.035308085,1671079.3763442748,10486895.516405108,0.0,82308.51268551589,5181144.028246469,0.0,0.0,0.0,2577560.6944447776,0.0,2741965.865388632,0.0,3190611.7548332784,0.0,2745966.4456003748,0.0 
 04/01  04:00:00,1247310.6877476494,0.0,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,23204253.098537364,0.0,0.0,1792322.3073600005,9957600.0,5940057.91392,5514272.877242821,0.000014538461538461542,9516356.489533585,7845269.745336899,1671086.7441966849,11086627.417004046,0.0,82308.51268551589,6276215.79626952,0.0,0.0,0.0,3833537.261436444,0.0,2466030.6546345225,0.0,3026041.380354546,0.0,2464879.377086821,0.0 
 04/01  05:00:00,1247336.9089130283,0.0,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,23764940.9533151,0.0,0.0,1792322.3073600005,9957600.0,5940057.91392,6074960.73202056,0.000014538461538461542,14132459.167423312,12461338.806968555,1671120.360454756,15028029.079049984,0.0,131693.62029682543,9969071.045574844,0.0,0.0,0.0,3653333.452635619,0.0,3788172.3794703136,0.0,4819024.710069559,0.0,3783501.23541999,0.0 
 04/01  06:00:00,0.0,0.0,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,28166388.77280579,0.0,0.0,3584644.614720001,6638400.0,7920077.218560001,10023266.939511246,0.000014538461538461542,78153098.00509116,78081098.00509116,72000.0,70701726.85105674,0.0,115231.91775972225,62464878.404072929,0.0,10722444.059903624,0.0,20107212.551729636,0.0,11677915.0182102,0.0,18063882.929650736,0.0,11916690.784089152,0.0 
 04/01  07:00:00,1247315.491525522,0.0,0.0,21.000000000000008,24.000000000000015,21.000000000000008,24.000000000000015,21.000000000000008,24.000000000000015,21.000000000000008,24.000000000000015,21.000000000000008,24.000000000000015,21527988.772805789,0.0,0.0,3584644.614720001,0.0,7920077.218560001,10023266.939511246,0.000014538461538461542,76679765.14514858,75008672.242376,1671092.9027725664,43210464.02919508,0.0,181078.72790813499,60006937.79390081,0.0,13455832.653856343,0.0,18227658.694083804,0.0,9348793.839149557,0.0,17689670.26129596,0.0,11308249.285025539,0.0 
 04/01  08:00:00,1247385.6959997896,0.0,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,30677297.306885788,0.0,0.0,10753933.844160002,0.0,9900096.523200002,10023266.939511247,0.000014538461538461542,54234225.01030021,52563042.10345305,1671182.906847162,27596444.212186997,0.0,246925.5380565477,42050433.682762447,0.0,10013571.139020712,0.0,14008468.696300656,0.0,5563384.9397999779,0.0,13655918.401074063,0.0,8832357.446077494,0.0 
 04/01  09:00:00,1247421.1532884474,0.0,0.0,21.0,24.000000000000005,21.0,24.000000000000005,21.0,24.000000000000005,21.0,24.000000000000005,21.0,24.000000000000005,30677297.306885788,0.0,0.0,10753933.844160002,0.0,9900096.523200002,10023266.939511247,0.000014538461538461542,42610809.44823524,40939581.084164928,1671228.364070318,20137205.842626405,0.0,345695.75327916667,32751664.867331938,0.0,8580382.835145563,0.0,11173667.496864155,0.0,3989257.1388565215,0.0,11548397.62637202,0.0,7483226.709604578,0.0 
 04/01  10:00:00,0.0,0.0,0.0,21.000000000000005,24.000000000000005,21.000000000000005,24.000000000000005,21.000000000000005,24.000000000000005,21.000000000000005,24.000000000000005,21.000000000000005,24.000000000000005,30677297.306885788,0.0,0.0,10753933.844160002,0.0,9900096.523200002,10023266.939511246,0.000014538461538461542,33396448.33385357,33324448.33385357,72000.0,15748367.658041045,0.0,312772.3482049604,26659558.667082855,0.0,7519992.139121559,0.0,8565718.72888732,0.0,4089624.4123362444,0.0,10052194.39532207,0.0,6455295.930926386,0.0 
 04/01  11:00:00,1247379.9214750904,0.0,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,30677297.306885788,0.0,0.0,10753933.844160002,0.0,9900096.523200002,10023266.939511246,0.000014538461538461542,33028334.88364327,31357159.379896229,1671175.5037470435,15008041.013422486,0.0,378619.1583533731,25085727.503916984,0.0,6865656.345935343,0.0,8203638.283471589,0.0,4790160.840022312,0.0,9317891.517319307,0.0,5931647.4566793,0.0 
 04/01  12:00:00,1247396.6824780482,0.0,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,22330301.427845789,0.0,0.0,5376966.922080001,0.0,6930067.566240001,10023266.939511246,0.000014538461538461542,38130716.996665749,36459520.00485008,1671196.9918156639,19428731.774266829,0.0,329234.05074206358,29167616.003880066,0.0,7822151.613832094,0.0,9451332.989698274,0.0,5584443.444722629,0.0,10010205.540620136,0.0,6322749.354517842,0.0 
 04/01  13:00:00,1247395.7270037817,0.0,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,22330301.427845789,0.0,0.0,5376966.922080001,0.0,6930067.566240001,10023266.939511246,0.000014538461538461542,38031415.74780506,36360219.9809338,1671195.7668712699,19595166.935297789,0.0,312772.3482049604,29088175.98474704,0.0,7653878.082331849,0.0,9619947.222162253,0.0,5638817.684249575,0.0,9925748.518697847,0.0,6273051.416816419,0.0 
 04/01  14:00:00,1247329.9307726559,0.0,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,22330301.427845789,0.0,0.0,5376966.922080001,0.0,6930067.566240001,10023266.939511246,0.000014538461538461542,38993599.293339688,37322487.87905358,1671111.4142861085,19244151.962084779,0.0,246925.5380565477,29857990.30324287,0.0,7782444.064209446,0.0,9872108.740951183,0.0,5779960.100312789,0.0,10080437.444918273,0.0,6366306.892361953,0.0 
 04/01  15:00:00,1247366.8796059548,0.0,0.0,21.000000000000005,24.000000000000005,21.000000000000005,24.000000000000005,21.000000000000005,24.000000000000005,21.000000000000005,24.000000000000005,21.000000000000005,24.000000000000005,22330301.427845789,0.0,0.0,5376966.922080001,0.0,6930067.566240001,10023266.939511246,0.000014538461538461542,43486739.57431327,41815580.79060259,1671158.783710681,20514826.5358858,0.0,214002.13298234129,33452464.632482064,0.0,8328577.317866873,0.0,10899215.3020894,0.0,6366661.27173654,0.0,10951799.130707978,0.0,6929478.549592053,0.0 
 04/01  16:00:00,0.0,0.0,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,22330301.427845789,0.0,0.0,5376966.922080001,0.0,6930067.566240001,10023266.939511246,0.000014538461538461542,46407736.15131604,46335736.15131604,72000.0,23042209.88503111,0.0,230463.83551944453,37068588.92105283,0.0,8565780.179144536,0.0,12056346.56794826,0.0,7007950.707670173,0.0,11890509.219076824,0.0,7571269.186723582,0.0 
 04/01  17:00:00,1247055.835195905,0.0,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,17755647.160805789,0.0,0.0,1792322.3073600005,0.0,5940057.91392,10023266.939511246,0.000014538461538461542,51165688.836920369,49494928.82073237,1670760.0161879999,25571407.41073516,0.0,115231.91775972226,39595943.05658589,0.0,9184871.468932348,0.0,12678484.700454584,0.0,7379309.985243662,0.0,12456915.850289628,0.0,7919627.991176143,0.0 
 04/01  18:00:00,1247258.3237083476,0.0,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,7732380.221294538,0.0,0.0,1792322.3073600005,0.0,5940057.91392,0.0,0.000014538461538461542,1671019.6120523499,0.0,1671019.6120523499,0.0,0.0,115231.91775972228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/01  19:00:00,0.0,0.0,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,16030380.221294539,0.0,0.0,1792322.3073600005,8298000.0,5940057.91392,0.0,0.000014538461538461542,72000.0,0.0,72000.0,0.0,0.0,115231.91775972228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/01  20:00:00,1247281.9853646088,0.0,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,17689980.22129454,0.0,0.0,1792322.3073600005,9957600.0,5940057.91392,0.0,0.000014538461538461542,1671049.9469490557,0.0,1671049.9469490557,0.0,0.0,115231.91775972226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/01  21:00:00,1247334.8798667398,0.0,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,18565900.416664874,0.0,0.0,1792322.3073600005,9957600.0,5940057.91392,875920.195370332,0.000014538461538461542,1756949.5926408147,85831.8334794293,1671117.7591613853,855348.2049879583,0.0,148155.32283392858,68665.46678354345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,944585.6621538752,0.0 
 04/01  22:00:00,1247286.7287524525,0.0,0.0,15.600000000000002,26.700000000000004,15.600000000000002,26.700000000000004,15.600000000000002,26.700000000000004,15.600000000000002,26.700000000000004,15.600000000000002,26.700000000000004,21628743.851818857,0.0,0.0,1792322.3073600005,9957600.0,5940057.91392,3938763.630524317,0.000014538461538461542,2470598.923472385,799542.8953691326,1671056.0281032525,4094646.9615314716,0.0,82308.5126855159,639634.3162953061,0.0,0.0,0.0,1279234.9405495146,0.0,1311891.3096047855,0.0,574065.6806078085,0.0,1413206.016057521,0.0 
 04/01  23:00:00,0.0,0.0,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,23015030.398857558,0.0,0.0,1792322.3073600005,9957600.0,5940057.91392,5325050.177563016,0.000014538461538461542,1915400.0050070999,1843400.0050070999,72000.0,6417115.614546388,0.0,82308.51268551589,1474720.0040056799,0.0,0.0,0.0,2053412.358971301,0.0,1266160.7056637419,0.0,1570844.4847455929,0.0,1909352.6321880755,0.0 
 04/01  24:00:00,1247318.5355710535,0.0,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,23836469.939095197,0.0,0.0,1792322.3073600005,9957600.0,5940057.91392,6146489.717800656,0.000014538461538461542,5166250.906249498,3495154.1009265047,1671096.8053229938,8469518.72644398,0.0,82308.51268551589,2796123.2807412038,0.0,0.0,0.0,2609824.98252627,0.0,1919048.8305179645,0.0,2582015.7086788935,0.0,1831723.4768187467,0.0 
 04/02  01:00:00,0.0,0.0,0.0,15.600000000000002,26.700000000000004,15.600000000000002,26.700000000000004,15.600000000000002,26.700000000000004,15.600000000000002,26.700000000000004,15.600000000000002,26.700000000000004,23132724.112757267,0.0,0.0,1792322.3073600005,9957600.0,5940057.91392,5442743.891462725,0.000014538461538461542,4030590.39831979,3958590.39831979,72000.0,8275352.27881729,0.0,65696.23938656623,3166872.318655832,0.0,0.0,0.0,2582617.796075656,0.0,1605755.1835460698,0.0,2168637.5888759566,0.0,2252605.6416208727,0.0 
 04/02  02:00:00,1247305.4057758705,0.0,0.0,15.599999999999996,26.7,15.599999999999996,26.7,15.599999999999996,26.7,15.599999999999996,26.7,15.599999999999996,26.7,23836469.939095197,0.0,0.0,1792322.3073600005,9957600.0,5940057.91392,6146489.717800656,0.000014538461538461542,7800746.484993061,6129666.51243005,1671079.9725630107,10577023.912768105,0.0,65696.23938656622,4903733.209944041,0.0,0.0,0.0,3234151.184922889,0.0,2391046.7031831217,0.0,3258168.1975968044,0.0,2166856.8420419248,0.0 
 04/02  03:00:00,1247277.4067943933,0.0,0.0,15.600000000000002,26.700000000000004,15.600000000000002,26.700000000000004,15.600000000000002,26.700000000000004,15.600000000000002,26.700000000000004,15.600000000000002,26.700000000000004,23132724.112757267,0.0,0.0,1792322.3073600005,9957600.0,5940057.91392,5442743.891462725,0.000014538461538461542,7943410.463349432,6272366.386253823,1671044.0770956095,10100805.09129967,0.0,65696.23938656622,5017893.109003059,0.0,0.0,0.0,3202311.7104278409,0.0,1944616.8814837349,0.0,2680752.5945887316,0.0,2632955.8139655005,0.0 
 04/02  04:00:00,0.0,0.0,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,23836469.939095197,0.0,0.0,1792322.3073600005,9957600.0,5940057.91392,6146489.717800656,0.000014538461538461542,8530125.728748136,8458125.728748136,72000.0,12379589.060565886,0.0,65696.23938656622,6766500.5829985099,0.0,0.0,0.0,3795875.9173332906,0.0,2789826.28998811,0.0,3859719.749341966,0.0,2467568.3441358127,0.0 
 04/02  05:00:00,1247324.2341434847,0.0,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,23132724.112757267,0.0,0.0,1792322.3073600005,9957600.0,5940057.91392,5442743.891462725,0.000014538461538461542,9017510.65158709,7346406.540536882,1671104.1110502079,10940625.269885917,0.0,114968.41892649091,5877125.232429507,0.0,0.0,0.0,3456899.3896465289,0.0,2115745.1154466185,0.0,2940754.7669646788,0.0,2806469.8518344147,0.0 
 04/02  06:00:00,1247308.48447634,0.0,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,18857669.9390952,0.0,0.0,1792322.3073600005,4978800.0,5940057.91392,6146489.717800656,0.000014538461538461542,9850552.065819646,8179468.1462776199,1671083.9195420258,12157283.729375145,0.0,65696.23938656622,6543574.517022096,0.0,0.0,0.0,3721554.3606816858,0.0,2748221.065020391,0.0,3810385.8261165709,0.0,2409902.983004129,0.0 
 04/02  07:00:00,0.0,0.0,0.0,15.600000000000002,26.700000000000004,15.600000000000002,26.700000000000004,15.600000000000002,26.700000000000004,15.600000000000002,26.700000000000004,15.600000000000002,26.700000000000004,13175124.112757266,0.0,0.0,1792322.3073600005,0.0,5940057.91392,5442743.891462725,0.000014538461538461542,6721402.434359322,6649402.434359322,72000.0,10388956.347270173,0.0,65696.23938656622,5319521.947487458,0.0,0.0,0.0,3281683.121416506,0.0,1998187.0644378418,0.0,2801089.1780569565,0.0,2681306.475038902,0.0 
 04/02  08:00:00,1247307.5572271897,0.0,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,13878869.9390952,0.0,0.0,1792322.3073600005,0.0,5940057.91392,6146489.717800656,0.000014538461538461542,9423496.985052709,7752414.254269698,1671082.7307830109,11823502.686435428,0.0,65696.23938656622,6201931.403415759,0.0,0.0,0.0,3623818.364942805,0.0,2590695.239661348,0.0,3763411.7087223969,0.0,2370495.8078899278,0.0 
 04/02  09:00:00,1247306.643680175,0.0,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,13177366.919345409,0.0,2242.806588142607,1792322.3073600005,0.0,5940057.91392,5442743.891462725,0.000014538461538461542,4971669.636474689,3300588.076884177,1671081.5595905118,7824909.141863675,0.0,65696.23938656622,2640470.461507342,13133.204400461878,0.0,0.0,2289308.1616558765,0.0,1245970.4925709665,13133.204400461878,2292232.5905559735,0.0,2255703.1081872435,0.0 
