Date/Time,LGSTORE1:Zone Thermostat Heating Setpoint Temperature [C](Hourly),LGSTORE1:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),LGSTORE2:Zone Thermostat Heating Setpoint Temperature [C](Hourly),LGSTORE2:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),SMSTORE1:Zone Thermostat Heating Setpoint Temperature [C](Hourly),SMSTORE1:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),SMSTORE2:Zone Thermostat Heating Setpoint Temperature [C](Hourly),SMSTORE2:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),SMSTORE3:Zone Thermostat Heating Setpoint Temperature [C](Hourly),SMSTORE3:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),SMSTORE4:Zone Thermostat Heating Setpoint Temperature [C](Hourly),SMSTORE4:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),SMSTORE5:Zone Thermostat Heating Setpoint Temperature [C](Hourly),SMSTORE5:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),SMSTORE6:Zone Thermostat Heating Setpoint Temperature [C](Hourly),SMSTORE6:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),SMSTORE7:Zone Thermostat Heating Setpoint Temperature [C](Hourly),SMSTORE7:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),SMSTORE8:Zone Thermostat Heating Setpoint Temperature [C](Hourly),SMSTORE8:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),HeatingCoils:EnergyTransfer [J](Hourly),CoolingCoils:EnergyTransfer [J](Hourly),PSZ-AC_10:10:Air System Total Heating Energy [J](Hourly),PSZ-AC_10:10:Air System Total Cooling Energy [J](Hourly),PSZ-AC_1:1:Air System Total Heating Energy [J](Hourly),PSZ-AC_1:1:Air System Total Cooling Energy [J](Hourly),PSZ-AC_2:2:Air System Total Heating Energy [J](Hourly),PSZ-AC_2:2:Air System Total Cooling Energy [J](Hourly),PSZ-AC_3:3:Air System Total Heating Energy [J](Hourly),PSZ-AC_3:3:Air System Total Cooling Energy [J](Hourly),PSZ-AC_4:4:Air System Total Heating Energy [J](Hourly),PSZ-AC_4:4:Air System Total Cooling Energy [J](Hourly),PSZ-AC_5:5:Air System Total Heating Energy [J](Hourly),PSZ-AC_5:5:Air System Total Cooling Energy [J](Hourly),PSZ-AC_6:6:Air System Total Heating Energy [J](Hourly),PSZ-AC_6:6:Air System Total Cooling Energy [J](Hourly),PSZ-AC_7:7:Air System Total Heating Energy [J](Hourly),PSZ-AC_7:7:Air System Total Cooling Energy [J](Hourly),PSZ-AC_8:8:Air System Total Heating Energy [J](Hourly),PSZ-AC_8:8:Air System Total Cooling Energy [J](Hourly),PSZ-AC_9:9:Air System Total Heating Energy [J](Hourly),PSZ-AC_9:9:Air System Total Cooling Energy [J](Hourly) 
 01/02  19:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,174339264.96711538,0.0,0.0,78810856.57151997,41346000.0,25886503.0656,28295905.329995406,366287468.6151277,366287468.6151277,36929738.28757803,0.0,293029974.89210227,0.0,31076204.19935368,0.0,52795645.15033872,0.0,24618717.951983297,0.0,25697259.71137461,0.0,25824484.052097698,0.0,25936980.363538155,0.0,54012986.59743013,0.0,27054102.1638171,0.0,27080498.343189375,0.0,27229001.68897595,0.0 
 01/02  20:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,174339264.96711538,0.0,0.0,78810856.57151997,41346000.0,25886503.0656,28295905.329995406,376993390.7559976,376993390.7559976,56263148.61539687,0.0,301594712.60479816,0.0,31850486.757177496,0.0,54383695.65094706,0.0,25353132.02188169,0.0,26404657.605147575,0.0,26542698.2774854,0.0,26660734.799811104,0.0,55286725.957658898,0.0,27735323.78514512,0.0,27758604.19050222,0.0,27914558.889038087,0.0 
 01/02  21:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,157968309.32199539,0.0,0.0,65675713.80959998,41346000.0,22650690.1824,28295905.329995406,377622848.9157896,377622848.9157896,64306238.35140096,0.0,302098279.1326318,0.0,31872318.313586847,0.0,54731744.50565908,0.0,25483209.24284181,0.0,26474099.100671438,0.0,26609057.237014034,0.0,26723260.01534858,0.0,55171792.838587138,0.0,27708730.90493981,0.0,27729689.134952833,0.0,27890283.169025124,0.0 
 01/02  22:00:00,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,80559537.05664002,0.0,0.0,26270285.52384,41346000.0,12943251.5328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  23:00:00,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,54385197.14736001,0.0,0.0,6567571.38096,41346000.0,6471625.7664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  24:00:00,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,54385197.14736001,0.0,0.0,6567571.38096,41346000.0,6471625.7664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  01:00:00,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,54385197.14736001,0.0,0.0,6567571.38096,41346000.0,6471625.7664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  02:00:00,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,54385197.14736001,0.0,0.0,6567571.38096,41346000.0,6471625.7664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  03:00:00,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,54385197.14736001,0.0,0.0,6567571.38096,41346000.0,6471625.7664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  04:00:00,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,54385197.14736001,0.0,0.0,6567571.38096,41346000.0,6471625.7664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  05:00:00,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,54451291.99226378,0.0,0.0,6567571.38096,41346000.0,6471625.7664,66094.84490377759,2004268.1361944543,2004268.1361944543,1653866.262848536,0.0,1603414.5089555635,0.0,1669509.3538593399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  06:00:00,15.6,30.000000000000005,15.6,30.000000000000005,15.6,30.000000000000005,15.6,30.000000000000005,15.6,30.000000000000005,15.6,30.000000000000005,15.6,30.000000000000005,15.6,30.000000000000005,15.6,30.000000000000005,15.6,30.000000000000005,54530810.42692213,0.0,0.0,6567571.38096,41346000.0,6471625.7664,145613.27956211777,4395533.8725159349,4395533.8725159349,3642166.7432636308,0.0,3516427.0980127479,0.0,3662040.3775748775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  07:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,82681102.47735542,0.0,0.0,6567571.38096,41346000.0,6471625.7664,28295905.329995406,801949071.8456135,801949071.8456135,346714798.9171224,0.0,641559257.4764909,0.0,62645387.29170365,0.0,114289269.4832961,0.0,55058925.69786837,0.0,54924458.54336263,0.0,54958906.21898406,0.0,55074913.49080658,0.0,106520160.11324245,0.0,55219993.46666406,0.0,55265616.03434314,0.0,55897532.46621834,0.0 
 01/03  08:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,81291442.38663543,0.0,0.0,26270285.52384,13782000.0,12943251.5328,28295905.329995406,655506777.9852125,655506777.9852125,222823734.2043874,0.0,524405422.38816997,0.0,52108710.420733008,0.0,94095598.38216287,0.0,44859949.89753829,0.0,45040822.5907299,0.0,45085059.3674492,0.0,45173070.68686192,0.0,89121206.65448845,0.0,45589408.531202998,0.0,45616289.70227622,0.0,46011211.484723199,0.0 
 01/03  09:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,116622309.3219954,0.0,0.0,65675713.80959998,0.0,22650690.1824,28295905.329995406,600350216.7130323,600350216.7130323,170028347.57799147,0.0,480280173.3704258,0.0,48233443.10837995,0.0,86213248.66861829,0.0,40678145.0416821,0.0,41249123.820363868,0.0,41307368.83319438,0.0,41395551.70252327,0.0,82911026.28066273,0.0,42078928.38717977,0.0,42094760.313469309,0.0,42414482.544350657,0.0 
 01/03  10:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,175634506.13607536,0.0,0.0,118216284.85727997,0.0,29122315.948799999,28295905.329995406,527118970.59214749,527118970.59214749,105257491.99554493,0.0,421695176.473718,0.0,43308667.76024418,0.0,75345311.93435635,0.0,35159648.57860206,0.0,36249625.007981408,0.0,36336168.10149225,0.0,36432168.50732001,0.0,74268333.72605352,0.0,37524746.311829287,0.0,37545340.57813613,0.0,37821071.29769969,0.0 
 01/03  11:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,175634506.13607536,0.0,0.0,118216284.85727997,0.0,29122315.948799999,28295905.329995406,492794820.71692869,492794820.71692869,81752506.54773066,0.0,394235856.57354298,0.0,40725458.072692248,0.0,70406002.7273361,0.0,32696250.676795514,0.0,33924459.85885178,0.0,34033966.36653004,0.0,34138726.99031401,0.0,70250247.74568546,0.0,35352894.994357209,0.0,35378626.32268386,0.0,35625128.148292619,0.0 
 01/03  12:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,175634506.13607536,0.0,0.0,118216284.85727997,0.0,29122315.948799999,28295905.329995406,444509001.89817538,444509001.89817538,50643998.962182428,0.0,355607201.5185404,0.0,37159178.916918259,0.0,63717561.47084035,0.0,29496630.650230107,0.0,30738414.250879844,0.0,30854158.78626252,0.0,30959854.773519629,0.0,64103474.600931558,0.0,32199404.578736068,0.0,32226567.50168837,0.0,32447861.3185317,0.0 
 01/03  13:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,175634506.13607536,0.0,0.0,118216284.85727997,0.0,29122315.948799999,28295905.329995406,418414762.87124326,418414762.87124326,37094098.07289077,0.0,334731810.29699459,0.0,35137105.04122663,0.0,60029108.42621954,0.0,27827064.636522537,0.0,29048807.189214097,0.0,29160488.751722479,0.0,29262495.631835678,0.0,60809998.22144543,0.0,30498883.153244109,0.0,30527067.589432897,0.0,30726696.98612877,0.0 
 01/03  14:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,175634506.13607536,0.0,0.0,118216284.85727997,0.0,29122315.948799999,28295905.329995406,402775919.7851779,402775919.7851779,27554522.107855947,143694.9030843221,322220735.82814237,0.0,33912435.36846435,0.0,57762093.86651992,0.0,26812199.44492638,0.0,28061205.35396618,0.0,28173454.69439648,0.0,28265739.836825398,0.0,58847937.93794358,0.0,29480682.0399786,0.0,29509700.740930179,0.0,29691191.874188398,0.0 
 01/03  15:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,175634506.13607536,0.0,0.0,118216284.85727997,0.0,29122315.948799999,28295905.329995406,395331311.3326202,395331311.3326202,22047198.37444185,595274.3061886263,316265049.0660962,0.0,33315289.471649797,0.0,56612807.0308962,0.0,26332037.27070983,0.0,27587196.012302039,0.0,27716775.938434595,0.0,27809519.36334935,0.0,57944292.860468368,0.0,29004980.579710816,0.0,29034122.850725447,0.0,29203933.01784627,0.0 
 01/03  16:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,175634506.13607536,0.0,0.0,118216284.85727997,0.0,29122315.948799999,28295905.32999541,381021088.6449496,381021088.6449496,14979801.109776887,4878190.425049889,304816870.9159597,0.0,32388128.147114565,0.0,54697182.002042938,0.0,25466237.7379558,0.0,26702916.272126419,0.0,26487020.08182068,0.0,26562765.600546156,0.0,56214126.68316993,0.0,28124676.70677254,0.0,28154369.274439508,0.0,28315353.739967724,0.0 
 01/03  17:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,203198506.13607536,0.0,0.0,118216284.85727997,27564000.0,29122315.948799999,28295905.329995406,391716166.8385392,391716166.8385392,19351696.296683469,835485.0439888784,313372933.47083136,0.0,33107646.28274355,0.0,55873785.97135433,0.0,26095456.75985343,0.0,27332168.79720834,0.0,27506878.951529597,0.0,27634823.73026079,0.0,57549879.38772045,0.0,28782055.43575053,0.0,28812905.859940147,0.0,28973237.62446655,0.0 
 01/03  18:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,216980506.13607536,0.0,0.0,118216284.85727997,41346000.0,29122315.948799999,28295905.329995406,412459309.7652476,412459309.7652476,35136101.18441251,0.0,329967447.8121981,0.0,34667322.55011352,0.0,58575435.84995264,0.0,27432535.18642669,0.0,28689570.208963727,0.0,28847500.372293004,0.0,28954915.41479607,0.0,60321299.12355894,0.0,30182230.83811215,0.0,30213773.197122389,0.0,30378770.400854637,0.0 
 01/03  19:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,174339264.96711538,0.0,0.0,78810856.57151997,41346000.0,25886503.0656,28295905.329995406,431515917.0497019,431515917.0497019,50416536.770491797,0.0,345212733.63976159,0.0,36046359.74281034,0.0,61740815.81178486,0.0,28833049.138435447,0.0,29919359.519894273,0.0,30064086.978169029,0.0,30186188.06151937,0.0,62533518.08726093,0.0,31315215.955569667,0.0,31345779.275316098,0.0,31524266.39899894,0.0 
 01/03  20:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,174339264.96711538,0.0,0.0,78810856.57151997,41346000.0,25886503.0656,28295905.329995406,460452347.52163937,460452347.52163937,73524412.53926903,0.0,368361878.0173115,0.0,38101459.49110259,0.0,65843927.20207713,0.0,30748622.72250565,0.0,31831035.754761235,0.0,31984947.94005735,0.0,32109534.020293315,0.0,66201311.985273648,0.0,33199268.58210911,0.0,33226140.03645049,0.0,33411535.61267867,0.0 
 01/03  21:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,157968309.32199539,0.0,0.0,65675713.80959998,41346000.0,22650690.1824,28295905.329995406,474462795.1808033,474462795.1808033,84651847.3964186,0.0,379570236.14464268,0.0,39070015.02943856,0.0,68060871.58970665,0.0,31767526.851111656,0.0,32780072.892097273,0.0,32927298.197639757,0.0,33047140.234216364,0.0,67829477.47046653,0.0,34048795.833283517,0.0,34072741.15508977,0.0,34262202.22158977,0.0 
 01/03  22:00:00,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,80559537.05664002,0.0,0.0,26270285.52384,41346000.0,12943251.5328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  23:00:00,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,54385197.14736001,0.0,0.0,6567571.38096,41346000.0,6471625.7664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  24:00:00,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,54385197.14736001,0.0,0.0,6567571.38096,41346000.0,6471625.7664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  01:00:00,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,54385197.14736001,0.0,0.0,6567571.38096,41346000.0,6471625.7664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  02:00:00,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,54477546.939582768,0.0,0.0,6567571.38096,41346000.0,6471625.7664,92349.79222274888,2786858.1998711565,2786858.1998711565,2306908.501330898,0.0,2229486.5598969256,0.0,2321836.3521196267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  03:00:00,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,54543996.43374953,0.0,0.0,6567571.38096,41346000.0,6471625.7664,158799.28638951653,4801440.100027234,4801440.100027234,3966748.7635900008,0.0,3841152.0800217876,0.0,3999951.3664112205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  04:00:00,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,15.6,30.0,54664931.19144265,0.0,0.0,6567571.38096,41346000.0,6471625.7664,279734.0440826521,8480208.091281036,8480208.091281036,7019425.928286197,0.0,6784166.473024829,0.0,5232759.793630395,0.0,1831140.7234769613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  05:00:00,15.600000000000004,30.00000000000001,15.600000000000004,30.00000000000001,15.600000000000004,30.00000000000001,15.600000000000004,30.00000000000001,15.600000000000004,30.00000000000001,15.600000000000004,30.00000000000001,15.600000000000004,30.00000000000001,15.600000000000004,30.00000000000001,15.600000000000004,30.00000000000001,15.600000000000004,30.00000000000001,54816718.5280317,0.0,0.0,6567571.38096,41346000.0,6471625.7664,431521.38067169088,13136849.743495457,13136849.743495457,10877005.572571867,0.0,10509479.794796367,0.0,5382286.141050404,0.0,5558715.034417372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  06:00:00,15.599999999999996,30.0,15.599999999999996,30.0,15.599999999999996,30.0,15.599999999999996,30.0,15.599999999999996,30.0,15.599999999999996,30.0,15.599999999999996,30.0,15.599999999999996,30.0,15.599999999999996,30.0,15.599999999999996,30.0,54858043.891748029,0.0,0.0,6567571.38096,41346000.0,6471625.7664,472846.7443880224,14364780.897259232,14364780.897259232,11906451.880356428,0.0,11491824.717807387,0.0,6531021.585098113,0.0,5433649.877097094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  07:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,82681102.47735542,0.0,0.0,6567571.38096,41346000.0,6471625.7664,28295905.329995406,840426483.1638682,840426483.1638682,375309023.19011989,0.0,672341186.5310948,0.0,64811354.64737965,0.0,118553536.38743754,0.0,57832950.30243665,0.0,57763564.20116776,0.0,57805123.838757518,0.0,57936366.169969867,0.0,111361624.73933687,0.0,58010154.57478542,0.0,58032319.85729753,0.0,58530097.14252317,0.0 
 01/04  08:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,81291442.38663543,0.0,0.0,26270285.52384,13782000.0,12943251.5328,28295905.329995406,668027127.0283059,668027127.0283059,239373887.39201907,0.0,534421701.6226448,0.0,52885554.59257361,0.0,95588482.10092217,0.0,45701183.579598378,0.0,45904064.09758345,0.0,45953147.32968907,0.0,46050252.41853811,0.0,90723214.11024396,0.0,46503722.61847859,0.0,46527257.5716812,0.0,46880728.5333328,0.0 
 01/04  09:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,116622309.3219954,0.0,0.0,65675713.80959998,0.0,22650690.1824,28295905.329995406,586112051.7887023,586112051.7887023,178600389.72407187,0.0,468889641.4309618,0.0,47171464.921295817,0.0,84172848.25484891,0.0,39745139.32255764,0.0,40327557.061779689,0.0,40388855.95796422,0.0,40483838.41285047,0.0,81006636.20351035,0.0,41188495.854351397,0.0,41200275.98048903,0.0,41500434.79131063,0.0 
 01/04  10:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,175634506.13607536,0.0,0.0,118216284.85727997,0.0,29122315.948799999,28295905.329995406,488792119.1477519,488792119.1477519,108109340.13894312,0.0,391033695.31820157,0.0,40552883.15999859,0.0,70010905.51917212,0.0,32627315.587667109,0.0,33735988.80695806,0.0,33825657.60613365,0.0,33928082.814708407,0.0,69219353.68836785,0.0,35044140.89624524,0.0,35060932.5414814,0.0,35324340.027464788,0.0 
 01/04  11:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,175634506.13607536,0.0,0.0,118216284.85727997,0.0,29122315.948799999,28295905.329995406,452560374.74491468,452560374.74491468,81914107.65401046,0.0,362048299.79593178,0.0,37837503.30322773,0.0,64781560.81220554,0.0,30033961.347740517,0.0,31286641.098612235,0.0,31399695.475178079,0.0,31510565.71077528,0.0,64969224.829790238,0.0,32748024.038752036,0.0,32770273.99329956,0.0,33006754.51634729,0.0 
 01/04  12:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,175634506.13607536,0.0,0.0,118216284.85727997,0.0,29122315.948799999,28295905.329995406,405405643.6428634,405405643.6428634,48854449.27313128,0.0,324324514.9142908,0.0,34348294.42931902,0.0,58233202.255164507,0.0,26903216.71204911,0.0,28176878.565021349,0.0,28296549.2166372,0.0,28407693.302608368,0.0,58988955.59646427,0.0,29668353.75335291,0.0,29692475.832519484,0.0,29904800.581151245,0.0 
 01/04  13:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,175634506.13607536,0.0,0.0,118216284.85727997,0.0,29122315.948799999,28295905.329995406,376759470.61307987,376759470.61307987,33272990.499040087,8793.585810346483,301407576.49046388,0.0,32116781.187859686,0.0,54201092.11686185,0.0,25073831.655699914,0.0,26317546.618878236,0.0,26436114.445508616,0.0,26543454.380476778,0.0,55375036.24228478,0.0,27799387.090072656,0.0,27824934.570174636,0.0,28015303.51264254,0.0 
 01/04  14:00:00,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,175634506.13607536,0.0,0.0,118216284.85727997,0.0,29122315.948799999,28295905.329995406,359972023.28982028,359972023.28982028,23128796.884650567,466098.7194302306,287977618.6318562,0.0,30775054.10542209,0.0,51791078.42413595,0.0,24002962.97404228,0.0,25253630.989118194,0.0,25364163.05895442,0.0,25465768.658695315,0.0,53272141.68466039,0.0,26707599.004558408,0.0,26733958.34696749,0.0,26907166.715298498,0.0 
