Time,BAKERY:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],BAKERY:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],BAKERY:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],BAKERY:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],DELI:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],DELI:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],DELI:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],DELI:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],DRYSTORAGE:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],DRYSTORAGE:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],DRYSTORAGE:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],DRYSTORAGE:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],OFFICE:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],OFFICE:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],OFFICE:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],OFFICE:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PRODUCE:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PRODUCE:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PRODUCE:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PRODUCE:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],SALES:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],SALES:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],SALES:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],SALES:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s]
12:00:00,1.523880E+04,1.797859E+04,7.860785E-01,1.762590E+00,1.513271E+04,1.639148E+04,7.807080E-01,1.607429E+00,4.155655E+04,9.277044E+03,2.143712E+00,9.094404E-01,7.895912E+03,2.243614E+03,4.072791E-01,2.199617E-01,5.207712E+04,1.125844E+03,2.685985E+00,1.103141E-01,1.620329E+05,0.000000E+00,8.357549E+00,0.000000E+00
12:15:00,1.519434E+04,1.805574E+04,7.837847E-01,1.770153E+00,1.508605E+04,1.653432E+04,7.783107E-01,1.621478E+00,4.143269E+04,9.479739E+03,2.137322E+00,9.293105E-01,7.874786E+03,2.281368E+03,4.061892E-01,2.236633E-01,5.194599E+04,1.340150E+03,2.679287E+00,1.313145E-01,1.615960E+05,0.000000E+00,8.335201E+00,0.000000E+00
12:30:00,1.515232E+04,1.813545E+04,7.816167E-01,1.777967E+00,1.504211E+04,1.667885E+04,7.760510E-01,1.635703E+00,4.131563E+04,9.684905E+03,2.131283E+00,9.494227E-01,7.854874E+03,2.319654E+03,4.051620E-01,2.274169E-01,5.182205E+04,1.556817E+03,2.672929E+00,1.525468E-01,1.613634E+05,0.000000E+00,8.323313E+00,0.000000E+00
12:45:00,1.511254E+04,1.821682E+04,7.795645E-01,1.785943E+00,1.500114E+04,1.682312E+04,7.739387E-01,1.649890E+00,4.120483E+04,9.890987E+03,2.125566E+00,9.696245E-01,7.836070E+03,2.358117E+03,4.041918E-01,2.311878E-01,5.170548E+04,1.774621E+03,2.666874E+00,1.738906E-01,1.612556E+05,0.000000E+00,8.317639E+00,0.000000E+00
13:00:00,1.507484E+04,1.829910E+04,7.776195E-01,1.794009E+00,1.496284E+04,1.696544E+04,7.719564E-01,1.663846E+00,4.109982E+04,1.009648E+04,2.120149E+00,9.897681E-01,7.818280E+03,2.396418E+03,4.032741E-01,2.349428E-01,5.159600E+04,1.992093E+03,2.661131E+00,1.952016E-01,1.610653E+05,0.000000E+00,8.307558E+00,0.000000E+00
13:15:00,1.503907E+04,1.838113E+04,7.757739E-01,1.802049E+00,1.492636E+04,1.710401E+04,7.700660E-01,1.677404E+00,4.100019E+04,1.029870E+04,2.115008E+00,1.009591E+00,7.801426E+03,2.434004E+03,4.024046E-01,2.386275E-01,5.149228E+04,2.206453E+03,2.655720E+00,2.162078E-01,1.608360E+05,0.000000E+00,8.295552E+00,0.000000E+00
13:30:00,1.500508E+04,1.846212E+04,7.740203E-01,1.809988E+00,1.489156E+04,1.723755E+04,7.682642E-01,1.690459E+00,4.090553E+04,1.049630E+04,2.110125E+00,1.028961E+00,7.785435E+03,2.470567E+03,4.015796E-01,2.422119E-01,5.139347E+04,2.416256E+03,2.650591E+00,2.367675E-01,1.605908E+05,0.000000E+00,8.282806E+00,0.000000E+00
13:45:00,1.497274E+04,1.854111E+04,7.723521E-01,1.817731E+00,1.485835E+04,1.736519E+04,7.665469E-01,1.702935E+00,4.081548E+04,1.068805E+04,2.105479E+00,1.047757E+00,7.770247E+03,2.505819E+03,4.007961E-01,2.456677E-01,5.129918E+04,2.620185E+03,2.645711E+00,2.567514E-01,1.603424E+05,0.000000E+00,8.269939E+00,0.000000E+00
14:00:00,1.494195E+04,1.861706E+04,7.707636E-01,1.825175E+00,1.482666E+04,1.748649E+04,7.649092E-01,1.714793E+00,4.072973E+04,1.087283E+04,2.101055E+00,1.065869E+00,7.755803E+03,2.539497E+03,4.000509E-01,2.489693E-01,5.120913E+04,2.817077E+03,2.641057E+00,2.760458E-01,1.600975E+05,0.000000E+00,8.257275E+00,0.000000E+00
14:15:00,1.491260E+04,1.868810E+04,7.692495E-01,1.832138E+00,1.479640E+04,1.760058E+04,7.633467E-01,1.725947E+00,4.064801E+04,1.104721E+04,2.096839E+00,1.082961E+00,7.742056E+03,2.570913E+03,3.993417E-01,2.520488E-01,5.112311E+04,3.003525E+03,2.636616E+00,2.943167E-01,1.598593E+05,0.000000E+00,8.244973E+00,0.000000E+00
14:30:00,1.488461E+04,1.875340E+04,7.678055E-01,1.838539E+00,1.476750E+04,1.770728E+04,7.618553E-01,1.736380E+00,4.057008E+04,1.121036E+04,2.092818E+00,1.098952E+00,7.728959E+03,2.599865E+03,3.986661E-01,2.548868E-01,5.104091E+04,3.178705E+03,2.632374E+00,3.114832E-01,1.596294E+05,0.000000E+00,8.233108E+00,0.000000E+00
14:45:00,1.485790E+04,1.881237E+04,7.664273E-01,1.844318E+00,1.473990E+04,1.780693E+04,7.604310E-01,1.746125E+00,4.049570E+04,1.136155E+04,2.088981E+00,1.113771E+00,7.716474E+03,2.626186E+03,3.980220E-01,2.574668E-01,5.096235E+04,3.341948E+03,2.628320E+00,3.274799E-01,1.594085E+05,0.000000E+00,8.221708E+00,0.000000E+00
15:00:00,1.483239E+04,1.886456E+04,7.651113E-01,1.849432E+00,1.471353E+04,1.789989E+04,7.590704E-01,1.755216E+00,4.042469E+04,1.150015E+04,2.085318E+00,1.127355E+00,7.704565E+03,2.649739E+03,3.974076E-01,2.597753E-01,5.088725E+04,3.492709E+03,2.624446E+00,3.422533E-01,1.591966E+05,0.000000E+00,8.210775E+00,0.000000E+00
15:15:00,1.480802E+04,1.890921E+04,7.638541E-01,1.853809E+00,1.468833E+04,1.798550E+04,7.577702E-01,1.763589E+00,4.035685E+04,1.162428E+04,2.081818E+00,1.139520E+00,7.693198E+03,2.670182E+03,3.968212E-01,2.617789E-01,5.081542E+04,3.629269E+03,2.620741E+00,3.556350E-01,1.589936E+05,0.000000E+00,8.200302E+00,0.000000E+00
15:30:00,1.478473E+04,1.894610E+04,7.626526E-01,1.857424E+00,1.466424E+04,1.806227E+04,7.565271E-01,1.771099E+00,4.029202E+04,1.173322E+04,2.078473E+00,1.150197E+00,7.682344E+03,2.687422E+03,3.962612E-01,2.634685E-01,5.074672E+04,3.751082E+03,2.617197E+00,3.675714E-01,1.587992E+05,0.000000E+00,8.190272E+00,0.000000E+00
15:45:00,1.476246E+04,1.897506E+04,7.615038E-01,1.860261E+00,1.464120E+04,1.812781E+04,7.553384E-01,1.777509E+00,4.023004E+04,1.182614E+04,2.075275E+00,1.159302E+00,7.671975E+03,2.701381E+03,3.957263E-01,2.648365E-01,5.068098E+04,3.857500E+03,2.613806E+00,3.779992E-01,1.586131E+05,0.000000E+00,8.180670E+00,0.000000E+00
16:00:00,1.474117E+04,1.899583E+04,7.604050E-01,1.862296E+00,1.461915E+04,1.817867E+04,7.542013E-01,1.782482E+00,4.017076E+04,1.190162E+04,2.072217E+00,1.166698E+00,7.662065E+03,2.711934E+03,3.952151E-01,2.658705E-01,5.061806E+04,3.947316E+03,2.610561E+00,3.868000E-01,1.584348E+05,0.000000E+00,8.171475E+00,0.000000E+00
16:15:00,1.472079E+04,1.901015E+04,7.593538E-01,1.863699E+00,1.459806E+04,1.821348E+04,7.531132E-01,1.785883E+00,4.011405E+04,1.196374E+04,2.069291E+00,1.172783E+00,7.652591E+03,2.719964E+03,3.947263E-01,2.666571E-01,5.055783E+04,4.024735E+03,2.607454E+00,3.943858E-01,1.582641E+05,0.000000E+00,8.162670E+00,0.000000E+00
16:30:00,1.470152E+04,1.901803E+04,7.583596E-01,1.864470E+00,1.457812E+04,1.823164E+04,7.520844E-01,1.787653E+00,4.006041E+04,1.201165E+04,2.066524E+00,1.177477E+00,7.643639E+03,2.725442E+03,3.942645E-01,2.671936E-01,5.050080E+04,4.089098E+03,2.604512E+00,4.006923E-01,1.581024E+05,0.000000E+00,8.154329E+00,0.000000E+00
16:45:00,1.468303E+04,1.901950E+04,7.574056E-01,1.864614E+00,1.455899E+04,1.823424E+04,7.510972E-01,1.787899E+00,4.000893E+04,1.204474E+04,2.063868E+00,1.180717E+00,7.635059E+03,2.728331E+03,3.938219E-01,2.674764E-01,5.044602E+04,4.139822E+03,2.601687E+00,4.056622E-01,1.579470E+05,0.000000E+00,8.146312E+00,0.000000E+00
17:00:00,1.466547E+04,1.901472E+04,7.564997E-01,1.864145E+00,1.454082E+04,1.822367E+04,7.501600E-01,1.786854E+00,3.996004E+04,1.206304E+04,2.061346E+00,1.182508E+00,7.626918E+03,2.728657E+03,3.934019E-01,2.675078E-01,5.039395E+04,4.176965E+03,2.599001E+00,4.093013E-01,1.577993E+05,0.000000E+00,8.138689E+00,0.000000E+00
17:15:00,1.464880E+04,1.900360E+04,7.556396E-01,1.863054E+00,1.452358E+04,1.820199E+04,7.492705E-01,1.784721E+00,3.991361E+04,1.206623E+04,2.058950E+00,1.182818E+00,7.619199E+03,2.726361E+03,3.930037E-01,2.672823E-01,5.034444E+04,4.200061E+03,2.596448E+00,4.115638E-01,1.576587E+05,0.000000E+00,8.131436E+00,0.000000E+00
17:30:00,1.463268E+04,1.898600E+04,7.548082E-01,1.861329E+00,1.450691E+04,1.817025E+04,7.484105E-01,1.781603E+00,3.986874E+04,1.205407E+04,2.056635E+00,1.181623E+00,7.611743E+03,2.721389E+03,3.926190E-01,2.667945E-01,5.029657E+04,4.208725E+03,2.593978E+00,4.124121E-01,1.575226E+05,0.000000E+00,8.124420E+00,0.000000E+00
17:45:00,1.461735E+04,1.896164E+04,7.540172E-01,1.858940E+00,1.449105E+04,1.812795E+04,7.475923E-01,1.777449E+00,3.982604E+04,1.202620E+04,2.054432E+00,1.178888E+00,7.604653E+03,2.713690E+03,3.922533E-01,2.660393E-01,5.025099E+04,4.202563E+03,2.591627E+00,4.118076E-01,1.573931E+05,0.000000E+00,8.117739E+00,0.000000E+00
18:00:00,1.460255E+04,1.893031E+04,7.532540E-01,1.855868E+00,1.447575E+04,1.807415E+04,7.468028E-01,1.772168E+00,3.978484E+04,1.198227E+04,2.052307E+00,1.174578E+00,7.597817E+03,2.703234E+03,3.919006E-01,2.650138E-01,5.020699E+04,4.181068E+03,2.589358E+00,4.097006E-01,1.572681E+05,0.000000E+00,8.111291E+00,0.000000E+00
18:15:00,1.458827E+04,1.889045E+04,7.525169E-01,1.851961E+00,1.446096E+04,1.800699E+04,7.460399E-01,1.765577E+00,3.974507E+04,1.191812E+04,2.050255E+00,1.168287E+00,7.591214E+03,2.689303E+03,3.915600E-01,2.636477E-01,5.016451E+04,4.139993E+03,2.587167E+00,4.056749E-01,1.571475E+05,0.000000E+00,8.105068E+00,0.000000E+00
18:30:00,1.457451E+04,1.884191E+04,7.518074E-01,1.847202E+00,1.444672E+04,1.792541E+04,7.453053E-01,1.757572E+00,3.970679E+04,1.183347E+04,2.048280E+00,1.159987E+00,7.584858E+03,2.671895E+03,3.912321E-01,2.619407E-01,5.012364E+04,4.078829E+03,2.585058E+00,3.996807E-01,1.570003E+05,0.000000E+00,8.097475E+00,0.000000E+00
18:45:00,1.456129E+04,1.878469E+04,7.511251E-01,1.841593E+00,1.443293E+04,1.783077E+04,7.445937E-01,1.748286E+00,3.966998E+04,1.172827E+04,2.046381E+00,1.149671E+00,7.578747E+03,2.651042E+03,3.909168E-01,2.598959E-01,5.008434E+04,3.997166E+03,2.583031E+00,3.916776E-01,1.568569E+05,0.000000E+00,8.090112E+00,0.000000E+00
19:00:00,1.454858E+04,1.871877E+04,7.504695E-01,1.835130E+00,1.441964E+04,1.772173E+04,7.439092E-01,1.737593E+00,3.963462E+04,1.160258E+04,2.044557E+00,1.137347E+00,7.572875E+03,2.626779E+03,3.906139E-01,2.575168E-01,5.004657E+04,3.894709E+03,2.581083E+00,3.816370E-01,1.567321E+05,0.000000E+00,8.083712E+00,0.000000E+00
19:15:00,1.453637E+04,1.864838E+04,7.498397E-01,1.828229E+00,1.440691E+04,1.760189E+04,7.432535E-01,1.725846E+00,3.960066E+04,1.146817E+04,2.042805E+00,1.124168E+00,7.567236E+03,2.601273E+03,3.903230E-01,2.550159E-01,5.001029E+04,3.782544E+03,2.579212E+00,3.706450E-01,1.566194E+05,0.000000E+00,8.077922E+00,0.000000E+00
19:30:00,1.452465E+04,1.857377E+04,7.492348E-01,1.820916E+00,1.439470E+04,1.747458E+04,7.426246E-01,1.713366E+00,3.956805E+04,1.132580E+04,2.041122E+00,1.110209E+00,7.561822E+03,2.574597E+03,3.900437E-01,2.524003E-01,4.997545E+04,3.660840E+03,2.577415E+00,3.587183E-01,1.565463E+05,0.000000E+00,8.074165E+00,0.000000E+00
19:45:00,1.451339E+04,1.849535E+04,7.486540E-01,1.813229E+00,1.438310E+04,1.734011E+04,7.420263E-01,1.700183E+00,3.953673E+04,1.117641E+04,2.039507E+00,1.095562E+00,7.556624E+03,2.546844E+03,3.897755E-01,2.496792E-01,4.994199E+04,3.529976E+03,2.575689E+00,3.458942E-01,1.564803E+05,0.000000E+00,8.070733E+00,0.000000E+00
20:00:00,1.450258E+04,1.841358E+04,7.480966E-01,1.805213E+00,1.437199E+04,1.720122E+04,7.414528E-01,1.686561E+00,3.950668E+04,1.102109E+04,2.037956E+00,1.080335E+00,7.551635E+03,2.518138E+03,3.895181E-01,2.468648E-01,4.990987E+04,3.390524E+03,2.574032E+00,3.322285E-01,1.564052E+05,0.000000E+00,8.066826E+00,0.000000E+00
20:15:00,1.449221E+04,1.832809E+04,7.475615E-01,1.796833E+00,1.436130E+04,1.705873E+04,7.409006E-01,1.672581E+00,3.947783E+04,1.085845E+04,2.036468E+00,1.064390E+00,7.546847E+03,2.488174E+03,3.892711E-01,2.439270E-01,4.987902E+04,3.240757E+03,2.572441E+00,3.175522E-01,1.563267E+05,0.000000E+00,8.062752E+00,0.000000E+00
20:30:00,1.448226E+04,1.823947E+04,7.470479E-01,1.788146E+00,1.435103E+04,1.691251E+04,7.403697E-01,1.658234E+00,3.945014E+04,1.068965E+04,2.035040E+00,1.047841E+00,7.542252E+03,2.457154E+03,3.890341E-01,2.408857E-01,4.984941E+04,3.081651E+03,2.570914E+00,3.019609E-01,1.562477E+05,0.000000E+00,8.058665E+00,0.000000E+00
20:45:00,1.447270E+04,1.814843E+04,7.465549E-01,1.779223E+00,1.434115E+04,1.676298E+04,7.398597E-01,1.643561E+00,3.942356E+04,1.051601E+04,2.033668E+00,1.030819E+00,7.537841E+03,2.425314E+03,3.888065E-01,2.377641E-01,4.982097E+04,2.914454E+03,2.569447E+00,2.855768E-01,1.561698E+05,0.000000E+00,8.054644E+00,0.000000E+00
21:00:00,1.446353E+04,1.805575E+04,7.460815E-01,1.770138E+00,1.433166E+04,1.661103E+04,7.393697E-01,1.628650E+00,3.939805E+04,1.033899E+04,2.032352E+00,1.013465E+00,7.533609E+03,2.392910E+03,3.885882E-01,2.345872E-01,4.979366E+04,2.740651E+03,2.568038E+00,2.685454E-01,1.560940E+05,0.000000E+00,8.050729E+00,0.000000E+00
21:15:00,1.444672E+04,1.796762E+04,7.452146E-01,1.761416E+00,1.412334E+04,1.680538E+04,7.286225E-01,1.647618E+00,3.937355E+04,1.015176E+04,2.031088E+00,9.950681E-01,7.529545E+03,2.358618E+03,3.883786E-01,2.312141E-01,4.779932E+04,4.839308E+03,2.465183E+00,4.741953E-01,1.496664E+05,8.139524E+02,7.719214E+00,8.043173E-02
21:30:00,1.443026E+04,1.788397E+04,7.443656E-01,1.753082E+00,1.391473E+04,1.715587E+04,7.178641E-01,1.681861E+00,3.935002E+04,9.972363E+03,2.029874E+00,9.774198E-01,7.525645E+03,2.325019E+03,3.881773E-01,2.279033E-01,4.580503E+04,6.939054E+03,2.362388E+00,6.799606E-01,1.432094E+05,3.372207E+03,7.386361E+00,3.311133E-01
21:45:00,1.441412E+04,1.780469E+04,7.435334E-01,1.745270E+00,1.370625E+04,1.752536E+04,7.071136E-01,1.718080E+00,3.932739E+04,9.798386E+03,2.028707E+00,9.603597E-01,7.521899E+03,2.291071E+03,3.879841E-01,2.245731E-01,4.381091E+04,9.040984E+03,2.259620E+00,8.859910E-01,1.367351E+05,6.086925E+03,7.052661E+00,5.971285E-01
22:00:00,1.439829E+04,1.773011E+04,7.427171E-01,1.737948E+00,1.349797E+04,1.791428E+04,6.963750E-01,1.756242E+00,3.930562E+04,9.631778E+03,2.027584E+00,9.440268E-01,7.518302E+03,2.257023E+03,3.877985E-01,2.212349E-01,4.181718E+04,1.114710E+04,2.156881E+00,1.092437E+00,1.302511E+05,8.792427E+03,6.718480E+00,8.622451E-01
22:15:00,1.079580E+04,1.326932E+04,5.568875E-01,1.300706E+00,1.011984E+04,1.350998E+04,5.220974E-01,1.324500E+00,2.947111E+04,7.167364E+03,1.520270E+00,7.024988E-01,5.637387E+03,1.680847E+03,2.907798E-01,1.647611E-01,3.135294E+04,8.297379E+03,1.617202E+00,8.131928E-01,9.762689E+04,7.978475E+03,5.035850E+00,7.818134E-01
22:30:00,7.577640E+03,1.002943E+04,3.865312E-01,9.447049E-01,6.781146E+03,1.004238E+04,3.494375E-01,9.507981E-01,2.029610E+04,4.738912E+03,1.039531E+00,4.645164E-01,4.117733E+03,1.111998E+03,2.084182E-01,1.090113E-01,2.160923E+04,5.489181E+03,1.106517E+00,5.380091E-01,6.738689E+04,5.420221E+03,3.449442E+00,5.311318E-01
22:45:00,4.817476E+03,7.114208E+03,2.345987E-01,6.035101E-01,3.899182E+03,6.969261E+03,1.951521E-01,5.968980E-01,1.248584E+04,2.350133E+03,6.136953E-01,2.303663E-01,2.775406E+03,5.517443E+02,1.330651E-01,5.408942E-02,1.332534E+04,2.723500E+03,6.545425E-01,2.669406E-01,4.146957E+04,2.705503E+03,2.037104E+00,2.651166E-01
23:00:00,2.253123E+03,4.326785E+03,9.055056E-02,2.708184E-01,1.229313E+03,4.040358E+03,4.941022E-02,2.525179E-01,5.221277E+03,0.000000E+00,2.098370E-01,0.000000E+00,1.542413E+03,0.000000E+00,6.210994E-02,0.000000E+00,5.539814E+03,0.000000E+00,2.226439E-01,0.000000E+00,1.715384E+04,0.000000E+00,6.893933E-01,0.000000E+00
23:15:00,3.441880E+03,6.015459E+03,1.383152E-01,3.743055E-01,2.089722E+03,5.678347E+03,8.398493E-02,3.528923E-01,8.209777E+03,0.000000E+00,3.299211E-01,0.000000E+00,2.267936E+03,0.000000E+00,9.125869E-02,0.000000E+00,8.585635E+03,0.000000E+00,3.450298E-01,0.000000E+00,2.652657E+04,0.000000E+00,1.066012E+00,0.000000E+00
23:30:00,4.363281E+03,6.549543E+03,1.753259E-01,4.013625E-01,3.036575E+03,6.312253E+03,1.220251E-01,3.867909E-01,1.086420E+04,0.000000E+00,4.365615E-01,0.000000E+00,2.692645E+03,0.000000E+00,1.081870E-01,0.000000E+00,1.122260E+04,0.000000E+00,4.509605E-01,0.000000E+00,3.439565E+04,0.000000E+00,1.382150E+00,0.000000E+00
23:45:00,4.916834E+03,6.816814E+03,1.975541E-01,4.177809E-01,3.623368E+03,6.612949E+03,1.455969E-01,4.052568E-01,1.240538E+04,0.000000E+00,4.984591E-01,0.000000E+00,2.986274E+03,0.000000E+00,1.199730E-01,0.000000E+00,1.264266E+04,0.000000E+00,5.079902E-01,0.000000E+00,3.861035E+04,0.000000E+00,1.551422E+00,0.000000E+00
24:00:00,5.345818E+03,7.002935E+03,2.147789E-01,4.292365E-01,4.074478E+03,6.819278E+03,1.637156E-01,4.179435E-01,1.360036E+04,0.000000E+00,5.464476E-01,0.000000E+00,3.206662E+03,0.000000E+00,1.288193E-01,0.000000E+00,1.375901E+04,0.000000E+00,5.528214E-01,0.000000E+00,4.188518E+04,0.000000E+00,1.682942E+00,0.000000E+00
Peak,2.198532E+04,2.258799E+04,1.100954E+00,2.097331E+00,2.124916E+04,2.295341E+04,1.060300E+00,2.132903E+00,5.998254E+04,1.206623E+04,2.998121E+00,1.182818E+00,1.136155E+04,2.953937E+03,5.711209E-01,2.768542E-01,6.297985E+04,1.149482E+04,3.140600E+00,1.090603E+00,1.912166E+05,8.792427E+03,9.515227E+00,8.622451E-01

Peak Vol Flow (m3/s),,,9.362773E-01,1.783620E+00,,,9.017043E-01,1.813871E+00,,,2.549673E+00,1.005896E+00,,,4.856947E-01,2.354433E-01,,,2.670840E+00,9.274742E-01,,,8.091973E+00,7.332735E-01
