Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),ExteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),HeatRejection:Electricity [J](Hourly),Humidifier:Electricity [J](Hourly),Refrigeration:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),InteriorEquipment:Gas [J](Hourly),WaterSystems:Gas [J](Hourly),HeatRejection:EnergyTransfer [J](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),WaterSystems:EnergyTransfer [J](Hourly),Refrigeration:EnergyTransfer [J](Hourly),HeatingCoils:EnergyTransfer [J](Hourly),CoolingCoils:EnergyTransfer [J](Hourly) 
 07/16  15:00:00,3862400136.959711,0.0,1424714409.2385159,642985923.0816147,0.0,765165201.0559201,234666197.8021973,401083044.7459069,235770476.80487658,134319131.12265883,0.0,23695753.108020959,738732499.2206183,439796360.25254538,203928118.59456,95008020.37351291,8649160930.358155,0.0,2088387097.9994803,73300434.56807862,56450747.99321437,346934230.01232036,7152898852.865306 
 07/16  16:00:00,3757922616.1129596,0.0,1411937755.780915,642985923.0816147,0.0,792155392.2367202,117333098.90109866,401083044.7459069,235373449.01986463,134319131.12265883,0.0,22734821.224180879,819083201.9251812,418180580.03967538,305892177.89184,95010443.99366579,8566792579.211447,0.0,2124820560.9892088,73302046.33444673,51835479.01368354,329334839.3356935,7084296387.065866 
 07/16  17:00:00,3586757253.014074,0.0,1428222943.8310958,582833341.6376149,0.0,663791564.0523169,117333098.90109866,401083044.7459069,236366772.85045568,134319131.12265883,0.0,22807355.872926985,842592631.1470322,473593215.25300148,305892177.89184,63107238.00219078,8679576818.734307,0.0,2100820629.2087384,61101446.601495858,52405390.58168251,347668103.14415207,7181790835.698193 
 07/16  18:00:00,3370381793.032187,0.0,1404186487.356033,466682061.59458956,0.0,588435533.5237343,117333098.90109866,401083044.7459069,235609005.4857383,134319131.12265883,0.0,22733430.30242735,938283903.6818031,569782736.3040325,305892177.89184,62608989.48593059,8512761000.517173,0.0,1985024063.9683567,36701765.40891506,52577480.96950604,445216943.2200751,7035380811.85956 
 07/16  19:00:00,3326545847.9991638,0.0,1384680181.5883296,466682061.59458956,0.0,561445342.3429346,117333098.90109866,401083044.7459069,235151098.28596599,134319131.12265883,0.0,25851889.417680235,863877236.4605227,628609979.2242153,203928118.59456,31339138.64174728,8378531095.002517,0.0,1919400649.265006,36701398.4721177,61969081.83108468,497036019.8113123,6923869369.795299 
 07/16  20:00:00,3285299174.1363136,0.0,1399660269.613936,466682061.59458956,56238300.0,448411296.5500608,117333098.90109866,401083044.7459069,236168524.93415059,134319131.12265883,0.0,25403446.673912664,1035098986.8549723,768571361.5305843,203928118.59456,62599506.729827899,8480861809.427977,0.0,1782479448.8265353,36701141.87920737,60900755.1868263,604908930.2993569,7011548932.060234 
 07/16  21:00:00,3281083727.4185898,0.0,1379310308.0343862,466682061.59458956,74984400.0,448411296.5500608,117333098.90109866,401083044.7459069,235461175.83734418,134319131.12265883,0.0,23499210.632544489,1010938838.7363695,826653667.9014956,152946088.94592,31339081.88895385,8333150102.229147,0.0,1730321614.7058912,36701372.78311489,55608685.555287998,652264039.7177231,6881376626.517626 
 07/16  22:00:00,3143364678.022032,0.0,1360661506.4569045,350530781.5515637,74984400.0,448411296.5500608,117333098.90109866,401083044.7459069,235146216.18396927,134319131.12265883,0.0,20895202.509869718,1120833688.2411404,956270474.6251408,101964059.29728,62599154.31871961,8210059460.142598,0.0,1632807526.5988405,36701202.63674938,48076308.16181814,747336056.4492669,6779676417.11854 
 07/16  23:00:00,3123687305.396482,0.0,1338294133.684187,350530781.5515637,74984400.0,448411296.5500608,117333098.90109866,401083044.7459069,234318600.1738645,134319131.12265883,0.0,24412818.66714181,1094398979.2083417,1012077925.0825884,50982029.64864,31339024.47711309,8049950870.6243309,0.0,1584585469.565422,36701346.538248319,52866481.707901809,795417168.6161342,6640606158.768327 
 07/16  24:00:00,3053520854.94513,0.0,1313426488.1982468,350530781.5515637,74984400.0,407926009.7788609,117333098.90109866,401083044.7459069,233487669.39717729,134319131.12265883,0.0,20430231.24961707,1143223052.771501,1060223908.0057454,20392811.859456,62606332.90629974,7884311574.973671,0.0,1542133374.667908,36701782.637476038,46797793.19414538,834087542.0969672,6501556788.086159 
 07/17  01:00:00,3105449793.434122,0.0,1305472797.5411173,410683362.9955632,74984400.0,407926009.7788609,117333098.90109866,401083044.7459069,233244460.85523255,134319131.12265883,0.0,20403487.493684956,1140259884.6369594,1088528783.5215257,20392811.859456,31338289.25597764,7825724788.062475,0.0,1513455125.802435,36636669.37737751,46393404.2060006,858972719.8424094,6451679365.558349 
 07/17  02:00:00,3095878793.0807816,0.0,1296298060.2506364,410683362.9955632,74984400.0,407926009.7788609,117333098.90109866,401083044.7459069,232987309.5811696,134319131.12265883,0.0,20264375.704887883,1204222527.5378082,1121225231.9568659,20392811.859456,62604483.72148645,7760837042.217134,0.0,1485409371.6760169,36636691.97684486,46059297.55408972,883439364.7761161,6395701648.859682 
 07/17  03:00:00,3067191410.0417168,0.0,1268829033.90292,410683362.9955632,74984400.0,407926009.7788609,117333098.90109866,401083044.7459069,231909533.05252669,134319131.12265883,0.0,20123795.542181858,1215317419.65208,1163586423.3543378,20392811.859456,31338184.43828602,7561848798.4964909,0.0,1458192565.3824976,36636620.19196082,45749981.29837024,915349081.238182,6223499958.822656 
 07/17  04:00:00,3514757704.8846766,0.0,1230293199.3776065,767444968.8145875,74984400.0,536289837.963264,117333098.90109866,401083044.7459069,229942439.7106542,134319131.12265883,0.0,23067584.248899979,1132032108.527061,1049034681.5074382,20392811.859456,62604615.16016662,7296862506.433133,0.0,1546931116.7520216,36637123.071262139,55541618.00105903,855262535.044409,5997844144.369558 
 07/17  05:00:00,3463578931.543581,0.0,1211982897.4737292,767444968.8145875,37492200.0,539619837.963264,117333098.90109866,401083044.7459069,231351459.51801873,134319131.12265883,0.0,22952293.00431664,1605347932.4627228,1523027806.718965,50982029.64864,31338096.09511805,7206691293.908421,11092971.153730253,1333750526.7066265,36637013.663818348,56028930.407823089,1159893037.6311994,5927158592.804078 
 07/17  06:00:00,4498169764.80489,0.0,1251682889.6226,1244511737.5216106,0.0,1089404771.5169283,117333098.90109866,405161517.984395,232660361.3531235,134319131.12265883,0.0,23096256.782474728,1184183887.336484,1019615322.8752424,101964059.29728,62604505.16396157,7524001700.113371,0.0,1747002185.9535697,36637142.61079999,57709663.57886971,814976796.4028978,6207661860.670826 
 07/17  07:00:00,5150556560.731604,0.0,1324073074.676303,1605427226.1856087,0.0,1116394962.6977282,293332747.2527466,417353834.6826389,235666026.2287231,134319131.12265883,0.0,23989557.885194534,1043803024.0791046,827711526.2829713,152946088.94592,63145408.85021333,8071342300.296875,0.0,1993727342.5106989,62615534.43667266,57534979.67189516,665089225.0436094,6680960858.734373 
 07/17  08:00:00,5387081786.6900639,0.0,1400296112.594302,1605427226.1856087,0.0,1116394962.6977282,439999120.87911996,425954075.090949,238638343.10902757,134319131.12265883,0.0,26052815.010668756,1020611048.7590118,721570511.2497509,203928118.59456,95112418.91470082,8613187878.97396,0.0,2141458987.372561,76511430.47541441,60453142.0002897,579599733.9043355,7144593668.868908 
 07/17  09:00:00,5539924036.267284,0.0,1424402567.9786695,1605427226.1856087,0.0,1089404771.5169283,586665494.5054932,434049281.4506764,239159066.31523726,134319131.12265883,0.0,26496497.192011265,933101081.1903719,652924342.4694109,152946088.94592,127230649.77504093,8786736307.156399,0.0,2263058230.829444,87066290.62095395,61226685.273680869,519892815.38761976,7289720355.91501 
 07/17  10:00:00,5575750138.511004,0.0,1425489935.8343878,1605427226.1856087,0.0,1116394962.6977282,586665494.5054932,441662818.11192509,239117047.23039065,134319131.12265883,0.0,26673522.822810819,988789919.4891014,605983925.2415607,254910148.24319998,127895846.00434077,8825914737.758124,0.0,2367291687.1361615,102896113.99691515,61252409.611701648,482819378.9382832,7328867579.158731 
 07/17  11:00:00,5614361005.9853529,0.0,1450807486.7151647,1605427226.1856087,0.0,1116394962.6977282,586665494.5054932,450361383.90785136,240062516.64855499,134319131.12265883,0.0,30322804.20229085,944025860.4712534,560997307.7001792,254910148.24319998,128118404.52787426,9009805375.24691,0.0,2456123676.899514,108173411.39538214,66060746.44899666,453357598.55819907,7487207087.5876049 
 07/17  12:00:00,5500328765.850366,0.0,1476202152.7083967,1605427226.1856087,0.0,1116394962.6977282,439999120.87911996,460193645.4010248,240888676.77775646,134319131.12265883,0.0,26903850.078070076,903232772.0232493,520822531.0730515,254910148.24319998,127500092.70699775,9196177726.545779,0.0,2552475733.2227418,93662184.09654396,61212660.7625107,419357191.1380918,7647680534.782949 
 07/17  13:00:00,5624694370.977704,0.0,1470800547.2667144,1605427226.1856087,0.0,1089404771.5169283,586665494.5054932,470236071.4993526,240542195.69087676,134319131.12265883,0.0,27298933.19007101,818439283.21571,486397854.73566696,203928118.59456,128113309.88548306,9183328581.554886,0.0,2645036970.87002,108173393.6275875,63199486.84744947,390794179.9935074,7638583195.748083 
 07/17  14:00:00,5608656587.107515,0.0,1445925914.5511504,1605427226.1856087,0.0,1089404771.5169283,586665494.5054932,480049128.66678538,239468948.57141526,134319131.12265883,0.0,27395971.98747463,737106520.9454365,456254626.36719468,152946088.94592,127905805.63232178,9050782597.65612,0.0,2734129863.1257908,102896678.02263418,63799469.169983569,366094814.16412469,7531607893.876274 
 07/17  15:00:00,5659423071.674467,0.0,1483827450.19233,1605427226.1856087,0.0,1089404771.5169283,586665494.5054932,491202865.8227942,241185022.59221743,134319131.12265883,0.0,27391109.736435377,735834795.8317671,404230727.1181215,203928118.59456,127675950.11908555,9321284956.10283,0.0,2831717783.7416164,97619874.44553152,63403308.86624181,322743950.1088299,7766239281.227132 
 07/17  16:00:00,5685076357.163005,0.0,1477725912.3984762,1605427226.1856087,0.0,1116394962.6977282,586665494.5054932,499273097.1079874,240966325.12340404,134319131.12265883,0.0,24304208.021646564,785413149.0866499,384181824.7191386,305892177.89184,95339146.47567129,9298232281.90472,0.0,2898510620.878626,83106215.23001319,56029197.450268778,308792815.48634436,7744531901.622627 
 07/17  17:00:00,5661195256.822148,0.0,1450406809.4392179,1605427226.1856087,0.0,1116394962.6977282,586665494.5054932,503594412.29983767,240070884.29730536,134319131.12265883,0.0,24316336.27429738,763486356.8391695,394633586.0905932,305892177.89184,62960592.85673621,9138629462.556725,0.0,2920497020.915014,54085481.88877608,56567900.71557534,319529711.29822459,7614618267.908237 
 07/17  18:00:00,4280857128.1108615,0.0,1337778068.0427104,1128360457.4785848,0.0,716799361.7081372,305066057.1428565,401083044.74590685,233301524.25178109,134319131.12265883,0.0,24149483.618224637,779148939.6908273,410489903.1148728,305892177.89184,62766858.68411441,8099882463.083111,0.0,2251113971.392686,44448327.64412,56720030.178447339,350963386.84764286,6684501821.416817 
 07/17  19:00:00,4246404563.1462299,0.0,1327066987.694191,1128360457.4785848,0.0,689809170.5273374,305066057.1428565,401083044.7459069,233343969.24486686,134319131.12265883,0.0,27355745.18982706,776342597.158744,509653962.0533054,203928118.59456,62760516.51087852,8004119026.799442,0.0,2181104574.24352,44449030.61229082,66191815.70912742,411137959.7408416,6607362847.52576 
 07/17  20:00:00,3680080341.596593,0.0,1307731053.3459798,767444968.8145875,56238300.0,448411296.5500608,305066057.1428565,401083044.7459069,232972639.0094391,134319131.12265883,0.0,26813850.865103224,982798868.9677117,716106841.6290062,203928118.59456,62763908.7441454,7870249929.082507,0.0,2004670704.2665556,44448834.23693822,64922861.062784869,553180365.6537985,6491697610.640619 
 07/17  21:00:00,3528859621.970624,0.0,1281794612.1668246,767444968.8145875,74984400.0,448411296.5500608,164266338.4615381,401083044.7459069,231666698.90608827,134319131.12265883,0.0,24889131.20295892,957445041.0936574,773150779.5311891,152946088.94592,31348172.616548256,7677226458.978328,0.0,1946274845.2553449,37548814.70188564,59268318.876546997,603968567.609729,6326555423.596037 
 07/17  22:00:00,3118332977.710559,0.0,1277268745.909395,410683362.9955632,74984400.0,448411296.5500608,117333098.90109866,401083044.7459069,232102352.06366355,134319131.12265883,0.0,22147545.42221207,1090672494.9946128,926106096.443756,101964059.29728,62602339.25357674,7647058596.323727,0.0,1817216676.5662127,36636578.057972688,51479096.67318789,709339979.9962682,6301059213.867172 
 07/17  23:00:00,3126684375.139331,0.0,1282410259.013712,410683362.9955632,74984400.0,448411296.5500608,117333098.90109866,401083044.7459069,232622754.57748238,134319131.12265883,0.0,24837027.232847658,1047835820.0314639,965514942.1172761,50982029.64864,31338848.265547798,7683929202.457293,0.0,1749970872.2046517,36636922.6832352,55142270.94812779,755304307.5542525,6333478196.445192 
 07/17  24:00:00,3084803090.1646687,0.0,1284883737.9505587,410683362.9955632,74984400.0,407926009.7788609,117333098.90109866,401083044.7459069,232735566.90777803,134319131.12265883,0.0,20854737.762244189,1079564868.9482346,996564076.337594,20392811.859456,62607980.751184809,7701519682.397903,0.0,1702924395.3788329,36637166.16433089,48782036.5762655,782524009.5974666,6348256143.728133 
 07/18  01:00:00,3082336036.255887,0.0,1282706792.022992,410683362.9955632,74984400.0,407926009.7788609,117333098.90109866,401083044.7459069,232629952.3446394,134319131.12265883,0.0,20670244.344167606,1080361079.2686556,1028630183.5368553,20392811.859456,31338083.87234413,7679843668.089186,0.0,1664211958.553374,36574225.13217986,47969000.8310053,808408671.5921927,6328630219.158046 
 07/18  02:00:00,3073493284.536309,0.0,1274275541.7812513,410683362.9955632,74984400.0,407926009.7788609,117333098.90109866,401083044.7459069,232382995.9431779,134319131.12265883,0.0,20505699.26779197,1147381264.881385,1064387843.9386683,20392811.859456,62600609.0832607,7619571357.231236,0.0,1627713982.8336278,36573833.7182638,47485702.80697502,836065172.256885,6276500899.965015 
 07/18  03:00:00,3067937217.8921477,0.0,1268971294.704283,410683362.9955632,74984400.0,407926009.7788609,117333098.90109866,401083044.7459069,232233693.5073742,134319131.12265883,0.0,20403182.136402534,1142624698.3817774,1090893953.3601537,20392811.859456,31337933.16216738,7582785968.895283,0.0,1596121745.5244687,36574156.47485167,47075657.44367181,858627826.4521743,6245892056.020774 
 07/18  04:00:00,3545689393.5144665,0.0,1247529171.0929495,767444968.8145875,74984400.0,536289837.963264,117333098.90109866,401083044.7459069,231034863.33691303,134319131.12265883,0.0,35670877.5370879,1068560037.6605615,985560625.0665704,20392811.859456,62606600.73453507,7434739613.805724,0.0,1676060949.7326809,36574481.871741648,96389746.05353846,797559908.6244394,6117679411.125131 
 07/18  05:00:00,3477470290.2466804,0.0,1212514249.7559219,767444968.8145875,37492200.0,539619837.963264,117333098.90109866,404577665.02206209,231350502.0468368,134319131.12265883,0.0,32818636.620250219,1419475138.1848412,1337155308.9787894,50982029.64864,31337799.557412048,7235949773.421795,1359059.176099623,1566085397.8365389,36574446.388780359,87886374.13658363,1005696911.2913445,5954188339.531672 
 07/18  06:00:00,4525989837.740979,0.0,1252079934.508295,1244511737.5216106,0.0,1089404771.5169283,117333098.90109866,427327779.4799621,232830545.13950593,134319131.12265883,0.0,28182839.550920488,1025607772.4262766,861041775.8349807,101964059.29728,62601937.29401591,7623187615.504893,0.0,2039324193.7199169,36574516.19246305,73778206.5729439,718169958.4990733,6307766920.030659 
 07/18  07:00:00,5172013701.444963,0.0,1312304722.805033,1605427226.1856087,0.0,1116394962.6977282,293332747.2527466,450608184.8288379,235488662.81685473,134319131.12265883,0.0,24138063.73549406,939480077.2530062,723399806.9037854,152946088.94592,63134181.40330088,8103477081.20922,0.0,2323740597.7341778,62508467.22193475,58184800.30592559,574772861.832635,6723622992.737865 
 07/18  08:00:00,5372747735.915627,0.0,1350866878.5294347,1605427226.1856087,0.0,1116394962.6977282,439999120.87911996,462649051.71538689,236982976.60509677,134319131.12265883,0.0,26108388.180590508,922978500.1460638,623940824.7359732,203928118.59456,95109556.81553047,8393161351.542076,0.0,2469896230.2491729,76380693.50203565,61089592.67568922,499579064.3437981,6973092821.072089 
 07/18  09:00:00,5536780792.255672,0.0,1384257511.9053746,1605427226.1856087,0.0,1089404771.5169283,586665494.5054932,472114389.44652268,238139607.2556402,134319131.12265883,0.0,26452660.317445734,846664323.2860216,566492258.389409,152946088.94592,127225975.95069263,8635010101.168965,0.0,2565346920.2488,86917431.22684229,61822409.56480047,455010980.0840128,7180235328.691174 
 07/18  10:00:00,5609174784.820034,0.0,1419146313.3509286,1605427226.1856087,0.0,1116394962.6977282,586665494.5054932,481142933.5812446,239374204.04605294,134319131.12265883,0.0,26704519.330318229,907331476.2165711,524531891.18857756,254910148.24319998,127889436.78479356,8887645796.718504,0.0,2652522640.405948,102720235.84502012,61828581.08673793,421966498.4540264,7397609669.613588 
 07/18  11:00:00,5672732925.2046999,0.0,1468336047.4543603,1605427226.1856087,0.0,1116394962.6977282,586665494.5054932,489883873.5659682,241268801.41448225,134319131.12265883,0.0,30437388.25839836,880830534.9222542,497808864.36794218,254910148.24319998,128111522.3111121,9215606389.671517,0.0,2719224486.8496458,107988447.00948072,66668295.46503773,401249477.4640762,7675553226.748552 
 07/18  12:00:00,5569782782.320914,0.0,1505680258.5419677,1605427226.1856087,0.0,1116394962.6977282,439999120.87911996,498677228.42270919,242291042.97116716,134319131.12265883,0.0,26993811.4999536,856235466.2344418,473831822.30511608,254910148.24319998,127493495.68612564,9464592050.68664,0.0,2785692860.2235276,93502028.48824185,61734949.41374363,380531079.9892934,7885943724.173351 
 07/18  13:00:00,5710626440.207178,0.0,1518027688.1347175,1605427226.1856087,0.0,1089404771.5169283,586665494.5054932,506821692.95511636,242575325.25936748,134319131.12265883,0.0,27385110.52728722,785465625.8732814,453432657.74671438,203928118.59456,128104849.53200701,9556873216.015501,0.0,2846713549.9885609,107988423.45959075,63698089.35812536,363363230.84806057,7964706978.31761 
 07/18  14:00:00,5747890898.826761,0.0,1545882660.7264779,1605427226.1856087,0.0,1089404771.5169283,586665494.5054932,515477233.0074408,243235688.5356866,134319131.12265883,0.0,27478693.226465264,700793979.3873475,419950892.7001668,152946088.94592,127896997.74126062,9748458975.736214,0.0,2913752684.881212,102720725.9600653,64276556.83988483,336536427.6693764,8130197067.242657 
 07/18  15:00:00,5721858991.439867,0.0,1510819874.3487178,1605427226.1856087,0.0,1089404771.5169283,586665494.5054932,525638078.3680879,242176025.53352983,134319131.12265883,0.0,27408389.85884167,717583946.029595,385988773.8532223,203928118.59456,127667053.5818128,9554477140.079512,0.0,3004984610.7488248,97452934.89466675,63844787.86020971,308321989.7028872,7965135460.418148 
 07/18  16:00:00,5752677011.476658,0.0,1509539353.5928865,1605427226.1856087,0.0,1116394962.6977282,586665494.5054932,533733312.17112269,242216904.20433448,134319131.12265883,0.0,24380626.996823696,758285789.242224,357073978.470112,305892177.89184,95319632.880272,9576706386.172112,0.0,3076072192.716255,82964926.41590736,56346599.9773125,284531270.10562297,7996017063.65297 
 07/18  17:00:00,5783966115.823741,0.0,1536504806.3300009,1605427226.1856087,0.0,1116394962.6977282,586665494.5054932,537282150.7999144,243017047.85217954,134319131.12265883,0.0,24355296.330155586,720123088.8080618,351272779.2229835,305892177.89184,62958131.69323836,9746072462.301667,0.0,3092469294.8909485,53992585.68062409,56927693.48697049,282228134.38048,8134230036.604811 
 07/18  18:00:00,4342880728.122256,0.0,1396941582.8056195,1128360457.4785848,0.0,716799361.7081372,305066057.1428565,401083044.74590685,236074030.73985959,134319131.12265883,0.0,24237062.37863244,756545285.7044094,387881854.3767253,305892177.89184,62771253.435844037,8512393670.289501,0.0,2295611908.4524538,44372170.295656237,57087330.0463997,323670157.86314216,7034430807.939335 
 07/18  19:00:00,4301839390.469124,0.0,1383022881.6096094,1128360457.4785848,0.0,689809170.5273374,305066057.1428565,401083044.7459069,236150518.4328636,134319131.12265883,0.0,24028129.409306364,740222863.7955366,473529458.07589796,203928118.59456,62765287.1250788,8398322290.098456,0.0,2231879839.6305849,44372511.80306591,56686445.07494901,378522291.8705046,6942551939.710606 
 07/18  20:00:00,3727817127.405814,0.0,1356007797.0146602,767444968.8145875,56238300.0,448411296.5500608,305066057.1428565,401083044.7459069,235519093.33700044,134319131.12265883,0.0,23727438.678082665,935450580.4574859,668760909.8474565,203928118.59456,62761552.0154694,8214309600.3563599,0.0,2052414036.1277328,44372674.439412917,56025721.01050322,516847344.0770314,6785858169.040184 
 07/18  21:00:00,3593178739.261219,0.0,1345123258.0816227,767444968.8145875,74984400.0,448411296.5500608,164266338.4615381,401083044.7459069,235024493.2115081,134319131.12265883,0.0,22521808.27333585,902883424.2148305,718590211.2555227,152946088.94592,31347124.013387745,8132563094.235535,0.0,1990224298.8443526,37484435.23085362,52480118.27572844,562093505.5394776,6717137483.925018 
 07/18  22:00:00,3150468079.69889,0.0,1307796406.2218803,410683362.9955632,74984400.0,448411296.5500608,117333098.90109866,401083044.7459069,233638924.06786556,134319131.12265883,0.0,22218415.093856455,1049827317.8530399,885262976.617892,101964059.29728,62600281.937867987,7859655328.78467,0.0,1865063082.3190957,36573770.92875277,51785313.13946921,675535300.4355015,6479193264.334776 
 07/18  23:00:00,3123187707.5859806,0.0,1278875455.9147766,410683362.9955632,74984400.0,448411296.5500608,117333098.90109866,401083044.7459069,232535075.42099656,134319131.12265883,0.0,24962841.934919117,1024016476.5499157,941696672.0612412,50982029.64864,31337774.840034706,7662148820.629116,0.0,1800065325.0873409,36574084.23658829,55441590.28757607,734503654.2343186,6314621736.740978 
 07/18  24:00:00,3082482143.6327559,0.0,1282451903.223138,410683362.9955632,74984400.0,407926009.7788609,117333098.90109866,401083044.7459069,232770992.91845463,134319131.12265883,0.0,20930199.947074959,1054818375.6962805,971822999.1171281,20392811.859456,62602564.7196964,7692133771.615045,0.0,1749931283.6232038,36574488.78806534,49033055.516513708,763392807.1535615,6341577270.826176 
 07/19  01:00:00,3068093877.031176,0.0,1268888662.5310183,410683362.9955632,74984400.0,407926009.7788609,117333098.90109866,401083044.7459069,232164295.5058522,134319131.12265883,0.0,20711871.45021795,1069175695.0718792,1017445893.6115785,20392811.859456,31336989.60084477,7584831189.889988,0.0,1707552417.6458657,36513383.353470589,48214802.90124966,797537653.8477196,6246240857.539005 
 07/19  02:00:00,3041486912.321308,0.0,1243414860.0313147,410683362.9955632,74984400.0,407926009.7788609,117333098.90109866,401083044.7459069,231254236.1892978,134319131.12265883,0.0,20488768.55660756,1152009392.4502485,1069014781.0642462,20392811.859456,62601799.52654621,7405257093.131639,0.0,1666362913.0665429,36513487.494139257,47712431.311556208,837569741.0087874,6093001202.142725 
 07/19  03:00:00,3031178561.063497,0.0,1233525156.2131723,410683362.9955632,74984400.0,407926009.7788609,117333098.90109866,401083044.7459069,230973894.26931054,134319131.12265883,0.0,20350463.03692643,1149809286.5716704,1098079677.5107895,20392811.859456,31336797.20142485,7338798386.49379,0.0,1631962526.9072843,36513291.97139212,47287109.4840654,863841097.3809764,6038039888.979844 
 07/19  04:00:00,3495606490.8873865,0.0,1211133792.9782875,767444968.8145875,74984400.0,536289837.963264,117333098.90109866,401083044.7459069,229707582.46606917,134319131.12265883,0.0,23310633.89551407,1077570690.7709647,994576121.39287,20392811.859456,62601757.518638808,7184313920.090797,0.0,1710776997.832133,36513622.80541432,56980148.44062147,803560200.5417668,5904366047.573442 
 07/19  05:00:00,3458800777.7254,0.0,1195814732.736493,767444968.8145875,37492200.0,539619837.963264,117333098.90109866,412905501.05711099,230859950.19155286,134319131.12265883,0.0,23011356.938633257,1347763887.353758,1265445235.8209739,50982029.64864,31336621.884144296,7163653666.077311,0.0,1691681217.5399895,36513688.26507481,56378278.08062941,956399220.6223552,5900758229.978424 
 07/19  06:00:00,4525117760.34157,0.0,1243034162.1919356,1244511737.5216106,0.0,1089404771.5169283,117333098.90109866,440573223.8807008,232857464.6387127,134319131.12265883,0.0,23084170.567925354,978331079.4639411,813765570.2172263,101964059.29728,62601449.949434999,7612935614.8633999,0.0,2171317394.278618,36513797.434183027,58049254.09559272,676039543.3644505,6306281401.285493 
 07/19  07:00:00,5194027852.490215,0.0,1316394899.0722593,1605427226.1856087,0.0,1116394962.6977282,293332747.2527466,467893239.77414867,236183305.41691474,134319131.12265883,0.0,24082340.968149283,907274436.9033027,691188476.3070028,152946088.94592,63139871.65037992,8190287255.409531,0.0,2440820907.5208227,62404881.13441329,58298706.51608479,555865640.3193605,6807032463.639458 
 07/19  08:00:00,5412661689.176741,0.0,1373154037.4714647,1605427226.1856087,0.0,1116394962.6977282,439999120.87911996,478868658.00751808,238433808.1172276,134319131.12265883,0.0,26064744.695413479,912115912.2501285,613085553.66033,203928118.59456,95102239.99523828,8589248423.253403,0.0,2556583780.0289986,76253731.2217918,61206459.39243801,495412403.74844256,7146232904.949373 
 07/19  09:00:00,5599797983.550203,0.0,1429400381.0461813,1605427226.1856087,0.0,1089404771.5169283,586665494.5054932,487661422.57932457,240420755.30509047,134319131.12265883,0.0,26498801.288918199,845293611.9675267,565133277.1819043,152946088.94592,127214245.83970236,8969136803.030447,0.0,2635452616.8469889,86773267.8898866,61946636.323337677,455378172.77761939,7468721891.534321 
 07/19  10:00:00,5655836122.544517,0.0,1448869830.5130757,1605427226.1856087,0.0,1116394962.6977282,586665494.5054932,496564461.23617717,240844310.17485688,134319131.12265883,0.0,26750706.10891658,906538529.473177,523773113.9795438,254910148.24319998,127855267.25043327,9107072922.862633,0.0,2726524458.282618,102550278.37467838,61887663.359108719,420033761.9458128,7584715751.3098139 
 07/19  11:00:00,5727042770.227666,0.0,1506239703.6072202,1605427226.1856087,0.0,1116394962.6977282,586665494.5054932,505081882.8750031,242393727.29069639,134319131.12265883,0.0,30520641.94325631,863250607.035938,480246952.67286458,254910148.24319998,128093506.11987353,9490401070.588364,0.0,2802105004.4108669,107809378.42766612,66753451.724676419,384652877.14141586,7915076231.286844 
 07/19  12:00:00,5654886634.177024,0.0,1575268109.663682,1605427226.1856087,0.0,1116394962.6977282,439999120.87911996,512527720.7648479,243957321.0757781,134319131.12265883,0.0,26993041.787598749,828707280.3347352,451237535.99260416,254910148.24319998,122559596.09893118,9924161780.500252,0.0,2855503424.4381487,93346967.1975886,61810384.836050238,361787983.3231272,8276166404.234107 
