Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),Refrigeration:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),InteriorEquipment:Gas [J](Hourly),WaterSystems:Gas [J](Hourly),HeatRejection:EnergyTransfer [J](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),WaterSystems:EnergyTransfer [J](Hourly),Refrigeration:EnergyTransfer [J](Hourly),HeatingCoils:EnergyTransfer [J](Hourly),CoolingCoils:EnergyTransfer [J](Hourly) 
 12/17  22:00:00,575692124.7058013,0.0,0.0,156648030.75360007,64537200.0,189143078.4,150114603.3527821,2141068.22076062,13108143.978658587,924151902.74841,811329612.8947418,17403336.0,95418953.85366804,0.0,618526458.5098801,14284096.403460626,84907346.8973476,36782141.21907265,639108323.4700265,0.0 
 12/17  23:00:00,579813625.864214,0.0,0.0,156648030.75360007,64537200.0,189143078.4,155669635.66420938,1827452.624291536,11988228.422113024,745482809.0188553,728007473.0188553,17403336.0,72000.0,0.0,561001003.891674,10963461.959357642,4154700.3894278297,31985245.11005052,548786104.8484081,0.0 
 12/17  24:00:00,593737265.4278829,0.0,0.0,156648030.75360007,64537200.0,189143078.4,165648041.12219719,2205928.4532577085,15554986.69882786,840660236.8311021,823184900.8311021,17403336.0,72000.0,0.0,659436352.9588723,13664469.018175655,4154700.389382843,35674796.22057104,664942214.9756035,0.0 
 12/18  01:00:00,587924374.523988,0.0,0.0,156648030.75360007,64537200.0,189143078.4,163652809.0319513,1959714.2780348568,11983542.060401814,811558312.514176,763118647.6968298,17403336.0,31036328.81734621,0.0,591668429.1938164,10786017.754196885,6941876.213163807,31957468.479734184,572146052.7153157,0.0 
 12/18  02:00:00,590362370.9735874,0.0,0.0,156648030.75360007,64537200.0,189143078.4,165648041.12219719,2404632.7542413889,11981387.943548715,883423958.6617508,865948622.6617508,17403336.0,72000.0,0.0,698508071.7691556,13462894.586838389,6941876.212861791,31944700.76969087,702162959.9729377,0.0 
 12/18  03:00:00,592032060.648397,0.0,0.0,156648030.75360007,64537200.0,189143078.4,167644395.71582229,2082937.4381995742,11976418.34077514,812018947.7622342,794543611.7622342,17403336.0,72000.0,0.0,620268119.4649998,10673504.095108072,6941876.213243716,31915245.33548258,596688346.5548055,0.0 
 12/18  04:00:00,594580877.047152,0.0,0.0,156648030.75360007,64537200.0,189143078.4,169639627.80606816,2645107.724245216,11967832.363238585,978367891.7873043,929934433.5281893,17403336.0,31030122.25911492,0.0,751512326.4882383,13301324.932655847,6941876.212638585,31864355.21247586,751671333.178201,0.0 
 12/18  05:00:00,597833969.1439718,0.0,0.0,156648030.75360007,64537200.0,189143078.4,171635982.39969326,2368798.2351237346,13500879.355554734,888788673.3982025,871313337.3982025,17403336.0,72000.0,0.0,684340512.1283654,10508923.263826197,6941876.21330759,38393995.1020141,653896848.7233256,0.0 
 12/18  06:00:00,608122306.9528874,0.0,0.0,156648030.75360007,64537200.0,189143078.4,181430021.61023007,2970698.646782097,13393277.542275239,1115589895.268436,1098114559.268436,17403336.0,72000.0,0.0,823187138.4960115,13090536.782081074,6941876.213428784,37919868.708628568,886030831.1815289,0.0 
 12/18  07:00:00,706587790.696746,0.0,0.0,156648030.75360007,64537200.0,191659478.4,260023104.76502938,20902748.556904928,12817228.221211754,11446922448.637036,11429447112.637036,17403336.0,72000.0,0.0,2313281831.1006805,31690274.540499756,6941876.205465708,35185290.29225145,8860754406.707573,0.0 
 12/18  08:00:00,1292342641.5017095,0.0,0.0,795167668.7999998,10756200.0,191659478.4,260023104.76502938,20817501.95726814,13918687.579412263,10651973035.094897,10539489607.756796,17403336.0,95080091.33810036,0.0,1635390244.4461568,39376327.860063139,74614321.15925659,35067382.77827672,8242033247.905493,0.0 
 12/18  09:00:00,1609015897.1337963,0.0,0.0,795167668.7999998,0.0,524349514.9186813,260023104.76502938,15307487.538774308,14168121.111311768,9692135911.788044,9433873603.821919,130525020.0,127737287.96612385,0.0,907910228.5718074,88435064.01772025,97813628.39222583,36503328.16095587,7394516657.76089,0.0 
 12/18  10:00:00,1604441885.9150294,0.0,0.0,795167668.7999998,0.0,524349514.9186813,260023104.76502938,10513190.742268667,14388406.689050282,8846257918.4729,8528407737.139555,130525020.0,187325161.33334706,0.0,516423228.01461437,135305495.60333995,133911391.26583818,37806802.2536701,6672236636.538413,0.0 
 12/18  11:00:00,1623385368.8440886,0.0,0.0,795167668.7999998,0.0,545953921.3186814,260023104.76502938,7804423.324532766,14436250.63584523,7887444596.252019,7544996520.071245,174033360.00000004,168414716.1807744,0.0,296352351.76644906,219450554.82037205,138076321.02785758,38065782.47454817,5903461357.690467,0.0 
 12/18  12:00:00,1625637263.0622035,0.0,0.0,795167668.7999998,0.0,545953921.3186814,260023104.76502938,6294938.189934027,18197629.988558677,7087200097.876064,6718189376.788682,174033360.00000004,194977361.08738328,0.0,147871121.70793606,370134060.6349714,150572081.3050133,42476542.57833039,5250567628.123102,0.0 
 12/18  13:00:00,1621123272.2428399,0.0,0.0,795167668.7999998,0.0,545953921.3186814,260023104.76502938,5497241.049889127,14481336.309240027,6641353785.731674,6271695782.10146,174033360.00000004,195624643.63021348,0.0,80332238.00725545,440922764.56083318,160290732.05673106,38287158.15290419,4901355009.977002,0.0 
 12/18  14:00:00,1599124250.0987449,0.0,0.0,795167668.7999998,0.0,524349514.9186813,260023104.76502938,4976616.260848381,14607345.354186174,6351754433.991344,6068678073.887477,87016680.00000002,196059680.1038679,0.0,38590980.16040938,417224386.3467639,165844234.0132282,39076824.33765635,4739289977.470278,0.0 
 12/18  15:00:00,1598862811.670031,0.0,0.0,795167668.7999998,0.0,524349514.9186813,260023104.76502938,4717199.704592462,14605323.481728383,6217939662.545793,5940744072.894146,87016680.00000002,190178909.65164636,0.0,10531397.898421126,451163603.95681658,135299845.9705099,39088069.91185285,4637911895.5893,0.0 
 12/18  16:00:00,1570816998.3632186,0.0,0.0,795167668.7999998,0.0,496207971.0593406,260023104.76502938,4973798.677303236,14444455.061545559,6100811966.715823,5917597807.562189,17403336.0,165810823.1536331,0.0,19369243.249583,605725803.9631627,140852892.15980218,38142983.90862997,4617343435.40406,0.0 
 12/18  17:00:00,1607164703.4851638,0.0,0.0,795167668.7999998,53781000.0,478868630.4,260023104.76502938,5723933.664663252,13600365.855470978,6060242692.774708,5903684455.783352,17403336.0,139154900.99135597,0.0,96696023.42828192,817579612.6993991,115101036.08481623,33110814.591688757,4617136413.530307,0.0 
 12/18  18:00:00,1331436567.1670209,0.0,0.0,795167668.7999998,64537200.0,191659478.4,260023104.76502938,6503006.5222877389,13546108.679704037,6702074275.816027,6534790380.750814,17403336.0,149880559.06521306,0.0,205142277.36175675,542110706.5494276,115101025.37471463,32795190.333659334,5106913469.379063,0.0 
 12/18  19:00:00,1332057617.6144,0.0,0.0,795167668.7999998,64537200.0,191659478.4,260023104.76502938,7119025.617168974,13551140.032202006,7016897331.580391,6838251505.011238,17403336.0,161242490.56915248,0.0,242160341.40342767,525938476.4791993,127596401.59993758,32822037.17821436,5338469850.760446,0.0 
 12/18  20:00:00,1333813583.8681279,0.0,0.0,795167668.7999998,64537200.0,191659478.4,260023104.76502938,7322748.276880501,15103383.62621835,7043977544.027081,6995252523.6152,17403336.0,31321684.411880129,0.0,259721494.44441027,507674930.6331706,34709351.612667057,39463767.407575909,5465806961.192651,0.0 
 12/18  21:00:00,1334171202.6150354,0.0,0.0,795167668.7999998,64537200.0,191659478.4,260023104.76502938,7781812.801569401,15001937.848436803,7314182554.994615,7234295298.339262,17403336.0,62483920.655351329,0.0,304468524.401736,498716382.1914803,30544230.415956785,39027514.759644437,5647993011.590405,0.0 
 12/18  22:00:00,430017776.1783852,0.0,0.0,156648030.75360007,64537200.0,189143078.4,6785970.563709611,141101.6229004225,12762394.8381751,77646080.5518037,28961470.0066937,17403336.0,31281274.54511,0.0,29402847.743956884,55228925.00966586,30544254.79169788,34822427.31504887,42075406.29687641,0.0 
 12/18  23:00:00,439248068.7741523,0.0,0.0,156648030.75360007,64537200.0,189143078.4,16551093.582075337,205509.10635420163,12163156.93212269,112914758.23687062,64374471.73342671,17403336.0,31136950.503443894,0.0,49145939.654278088,114430757.46241816,16660502.833912254,33054965.77459183,82496977.78548473,0.0 
 12/18  24:00:00,450090863.13912937,0.0,0.0,156648030.75360007,64537200.0,189143078.4,23154290.109336758,384053.36796988136,16224210.50822268,179819454.87185518,162344118.8718552,17403336.0,72000.0,0.0,102886210.02795291,84024822.93912298,12495377.153228362,39198813.34568045,144658908.3749969,0.0 
 12/19  01:00:00,458497725.41263726,0.0,0.0,156648030.75360007,64537200.0,189143078.4,35286246.49058341,489691.34787532067,12393478.420578488,253821282.26811955,236345946.26811955,17403336.0,72000.0,0.0,148282004.94475783,63460403.37549767,6959057.654704853,34387210.66173959,205580038.363724,0.0 
 12/19  02:00:00,486750587.52191588,0.0,0.0,156648030.75360007,64537200.0,189143078.4,63241509.32465802,826233.381218317,12354535.662439468,451692254.72936776,403252321.56384029,17403336.0,31036597.16552752,0.0,245806781.53368683,49166385.088760528,6959057.640024943,34156392.243746038,288845391.74891069,0.0 
 12/19  03:00:00,522317691.5582342,0.0,0.0,156648030.75360007,64537200.0,189143078.4,98778110.67537697,887774.2323121408,12323497.496945026,437111930.1844476,419636594.1844476,17403336.0,72000.0,0.0,313073581.5369455,45934462.173642579,6959057.652497023,33972425.29843431,343692231.7239709,0.0 
 12/19  04:00:00,571713041.8687856,0.0,0.0,156648030.75360007,64537200.0,189143078.4,147781691.53265316,1308813.9690253395,12294227.213507202,593224209.2284345,575748873.2284345,17403336.0,72000.0,0.0,421463156.11292508,42215626.74733742,6959057.65645811,33798936.803006689,416674645.5062384,0.0 
 12/19  05:00:00,563786306.3864194,0.0,0.0,156648030.75360007,64537200.0,189143078.4,132273688.52221143,1255624.7778547076,19928683.9327532,590844078.5223067,542403995.2342947,17403336.0,31036747.28801205,0.0,437208600.5398269,41684652.15610607,6959057.655286062,66352219.08822349,447729413.5588212,0.0 
 12/19  06:00:00,598042928.1306753,0.0,0.0,156648030.75360007,64537200.0,189143078.4,167306715.9859392,1731565.7519543735,18676337.239181747,713750217.1789562,696274881.1789562,17403336.0,72000.0,0.0,535109128.91060516,36521606.809983108,6959057.656806874,60963564.96212626,511428439.32503607,0.0 
 12/19  07:00:00,709317124.0310944,0.0,0.0,156648030.75360007,64537200.0,191659478.4,260023104.76502938,21031494.69357513,15417815.418889951,11780941755.898163,11763466419.898163,17403336.0,72000.0,0.0,2130931254.7657364,47250824.00157834,6959057.652441506,46509743.0871347,9135714115.4991,0.0 
 12/19  08:00:00,1303072401.0401617,0.0,0.0,795167668.7999998,21512400.0,191659478.4,260023104.76502938,20699476.520103106,14010272.555029475,11040919257.28914,10928434972.278267,17403336.0,95080949.01087319,0.0,1476741108.6535683,52033036.46476978,74813554.00499875,35608814.049267809,8547301171.454176,0.0 
 12/19  09:00:00,1606550775.7028275,0.0,0.0,795167668.7999998,0.0,524349514.9186813,260023104.76502938,12741183.82656015,14269303.392557092,9717731564.165286,9459457058.776532,130525020.0,127749485.38875424,0.0,516970962.1409156,136732886.51269339,98066435.51323968,37100023.2126133,7405319582.866023,0.0 
 12/19  10:00:00,1604908328.3455086,0.0,0.0,795167668.7999998,0.0,524349514.9186813,260023104.76502938,10879860.039685904,14488179.822112449,8912758513.690789,8620637080.114705,130525020.0,161596413.57608546,0.0,265813812.3484373,211327873.61752118,134254131.11415429,38396008.18774574,6737113081.908703,0.0 
 12/19  11:00:00,1624014576.1265803,0.0,0.0,795167668.7999998,0.0,545953921.3186814,260023104.76502938,8357666.879871743,14512214.362997806,8072433036.490023,7704193979.249044,174033360.00000004,194205697.24097798,0.0,149515174.9409784,301370239.49281957,138430316.61719755,38515990.788892287,6028355519.328208,0.0 
 12/19  12:00:00,1626296467.5499235,0.0,0.0,795167668.7999998,0.0,545953921.3186814,260023104.76502938,6900160.512840973,18251612.153371678,7331727364.937856,6962707929.724281,174033360.00000004,194986075.2135746,0.0,79683824.12717577,468431415.479323,150956579.27498,42791746.95553112,5441734915.135281,0.0 
 12/19  13:00:00,1621854436.9028829,0.0,0.0,795167668.7999998,0.0,545953921.3186814,260063520.38933427,6144935.934242678,14524390.460624626,6939982074.132765,6570313772.841821,174033360.00000004,195634941.29094298,0.0,42596609.00009847,529399093.63060107,160699289.61499033,38543776.741839338,5134422998.982449,0.0 
 12/19  14:00:00,1600292619.024161,0.0,0.0,795167668.7999998,0.0,524349514.9186813,260267317.24242414,5850818.342293662,14657299.72076241,6764217258.780931,6481124683.804203,87016680.00000002,196075894.9767287,0.0,17183863.963076977,507086323.6173414,166266563.334009,39372375.44674823,5059773689.099303,0.0 
 12/19  15:00:00,1600200761.8478072,0.0,0.0,795167668.7999998,0.0,524349514.9186813,260289111.72464825,5735946.62270381,14658519.78177438,6679906810.483822,6431209828.053761,87016680.00000002,161680302.43006165,0.0,1993301.9975701147,535190278.52111318,135646451.31613816,39402825.25400878,5022055357.069284,0.0 
 12/19  16:00:00,1571674996.1280473,0.0,0.0,795167668.7999998,0.0,496207971.0593406,260137708.72643347,5667752.224500227,14493895.317773141,6446190751.646861,6234380323.1613459,17403336.0,194407092.48551504,0.0,7680924.870593161,680825570.5493043,141213707.8418022,38435402.762031499,4869804481.273411,0.0 
 12/19  17:00:00,1608361536.8624068,0.0,0.0,795167668.7999998,53781000.0,478868630.4,260023104.76502938,6873747.417616829,13647385.479760625,6586025078.705162,6440125322.31302,17403336.0,128496420.39214218,0.0,54399743.59864357,868565607.9864458,115409905.73183862,33389768.614297984,5026658169.916008,0.0 
 12/19  18:00:00,1333464011.094928,0.0,0.0,795167668.7999998,64537200.0,191659478.4,260023104.76502938,8489514.561273884,13587044.568624957,7543930606.723406,7365935285.097811,17403336.0,160591985.6255969,0.0,145184515.8157332,581663606.4554639,115409734.34598972,33040789.75584338,5754675470.926559,0.0 
 12/19  19:00:00,1334517543.955132,0.0,0.0,795167668.7999998,64537200.0,191659478.4,260023104.76502938,9542657.876998915,13587434.11310397,7925813283.275171,7747138045.265955,17403336.0,161271902.0092168,0.0,188159206.5449228,548363073.0671344,127936008.12279825,33039763.89577437,6049851541.556064,0.0 
 12/19  20:00:00,1335804766.6004339,0.0,0.0,795167668.7999998,64537200.0,191659478.4,260023104.76502938,10826174.870771068,13591139.764633794,8255756308.551064,8207030552.071058,17403336.0,31322420.480005217,0.0,233526748.19047553,512318533.6087786,34795258.97904589,33060406.56839279,6409409175.569836,0.0 
 12/19  21:00:00,1336426494.325239,0.0,0.0,795167668.7999998,64537200.0,191659478.4,260023104.76502938,11456392.369159393,13582649.99105062,8652131212.23616,8572242607.092825,17403336.0,62485269.143334258,0.0,303005792.6498409,493001888.6514335,30619827.918393867,33012491.80040253,6700806353.334186,0.0 
 12/19  22:00:00,431686233.73800846,0.0,0.0,156648030.75360007,64537200.0,189143078.4,9502562.460779492,174555.3649457905,11680806.758683149,81713616.18779145,33028051.667955437,17403336.0,31282228.51983602,0.0,38439359.93597224,81322814.71281576,30619853.23634393,30255209.98580659,54861686.74340229,0.0 
 12/19  23:00:00,436958323.4252368,0.0,0.0,156648030.75360007,64537200.0,189143078.4,14218181.76194638,238441.3073248532,12173391.202365518,119606423.28906515,71065727.34160339,17403336.0,31137359.947461774,0.0,54831467.56093257,98939313.99163263,16701738.2501665,33119654.76015926,90537888.70643874,0.0 
 12/19  24:00:00,461418672.13888797,0.0,0.0,156648030.75360007,64537200.0,189143078.4,34303744.47464599,556524.715652602,16230093.794989275,242715982.57313494,225240646.57313494,17403336.0,72000.0,0.0,146264789.6649031,99493825.31839413,12526303.536846493,39227039.5834778,193916400.66145987,0.0 
 12/20  01:00:00,490016974.1580597,0.0,0.0,156648030.75360007,64537200.0,189143078.4,66680621.240250129,575829.4144638797,12432214.349745604,291961179.1283925,274485843.1283925,17403336.0,72000.0,0.0,200355979.53926227,56273688.690410267,6976039.888167404,34617053.416620519,228263509.07240293,0.0 
 12/20  02:00:00,538224305.6367728,0.0,0.0,156648030.75360007,64537200.0,189143078.4,114403206.65535176,1100660.7632242935,12392129.064596607,531806859.1782058,483366708.46830508,17403336.0,31036814.70990074,0.0,338144514.0047473,58380977.41382453,6976039.871031726,34379212.866310309,365698135.4659593,0.0 
 12/20  03:00:00,557757036.6392306,0.0,0.0,156648030.75360007,64537200.0,189143078.4,134152388.89461383,918336.4439236267,12358002.147093079,462004896.3410906,444529560.3410906,17403336.0,72000.0,0.0,366488614.2391752,42128881.39783432,6976039.89039314,34176938.515812579,358542677.5486133,0.0 
 12/20  04:00:00,571533232.1456492,0.0,0.0,156648030.75360007,64537200.0,189143078.4,147249421.05308307,1629692.3205714976,12325809.618394625,686356214.8980339,668880878.8980339,17403336.0,72000.0,0.0,497731683.8495343,49588840.43132779,6976039.889752519,33986129.520752128,503421013.4005295,0.0 
 12/20  05:00:00,587520777.7183519,0.0,0.0,156648030.75360007,64537200.0,189143078.4,162093495.6817106,1259741.1135759529,13839231.769465223,592354229.3232827,543918561.8411728,17403336.0,31032331.48210985,0.0,470861524.58544769,37669300.94289177,6976039.871980287,40399472.65384216,437627893.68066868,0.0 
 12/20  06:00:00,597343646.5773894,0.0,0.0,156648030.75360007,64537200.0,189143078.4,171198941.1563089,2104256.093307789,13712140.174172568,812143723.7572343,794668387.7572343,17403336.0,72000.0,0.0,618924984.7474066,41790881.199213568,6976039.889082759,39809805.93364641,604977577.0350728,0.0 
 12/20  07:00:00,706920552.1094297,0.0,0.0,156648030.75360007,64537200.0,191659478.4,260023104.76502938,21096994.116787174,12955744.074013219,12349004184.832818,12331528848.832818,17403336.0,72000.0,0.0,2178250372.3979928,54991496.35775648,6976039.886323699,36010465.21035167,9565094681.19721,0.0 
 12/20  08:00:00,1303020280.7972635,0.0,0.0,795167668.7999998,21512400.0,191659478.4,260023104.76502938,20646295.71639229,14011333.115841873,11549369834.626624,11436878960.557223,17403336.0,95087538.06940069,0.0,1504534035.5476928,58991576.70823001,75010141.08914626,35621786.32015426,8943571347.562632,0.0 
 12/20  09:00:00,1607397870.0266419,0.0,0.0,795167668.7999998,0.0,524349514.9186813,260023104.76502938,13605977.372459254,14251604.170472227,10314955136.96163,10056669350.756024,130525020.0,127760766.20560745,0.0,640225631.2158997,130848489.59562159,98317577.78175563,37000799.530799839,7873256116.525932,0.0 
 12/20  10:00:00,1605570212.575371,0.0,0.0,795167668.7999998,0.0,524349514.9186813,260023104.76502938,11558755.027958094,14471169.063702466,9332503393.771763,9040359734.347962,130525020.0,161618639.4238014,0.0,361133805.78989747,179834881.36497844,134593667.94676338,38298682.59982461,7062642467.035738,0.0 
 12/20  11:00:00,1624574398.8529223,0.0,0.0,795167668.7999998,0.0,545953921.3186814,260023104.76502938,8922540.308744319,14507163.66046754,8320218125.913059,7951950765.735598,174033360.00000004,194234000.1774604,0.0,199597966.9631625,267246458.4351083,138779762.5598566,38487092.33734958,6221303992.384941,0.0 
 12/20  12:00:00,1626953786.6572538,0.0,0.0,795167668.7999998,0.0,545953921.3186814,260023104.76502938,7560977.875802044,18248113.897741029,7654480290.509124,7285427259.990013,174033360.00000004,195019670.51910929,0.0,109456368.26002285,418654207.1613604,151336662.93463639,42769312.83626134,5692330628.769549,0.0 
 12/20  13:00:00,1622670422.7666369,0.0,0.0,795167668.7999998,0.0,545953921.3186814,260023104.76502938,7024654.12827008,14501073.75465598,7387866087.305393,7018158456.642271,174033360.00000004,195674270.66312129,0.0,64996076.166033919,469605558.2572857,161103145.4492565,38410698.51993907,5483105847.79946,0.0 
 12/20  14:00:00,1600932276.4805346,0.0,0.0,795167668.7999998,0.0,524349514.9186813,260030777.56979124,6746973.415507932,14637341.776554576,7250607302.90321,6967472727.153365,87016680.00000002,196117895.74984459,0.0,32606411.94575152,436778791.33366927,166683980.60133008,39262225.33676497,5440533182.4505009,0.0 
 12/20  15:00:00,1600634700.1597462,0.0,0.0,795167668.7999998,0.0,524349514.9186813,260023104.76502938,6444087.004343059,14650324.671692994,7118738618.151878,6837693064.299829,87016680.00000002,194028873.85204793,0.0,16558063.104906822,460094986.2301047,135989245.09810115,39363676.01472846,5341942861.606613,0.0 
 12/20  16:00:00,1572593095.8709374,0.0,0.0,795167668.7999998,0.0,496207971.0593406,260023104.76502938,6709033.737750124,14485317.508817539,6960804248.024632,6781349707.311283,17403336.0,162051204.71335075,0.0,29853364.13400884,604201007.2811222,141569313.95927266,38393741.88349739,5293409237.631394,0.0 
 12/20  17:00:00,1609586258.0977486,0.0,0.0,795167668.7999998,53781000.0,478868630.4,260023104.76502938,8108097.34381596,13637756.788903123,7160224380.165894,6982205327.389213,17403336.0,160615716.77668146,0.0,91764205.52158338,780007537.2896867,115714708.45805761,33340739.347088204,5454832931.503257,0.0 
 12/20  18:00:00,1334357466.56707,0.0,0.0,795167668.7999998,64537200.0,191659478.4,260023104.76502938,9392383.178580795,13577631.423460165,7874657162.801231,7728756934.9257349,17403336.0,128496891.87549737,0.0,222005848.9641252,517824660.0376594,115714824.95184759,32991331.566887198,6040937786.729134,0.0 
 12/20  19:00:00,1335013388.6613813,0.0,0.0,795167668.7999998,64537200.0,191659478.4,260023104.76502938,10048412.525947823,13577524.170404286,8138572484.085285,7959880810.924882,17403336.0,161288337.16040308,0.0,271447486.667964,500714743.25759938,128271689.48237249,32987603.086083838,6218376929.997221,0.0 
 12/20  20:00:00,1336215747.7871865,0.0,0.0,795167668.7999998,64537200.0,191659478.4,260023104.76502938,9702860.94371257,15125434.878444517,7983833756.33774,7903859370.142788,17403336.0,62571050.19495215,0.0,295376628.8357134,482257741.3869837,34880158.925877179,39602830.92597507,6181619196.040652,0.0 
 12/20  21:00:00,1334772557.8086158,0.0,0.0,795167668.7999998,64537200.0,191659478.4,260023104.76502938,8360718.622946389,15024387.220640224,7506312200.966481,7457629839.196565,17403336.0,31279025.7699172,0.0,315590468.24923738,486070912.79453256,30694529.137422339,39165441.36258417,5837318929.117388,0.0 
 12/20  22:00:00,428895249.8555288,0.0,0.0,156648030.75360007,64537200.0,189143078.4,5619514.653645132,133815.96174405563,12813610.08653956,76138051.49650902,27451750.49924487,17403336.0,31282964.997264148,0.0,28423395.3094782,47767942.084867928,30694575.173337908,35127539.54392551,40051722.04843582,0.0 
 12/20  23:00:00,435799645.6349029,0.0,0.0,156648030.75360007,64537200.0,189143078.4,13131316.061655568,148664.38206534167,12191356.037581839,91633528.47395627,43094527.64272207,17403336.0,31135664.831234214,0.0,35253878.91647208,107386753.5977121,16742495.669187732,33228000.222294764,54738535.93021529,0.0 
 12/20  24:00:00,444625774.375611,0.0,0.0,156648030.75360007,64537200.0,189143078.4,17772727.202432977,233885.54269161734,16290852.47688633,103796396.10108222,86321060.10108222,17403336.0,72000.0,0.0,55533119.12047908,128118254.46006754,12556871.790699207,39579693.667399968,89183358.91210905,0.0 
 12/21  01:00:00,437254468.2383373,0.0,0.0,156648030.75360007,64537200.0,189143078.4,14218181.761946379,211830.8909506067,12496146.431840197,140140387.37425704,91700854.0878223,17403336.0,31036197.28643473,0.0,52381897.43807904,90197940.48773638,6992817.885932348,34995920.49297589,87238464.46120312,0.0 
 12/21  02:00:00,455190500.165724,0.0,0.0,156648030.75360007,64537200.0,189143078.4,32099608.83835092,299456.20054651916,12463125.97322644,164580443.48701228,147105107.48701228,17403336.0,72000.0,0.0,89087194.64547313,103067307.16133231,6992817.875359606,34800042.539776708,127392249.10574708,0.0 
 12/21  03:00:00,448280979.5504151,0.0,0.0,156648030.75360007,64537200.0,189143078.4,25238859.94342172,273385.34616135709,12440425.107231994,162119102.61241488,144643766.61241488,17403336.0,72000.0,0.0,82299143.45438302,72873744.99842736,6992817.8857531589,34665469.328080508,120109976.82890453,0.0 
 12/21  04:00:00,459623620.92796298,0.0,0.0,156648030.75360007,64537200.0,189143078.4,36507880.11094105,367587.1155613982,12419844.547860444,245919704.22936688,197479261.08236326,17403336.0,31037107.14700362,0.0,109481579.89516458,79352140.82883415,6992817.875712385,34543485.8738371,161607852.20077373,0.0 
 12/21  05:00:00,454257135.74527719,0.0,0.0,156648030.75360007,64537200.0,189143078.4,29647131.216011853,339152.9361569528,13942542.439508357,204132413.50912387,186657077.50912387,17403336.0,72000.0,0.0,101254835.46729875,58202587.29082896,6992817.878726296,41011807.864764589,146257336.4167724,0.0 
 12/21  06:00:00,458872338.9909233,0.0,0.0,156648030.75360007,64537200.0,189143078.4,34303744.47464599,414148.15210808676,13826137.210569147,249669123.48194999,232193787.48194999,17403336.0,72000.0,0.0,126276285.62131782,67781991.68071164,6992817.885921031,40485502.589315909,188183358.55079616,0.0 
 12/21  07:00:00,699673968.5826156,0.0,0.0,156648030.75360007,64537200.0,191659478.4,260023104.76502938,13720117.454274765,13086037.209711384,8036679204.219217,8019203868.219217,17403336.0,72000.0,0.0,1810109356.1768532,50697201.65602739,6992817.879825095,36763008.61373169,6137989240.650344,0.0 
 12/21  08:00:00,1289921433.4877604,0.0,0.0,795167668.7999998,21512400.0,191659478.4,260023104.76502938,7405346.0560762849,14153435.466654694,6632346017.814593,6519842846.682457,17403336.0,95099835.13213697,0.0,960080371.8357289,63253585.65076539,75203868.35670534,36396371.59360848,5138664407.429888,0.0 
 12/21  09:00:00,1597661486.6851207,0.0,5332.27582176996,795167668.7999998,0.0,524349514.9186813,260023104.76502938,3667076.3275241416,14448789.59806445,5475922298.375008,5217626599.953227,130525020.0,127770678.42178005,0.0,173065869.11283726,246496429.8724651,98566523.06448274,38112014.82844188,4088851137.1888329,47552.42129699194 
 12/21  10:00:00,1597502458.2979696,0.0,6284.257928583171,795167668.7999998,0.0,524349514.9186813,260023104.76502938,3293367.178470112,14662518.37786078,5280107835.360332,4955615397.988605,130525020.0,193967417.37172757,0.0,79756788.4248308,320079522.78147366,134928990.7858043,39377916.26416442,3869722483.9533455,55102.92105123277 
 12/21  11:00:00,1618927554.3693779,0.0,4294.838362242193,795167668.7999998,0.0,545953921.3186814,260023104.76502938,3038325.1081915276,14740239.539113325,5083800117.30907,4747861609.907637,174033360.00000004,161905147.40143246,0.0,30717514.089450819,401154130.40716317,139123777.45325674,39817168.877549018,3704240258.9892718,36921.14901423986 
 12/21  12:00:00,1622476498.7822839,0.0,0.0,795167668.7999998,0.0,545953921.3186814,260023104.76502938,2854339.991731662,18477463.90684148,4824185719.671376,4455074311.645572,174033360.00000004,195078048.02580468,0.0,12498910.404206133,542081487.7685356,151712197.53525058,44139396.627176869,3479975195.324827,0.0 
 12/21  13:00:00,1618643905.7319966,0.0,0.0,795167668.7999998,0.0,545953921.3186814,260023104.76502938,2714859.9517390907,14784350.89654675,4687436483.900998,4317660618.34486,174033360.00000004,195742505.55613787,0.0,3147503.5417640449,597940212.2618904,161502145.88794417,40035779.95041436,3369233236.985578,0.0 
 12/21  14:00:00,1597131061.463582,0.0,0.0,795167668.7999998,0.0,524349514.9186813,260023104.76502938,2682284.2073687019,14908488.772503037,4686262014.11703,4376145362.96419,87016680.00000002,223099971.1528406,0.0,1766748.0854035239,554863504.6753352,167096091.64052014,40811708.39842237,3415417827.3540065,0.0 
 12/21  15:00:00,1597069937.5925942,0.0,0.0,795167668.7999998,0.0,524349514.9186813,260023104.76502938,2623783.8514371619,14905865.25744666,4607843544.02268,4353377635.7155489,87016680.00000002,167449228.30713136,0.0,1448370.9905401874,575933483.2942313,136327431.49229265,40814441.23398758,3398345341.063565,0.0 
