Date/Time,BACK_SPACE:Zone Thermostat Heating Setpoint Temperature [C](Hourly),BACK_SPACE:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),CORE_RETAIL:Zone Thermostat Heating Setpoint Temperature [C](Hourly),CORE_RETAIL:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),FRONT_ENTRY:Zone Thermostat Heating Setpoint Temperature [C](Hourly),FRONT_ENTRY:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),FRONT_RETAIL:Zone Thermostat Heating Setpoint Temperature [C](Hourly),FRONT_RETAIL:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),POINT_OF_SALE:Zone Thermostat Heating Setpoint Temperature [C](Hourly),POINT_OF_SALE:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),HeatingCoils:EnergyTransfer [J](Hourly),CoolingCoils:EnergyTransfer [J](Hourly),PSZ-AC:1:Air System Total Heating Energy [J](Hourly),PSZ-AC:1:Air System Total Cooling Energy [J](Hourly),PSZ-AC:2:Air System Total Heating Energy [J](Hourly),PSZ-AC:2:Air System Total Cooling Energy [J](Hourly),PSZ-AC:3:Air System Total Heating Energy [J](Hourly),PSZ-AC:3:Air System Total Cooling Energy [J](Hourly),PSZ-AC:4:Air System Total Heating Energy [J](Hourly),PSZ-AC:4:Air System Total Cooling Energy [J](Hourly) 
 11/04  09:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,70661783.12296632,178795.03440630268,0.0,13752862.178759998,0.0,12925245.132359999,43804880.77744003,140740727.4748585,140740727.4748585,41492536.25544267,1075297.3941606642,110639516.84926233,0.0,22453933.35512686,0.0,114896197.7449714,0.0,7190877.739843756,0.0,9698779.59035928,0.0 
 11/04  10:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,124641005.59520574,0.0,0.0,55011448.71503999,0.0,25850490.264719998,43779066.615445729,77845335.96122469,77845335.96122469,13199885.938680178,7566861.6992955,61014063.83929162,0.0,16115159.771763953,0.0,80979643.56660787,0.0,3583093.960237087,0.0,4115233.1561271345,0.0 
 11/04  11:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,124641005.59520574,0.0,0.0,55011448.71503999,0.0,25850490.264719998,43779066.615445729,55064979.811963018,55064979.811963018,5667377.3435167339,9889887.082679952,43148472.16534695,0.0,13565359.66037294,0.0,66990606.99348664,0.0,3583093.9602370925,0.0,2788478.1666959018,0.0 
 11/04  12:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,160763560.04096575,0.0,0.0,82517173.07255998,0.0,34467320.35296,43779066.615445729,15509320.47025843,15509320.47025843,1679787.8780433268,34343286.66575746,12189280.763139826,0.0,9334275.033270583,0.0,40262500.21838196,0.0,3583093.9602370897,0.0,2788478.166695905,0.0 
 11/04  13:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,160997293.40007196,0.0,233733.35910622506,82517173.07255998,0.0,34467320.35296,43779066.615445729,3617573.029603487,3617573.029603487,215644.7599481471,40667162.07629004,2867598.9662255358,1219797.7298287913,7489523.305133337,0.0,32785570.149604925,0.0,3583093.960237097,1219797.7298287869,2788478.166695898,0.0 
 11/04  14:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,161111512.7026102,0.0,347952.66164446089,82517173.07255998,0.0,34467320.35296,43779066.615445729,2970055.47443241,2970055.47443241,0.0,46204532.61895751,2352773.9716532675,1834213.5370564049,7099071.243580166,0.0,32661197.216585809,0.0,3583093.960237092,1834213.5370564094,2788478.166695905,0.0 
 11/04  15:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,160869264.47811605,0.0,105704.43715029504,82517173.07255998,0.0,34467320.35296,43779066.615445729,6782739.368497975,6782739.368497975,0.0,48988561.69555748,5332102.356364059,562720.3149232658,7316469.137166236,0.0,35423127.70771045,0.0,3583093.9602371009,562720.3149232658,2788478.1666959018,0.0 
 11/04  16:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,160763560.04096575,0.0,0.0,82517173.07255998,0.0,34467320.35296,43779066.615445729,17923261.073293095,17923261.073293095,0.0,49946980.897880908,14046273.150430672,0.0,8299023.710222952,0.0,43154743.92872043,0.0,3583093.9602370879,0.0,2788478.1666959018,0.0 
 11/04  17:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,139519805.59520573,0.0,0.0,55011448.71503999,14878800.0,25850490.264719998,43779066.615445729,92871291.76719907,92871291.76719907,6614838.546933379,14422394.875284933,72795436.21390137,0.0,17879338.99478276,0.0,90315942.10323023,0.0,3583093.9602370967,0.0,4796127.771097217,0.0 
 11/04  18:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,118276051.14944574,0.0,0.0,27505724.357519997,29757600.0,17233660.17648,43779066.615445729,146250314.5784818,146250314.5784818,24897659.658918017,3837692.3855229394,114761953.27330576,0.0,22653798.514401728,0.0,119047288.4984777,0.0,6025730.707631858,0.0,10814202.168236612,0.0 
 11/04  19:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,43096653.65556,0.0,0.0,6876431.089379999,29757600.0,6462622.566179999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/04  20:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,43096653.65556,0.0,0.0,6876431.089379999,29757600.0,6462622.566179999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/04  21:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,43096653.65556,0.0,0.0,6876431.089379999,29757600.0,6462622.566179999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/04  22:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,43096653.65556,0.0,0.0,6876431.089379999,29757600.0,6462622.566179999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/04  23:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,43096653.65556,0.0,0.0,6876431.089379999,29757600.0,6462622.566179999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/04  24:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,43096653.65556,0.0,0.0,6876431.089379999,29757600.0,6462622.566179999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/05  01:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,45250861.17762001,0.0,0.0,6876431.089379999,29757600.0,8616830.08824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/05  02:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,45250861.17762001,0.0,0.0,6876431.089379999,29757600.0,8616830.08824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/05  03:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,45250861.17762001,0.0,0.0,6876431.089379999,29757600.0,8616830.08824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/05  04:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,45250861.17762001,0.0,0.0,6876431.089379999,29757600.0,8616830.08824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/05  05:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,45250861.17762001,0.0,0.0,6876431.089379999,29757600.0,8616830.08824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/05  06:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,45250861.17762001,0.0,0.0,6876431.089379999,29757600.0,8616830.08824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/05  07:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,76565180.37799315,2375331.341935977,0.0,6876431.089379999,14878800.0,8616830.08824,43817787.85843717,309895388.2147893,309895388.2147893,151049249.1671085,0.0,246068766.4823304,0.0,46049205.265625718,0.0,196445793.13481126,0.0,21036591.789558188,0.0,23940911.565842347,0.0 
 11/05  08:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,90257969.38644628,1700796.9940091079,0.0,27505724.357519997,0.0,17233660.17648,43817787.85843718,214132166.1060841,214132166.1060841,77249055.92417969,0.0,170020319.9532223,0.0,31939257.56463249,0.0,148215838.40927834,0.0,14309309.976508573,0.0,17634183.62423561,0.0 
 11/05  09:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,144083806.5392381,1342802.4781608913,0.0,68764310.8938,0.0,30158905.30883999,43817787.85843718,167096873.5892822,167096873.5892822,39122526.61266611,431002.261266639,132634679.65984982,0.0,26173691.521477246,0.0,124792897.2085073,0.0,9598439.055011722,0.0,14505916.012135933,0.0 
 11/05  10:00:00,21.000000000000005,24.000000000000005,21.000000000000005,24.000000000000005,21.000000000000005,90.0,21.000000000000005,24.000000000000005,21.000000000000005,24.000000000000005,207272392.5510372,903109.686679984,0.0,123775759.60884,0.0,38775735.39708,43817787.85843719,98746238.8527491,98746238.8527491,9439455.399266093,23787510.690482528,78489390.96993692,0.0,20260346.253967897,0.0,86771333.46752161,0.0,4330611.994859262,0.0,10003056.18235099,0.0 
 11/05  11:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,206949524.0127417,580241.1483845231,0.0,123775759.60884,0.0,38775735.39708,43817787.85843718,67423639.74729406,67423639.74729406,5887329.364303991,34233723.598860029,53564717.313420269,0.0,16635564.19197395,0.0,68976640.98795235,0.0,3583093.960237083,0.0,7568243.640317215,0.0 
 11/05  12:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,206573423.10865546,204140.2442982672,0.0,123775759.60884,0.0,38775735.39708,43817787.85843718,27494247.365554997,27494247.365554997,3086670.4806776458,52955033.62708903,21881184.97964694,0.0,13220586.261916941,0.0,44169424.43548998,0.0,3583093.960237083,0.0,4483006.693150433,0.0 
 11/05  13:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,206452410.08074946,83127.21639223889,0.0,123775759.60884,0.0,38775735.39708,43817787.85843718,11178556.596506663,11178556.596506663,1494075.067924306,57409557.0566459,8952734.898872516,0.0,11084358.823121425,0.0,34609917.50304914,0.0,3583093.960237096,0.0,3371304.0115182769,0.0 
 11/05  14:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,206337015.16186435,0.0,0.0,123775759.60884,0.0,38775735.39708,43785520.1559443,5931040.360918418,5931040.360918418,348597.1223190673,61867848.041484277,4739059.5387329109,0.0,10157698.102577642,0.0,31978788.55884318,0.0,3583093.9602370916,0.0,2798545.53252075,0.0 
 11/05  15:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,206357428.71056427,1052.9272042382907,0.0,123775759.60884,0.0,38775735.39708,43804880.77744003,5261651.839760968,5261651.839760968,26584.0319203452,65485233.13415341,4209189.481103311,0.0,9634627.919989832,0.0,31799863.107250364,0.0,3583093.960237083,0.0,2969618.1818674236,0.0 
 11/05  16:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,206409325.06995968,40042.205602443995,0.0,123775759.60884,0.0,38775735.39708,43817787.85843718,4774191.954950741,4774191.954950741,78796.37096841715,74796328.82304466,3859358.4064279117,0.0,9286350.062670554,0.0,31755108.47104198,0.0,3583093.960237087,0.0,2973830.322321661,0.0 
 11/05  17:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,221539238.98430223,291156.11994499896,0.0,123775759.60884,14878800.0,38775735.39708,43817787.85843718,8889907.172737645,8889907.172737645,329890.1593939688,69434817.37843459,7362716.637539633,0.0,9566534.292574197,0.0,33327894.91199581,0.0,3583093.9602370879,0.0,4373103.968233122,0.0 
 11/05  18:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,236616663.86424453,489780.99988730569,0.0,123775759.60884,29757600.0,38775735.39708,43817787.85843718,24834800.390720019,24834800.390720019,528502.2519473439,56701774.50966482,20043488.69519675,0.0,9938129.571085846,0.0,44004823.382168088,0.0,3583093.960237092,0.0,5806727.3972639669,0.0 
 11/05  19:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,191183775.01504625,623893.73108901,0.0,82517173.07255998,29757600.0,34467320.35296,43817787.85843718,44433444.82109791,44433444.82109791,1451200.4534923633,45631795.22309843,35550441.80552673,0.0,11959372.000684478,0.0,55941754.82395543,0.0,3583093.960237097,0.0,7221393.90500594,0.0 
 11/05  20:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,191335264.47417487,775383.1902176627,0.0,82517173.07255998,29757600.0,34467320.35296,43817787.85843718,64210547.17924835,64210547.17924835,2731959.4230636118,29878982.964653437,51189037.50632195,0.0,12986127.188284617,0.0,68990204.97325331,0.0,3583093.9602370879,0.0,8633294.809774839,0.0 
 11/05  21:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,173349987.8954514,851383.8343741584,0.0,68764310.8938,29757600.0,30158905.30883999,43817787.85843718,74743378.42050985,74743378.42050985,4696813.734224614,24359255.030402878,59540230.63891741,0.0,14441762.362442848,0.0,74882032.65149154,0.0,3731476.01952185,0.0,9412642.386531897,0.0 
 11/05  22:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,74496984.534,0.0,0.0,27505724.357519997,29757600.0,17233660.17648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/05  23:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,45250861.17762001,0.0,0.0,6876431.089379999,29757600.0,8616830.08824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/05  24:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,45250861.17762001,0.0,0.0,6876431.089379999,29757600.0,8616830.08824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/06  01:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,45250861.17762001,0.0,0.0,6876431.089379999,29757600.0,8616830.08824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/06  02:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,45250861.17762001,0.0,0.0,6876431.089379999,29757600.0,8616830.08824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/06  03:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,45250861.17762001,0.0,0.0,6876431.089379999,29757600.0,8616830.08824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/06  04:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,45250861.17762001,0.0,0.0,6876431.089379999,29757600.0,8616830.08824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/06  05:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,45250861.17762001,0.0,0.0,6876431.089379999,29757600.0,8616830.08824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/06  06:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,45250861.17762001,0.0,0.0,6876431.089379999,29757600.0,8616830.08824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/06  07:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,76524764.793723,2334915.7576658299,0.0,6876431.089379999,14878800.0,8616830.08824,43817787.85843718,264383730.66077078,264383730.66077078,129832857.98177007,0.0,210323612.48092757,0.0,40351527.56626873,0.0,168966875.71761296,0.0,19643287.759184906,0.0,22806072.295639758,0.0 
 11/06  08:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,90220737.45586124,1663565.0634240625,0.0,27505724.357519997,0.0,17233660.17648,43817787.85843718,179739343.81990139,179739343.81990139,64772859.66898425,0.0,143004370.6451816,0.0,27964342.3069479,0.0,127329760.8011497,0.0,13169734.792776423,0.0,16656034.296326427,0.0 
 11/06  09:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,143963193.8430871,1222189.7820099004,0.0,68764310.8938,0.0,30158905.30883999,43817787.85843718,122543484.25366338,122543484.25366338,27599996.02250489,711645.1066437599,97549485.46023698,0.0,21509530.673983616,0.0,98345828.57221009,0.0,7603005.671870237,0.0,12647997.375605597,0.0 
 11/06  10:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,207145403.0433644,776120.1790072168,0.0,123775759.60884,0.0,38775735.39708,43817787.85843718,55457886.10091883,55457886.10091883,6557114.368917742,29832073.37487754,44413411.51315005,0.0,15578818.2526861,0.0,60185335.625868339,0.0,3583093.960237097,0.0,8069110.110795952,0.0 
 11/06  11:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,206874636.37121455,505353.5068573371,0.0,123775759.60884,0.0,38775735.39708,43817787.85843718,31071378.344267705,31071378.344267705,3742960.937414883,38296169.98529358,24989695.14986892,0.0,12498877.615772333,0.0,46291331.57247213,0.0,3583093.960237092,0.0,5890105.109975136,0.0 
 11/06  12:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,206436043.6155523,73214.29169368274,0.0,123775759.60884,0.0,38775735.39708,43811334.3179386,3974398.923836289,3974398.923836289,871170.0479585184,56370582.466629568,3252429.355040493,0.0,8719394.013041646,0.0,31765510.26193867,0.0,3583093.960237083,0.0,2890283.443575163,0.0 
 11/06  13:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,206337015.16186435,0.0,0.0,123775759.60884,0.0,38775735.39708,43785520.1559443,2227045.808487367,2227045.808487367,4630.082907605628,60928951.59757492,1781545.4123824607,0.0,7431830.45023331,0.0,31757209.450661899,0.0,3583093.960237083,0.0,2788478.166695898,0.0 
 11/06  14:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,206376145.64107768,6862.776720451007,0.0,123775759.60884,0.0,38775735.39708,43817787.85843718,2168477.590046028,2168477.590046028,48053.36474980604,65492383.303847368,1741579.8972540885,0.0,7386027.191650104,0.0,31756184.417396308,0.0,3583093.960237087,0.0,2788478.1666958986,0.0 
 11/06  15:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,206398176.2636216,28893.399264370586,0.0,123775759.60884,0.0,38775735.39708,43817787.85843718,1559844.2248708518,1559844.2248708518,67642.99296300805,69667138.22039147,1276765.4286191476,0.0,6901584.537961204,0.0,31753781.979906307,0.0,3583093.960237096,0.0,2788478.166695901,0.0 
 11/06  16:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,206508683.48185999,139400.61750275934,0.0,123775759.60884,0.0,38775735.39708,43817787.85843718,1127553.9755296356,1127553.9755296356,178121.88206538469,78808451.80009362,1041429.0235245448,0.0,6555295.384087503,0.0,31754227.510447079,0.0,3583093.9602370925,0.0,2788478.166695898,0.0 
 11/06  17:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,221571598.71632929,323515.85197206746,0.0,123775759.60884,14878800.0,38775735.39708,43817787.85843718,3400651.675700331,3400651.675700331,362237.0949806242,73721646.38048619,3043986.464199056,0.0,7350315.575816856,0.0,31755629.713769799,0.0,3583093.960237092,0.0,3810497.977848921,0.0 
 11/06  18:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,236602766.4685024,475883.60414522877,0.0,123775759.60884,29757600.0,38775735.39708,43817787.85843718,9804955.488144026,9804955.488144026,514604.847136441,60779197.85724405,8248446.829664823,0.0,8096862.633755047,0.0,34538296.74360127,0.0,3583093.960237096,0.0,5333376.503371744,0.0 
 11/06  19:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,191112952.06084783,553070.7768906126,0.0,82517173.07255998,29757600.0,34467320.35296,43817787.85843718,24185296.06676312,24185296.06676312,591792.0198818016,49159172.09698845,19602395.40680683,0.0,9562561.117790766,0.0,43411228.02504915,0.0,3583093.960237083,0.0,6271508.1422852459,0.0 
 11/06  20:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,191257537.22013236,697655.9361751626,0.0,82517173.07255998,29757600.0,34467320.35296,43817787.85843718,45882678.182109098,45882678.182109098,1388127.8795060532,32522389.60749981,36736482.402593199,0.0,10753812.539258955,0.0,57778978.40027207,0.0,3583093.9602370879,0.0,7702008.182095049,0.0 
 11/06  21:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,173254573.71327228,755969.6521950394,0.0,68764310.8938,29757600.0,30158905.30883999,43817787.85843718,54920204.34103732,54920204.34103732,3023845.7076090548,26754022.542505478,43891570.53213895,0.0,12073871.590625193,0.0,62975592.43132357,0.0,3583093.9602370925,0.0,8282109.513202965,0.0 
 11/06  22:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,74496984.534,0.0,0.0,27505724.357519997,29757600.0,17233660.17648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/06  23:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,45250861.17762001,0.0,0.0,6876431.089379999,29757600.0,8616830.08824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/06  24:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,45250861.17762001,0.0,0.0,6876431.089379999,29757600.0,8616830.08824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/07  01:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,45250861.17762001,0.0,0.0,6876431.089379999,29757600.0,8616830.08824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/07  02:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,45250861.17762001,0.0,0.0,6876431.089379999,29757600.0,8616830.08824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/07  03:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,45250861.17762001,0.0,0.0,6876431.089379999,29757600.0,8616830.08824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/07  04:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,45250861.17762001,0.0,0.0,6876431.089379999,29757600.0,8616830.08824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/07  05:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,45250861.17762001,0.0,0.0,6876431.089379999,29757600.0,8616830.08824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/07  06:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,45250861.17762001,0.0,0.0,6876431.089379999,29757600.0,8616830.08824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/07  07:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,76281558.24970439,2091709.2136472222,0.0,6876431.089379999,14878800.0,8616830.08824,43817787.85843718,226914533.60745926,226914533.60745926,114831672.30906914,0.0,180612412.4591608,0.0,35354466.75419092,0.0,149179673.28647018,0.0,17275976.604045996,0.0,20489653.21625054,0.0 
 11/07  08:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,90076025.3427391,1518852.950301928,0.0,27505724.357519997,0.0,17233660.17648,43817787.85843717,155499470.929835,155499470.929835,56250940.92436596,0.0,123801040.21188435,0.0,24799726.939405417,0.0,114331841.11790745,0.0,11727245.789152969,0.0,15202440.030560259,0.0 
 11/07  09:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,143920176.6376459,1179172.5765686834,0.0,68764310.8938,0.0,30158905.30883999,43817787.85843718,111612687.22127258,111612687.22127258,22284766.34361444,928921.6106429005,88907709.62616062,0.0,19620338.221114294,0.0,92656547.67839098,0.0,7099591.0953207579,0.0,12131126.670210727,0.0 
 11/07  10:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,207149454.1131995,780171.2488422875,0.0,123775759.60884,0.0,38775735.39708,43817787.85843718,51168502.65470482,51168502.65470482,5439884.081467519,32349606.770228,41034864.02741143,0.0,14320968.437163899,0.0,58277915.77136522,0.0,3583093.960237085,0.0,7851781.225248141,0.0 
 11/07  11:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,206897624.38277949,528341.5184223033,0.0,123775759.60884,0.0,38775735.39708,43817787.85843718,28235463.555991927,28235463.555991927,2631135.4777122957,39656368.01527103,22773576.752520157,0.0,11387673.998341462,0.0,45135940.12590296,0.0,3583093.960237097,0.0,5917593.7650609719,0.0 
