Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),ExteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),HeatRejection:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),WaterSystems:Gas [J](Hourly),HeatRejection:EnergyTransfer [J](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),WaterSystems:EnergyTransfer [J](Hourly),HeatingCoils:EnergyTransfer [J](Hourly),CoolingCoils:EnergyTransfer [J](Hourly) 
 01/04  24:00:00,1081384616.4682317,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,87999824.17582415,1401558.3264914384,20255.461267315182,0.0,15068254.342687775,7181585.845190339,7886668.497497437,0.0,19495117.93189668,13091945.219786149,7112609.761928498,8373162.338235989,0.0 
 01/05  01:00:00,1043043689.8080696,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,43999912.087912078,7007791.632457191,73007.58305177881,0.0,49609411.08059065,41723738.90407538,7885672.176515273,0.0,93631707.43072765,57740175.376685108,7126743.667865457,47014995.696550358,0.0 
 01/05  02:00:00,1041656015.3373623,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,43999912.087912078,5606233.305965753,86891.43883597985,0.0,67686312.55330009,51985135.07277277,15701177.480527312,0.0,90689522.49771303,43744467.62677408,7126743.670543094,50013944.89064662,45.24026576012078 
 01/05  03:00:00,1043083802.365954,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,43999912.087912078,7007791.632457191,113120.14093627218,0.0,78750772.1313913,70864160.40780464,7886611.72358667,0.0,116702961.63176283,50559240.68798825,7126742.977174433,66842846.49208523,53.45080563454818 
 01/05  04:00:00,1083997566.5644985,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,43999912.087912078,47593123.751164,441552.2207739267,0.0,317314546.4917517,309428941.81435099,7885604.677400704,0.0,208148472.6369316,601848466.5220729,7126743.700430578,287937886.0524569,1247.4522219917586 
 01/05  05:00:00,1143778933.0138155,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,87999824.17582415,62990312.22605485,825818.107287977,0.0,636800774.7633964,628914159.5921494,7886615.171246993,0.0,406366031.5227489,766913870.0062065,7126743.724411991,517792797.2375184,1794.4472875210086 
 01/05  06:00:00,1334618304.6302763,0.0,0.0,179426617.44547747,184543200.0,717706469.7819098,175999648.3516483,75584384.04796283,1357985.0032781186,0.0,1027581694.8067191,1011858296.1643496,15723398.642369479,0.0,591371174.3801103,905162937.6131886,11402789.939691389,756982158.9890595,2602.5933459103919 
 01/05  07:00:00,1554394455.4974638,0.0,0.0,179426617.44547747,184543200.0,717706469.7819098,351999296.7032966,104667536.56139931,16051335.005380895,0.0,5667838706.706549,5652122626.3984379,15716080.308111523,0.0,2711010734.976514,352762361.5571121,9977439.356480487,4197340947.10374,3072.4464335745558 
 01/05  08:00:00,1878845979.4779509,0.0,0.0,538279852.336432,61514400.0,717706469.7819098,439999120.8791207,104667536.56139931,16678599.919089025,0.0,7329277932.591074,7297751929.622188,31526002.96888738,0.0,1998319027.5233956,522567942.5051032,27081596.56753173,5770320115.899527,0.0 
 01/05  09:00:00,3784882587.828582,0.0,0.0,1614839557.0092962,0.0,1614839557.0092962,439999120.8791207,104667536.56139931,10536816.36946696,0.0,5166534313.571879,5103066877.46255,63467436.109329629,0.0,997675379.7263376,1245133373.9629398,49887193.11642839,4027755597.2498786,0.0 
 01/05  10:00:00,3650822630.8365037,0.0,0.0,1614839557.0092962,0.0,1614839557.0092962,307999384.6153846,104667536.56139931,8476595.641126072,0.0,4336775565.405306,4265281956.4939649,71493608.91134125,0.0,694063251.6250389,1449977959.6852449,54163196.43844922,3371870743.555846,0.0 
 01/05  11:00:00,3473276295.3941128,0.0,0.0,1614839557.0092962,0.0,1614839557.0092962,131999736.26373624,104707615.35140357,6889829.760378698,0.0,3789501224.870337,3717983584.9609768,71517639.90936034,0.0,661860515.0119513,1576129428.3754879,55588537.43270375,2951414105.0948088,0.0 
 01/05  12:00:00,3473889010.887149,0.0,0.0,1614839557.0092962,0.0,1614839557.0092962,131999736.26373624,106659735.88911388,5550424.715704738,0.0,3302080342.8406798,3214354850.425753,87725492.41492668,0.0,599887465.0164894,1689707001.4129627,66991219.48561599,2556888171.6464865,0.0 
 01/05  13:00:00,3296529933.442696,0.0,0.0,1614839557.0092962,0.0,1435412939.5638197,131999736.26373624,109427247.91954366,4850452.686299411,0.0,3053515654.135656,2957361296.7309887,96154357.40466753,0.0,593411020.553207,1728753024.0959976,81244871.37245497,2338935887.8149559,0.0 
 01/05  14:00:00,3475116108.0699875,0.0,0.0,1614839557.0092962,0.0,1614839557.0092962,131999736.26373624,109468532.34559292,3968725.4420638105,0.0,2625575892.578119,2521551020.982173,104024871.59594594,0.0,448436023.2005481,1812907808.5340956,76968740.35277793,2004968217.824141,0.0 
 01/05  15:00:00,3470766046.8502237,0.0,0.0,1614839557.0092962,0.0,1614839557.0092962,131999736.26373624,105822227.01811445,3264969.5497786358,0.0,2234860379.261382,2179350979.475239,55509399.786142859,0.0,344262356.2356663,1802244813.5728152,48461846.49873803,1730602217.313179,0.0 
 01/05  16:00:00,3469332512.47724,0.0,0.0,1614839557.0092962,0.0,1614839557.0092962,131999736.26373624,104667536.56139931,2986125.633510656,0.0,2114157139.2662607,2050750565.9569343,63406573.30932637,0.0,314566358.7884112,1746681849.586187,47036487.009155709,1619951202.298709,0.0 
 01/05  17:00:00,3768729471.3449795,0.0,0.0,1614839557.0092962,123028800.0,1614839557.0092962,307999384.6153846,104667536.56139931,3354636.1496016995,0.0,2363146849.2182257,2283505961.9528319,79640887.2653938,0.0,337491556.39220967,1660788240.9636565,62715119.849917288,1778869039.5192319,0.0 
 01/05  18:00:00,3424679395.359563,0.0,0.0,1255986322.1183415,184543200.0,1435412939.5638197,439999120.8791207,104667536.56139931,4070276.2368801746,0.0,2780535491.9374406,2733133569.1681549,47401922.76928596,0.0,431266108.50439396,1487233339.2674132,37059066.61405094,2134824550.538292,0.0 
 01/05  19:00:00,2707757028.49474,0.0,0.0,897133087.2273873,184543200.0,1076559704.672864,439999120.8791207,104667536.56139931,4854379.153968783,0.0,3212674727.135464,3173243140.8948938,39431586.24057059,0.0,550264153.8368949,1323867462.9838737,29932276.396123224,2473979709.552602,0.0 
 01/05  20:00:00,2620305079.1261575,0.0,0.0,897133087.2273873,184543200.0,1076559704.672864,351999296.7032966,104667536.56139931,5402253.961210081,0.0,3459420165.825346,3435797745.9860489,23622419.83929762,0.0,620975728.0233637,1299120779.5864084,21380221.53626023,2682032095.6983425,0.0 
 01/05  21:00:00,2083065848.3361583,0.0,0.0,538279852.336432,184543200.0,897133087.2273873,351999296.7032966,104667536.56139931,6442875.507643008,0.0,3943553649.2946846,3912056944.402817,31496704.891867915,0.0,786976307.3015792,1212077712.4254146,24230899.867621647,3048265012.1420404,0.0 
 01/05  22:00:00,1995875627.951801,0.0,0.0,538279852.336432,184543200.0,897133087.2273873,263999472.52747248,104667536.56139931,7252479.299109932,0.0,4293349601.8385736,4277627936.851403,15721664.987170816,0.0,856283205.2142797,1123818433.4726332,11402785.398522474,3346842359.8813579,0.0 
 01/05  23:00:00,1257684992.5545305,0.0,0.0,179426617.44547747,184543200.0,717706469.7819098,175999648.3516483,0.0,9056.975494975572,0.0,7886547.97135524,0.0,7886547.97135524,0.0,0.0,0.0,7126743.6880385889,0.0,0.0 
 01/05  24:00:00,1084210958.462175,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,87999824.17582415,4204674.979474315,43480.802227832166,0.0,35977102.203751157,20276168.06452843,15700934.139222723,0.0,57261173.163149397,36832253.88714464,7126743.4264880879,24750861.941803013,0.0 
 01/06  01:00:00,1043087162.8319405,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,43999912.087912078,7007791.632457191,116480.60692290789,0.0,72849270.71833667,64962675.25556904,7886595.462767624,0.0,121747243.19417992,55555561.42251463,7140579.782235029,64799486.19884067,106.17361522798481 
 01/06  02:00:00,1069859750.7758019,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,43999912.087912078,33597493.602764587,299366.5804769169,0.0,191583393.86510409,183696737.61053566,7886656.254568434,0.0,165395273.3364352,457219877.8638302,7140579.561373764,184754452.3342016,335.0023984283315 
 01/06  03:00:00,1099598703.9324859,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,43999912.087912078,62990312.22605485,645501.1138704707,0.0,456259650.4953155,448372993.7311252,7886656.76419033,0.0,297614200.04177907,819149350.981234,7140579.931311553,400097267.60091939,715.6691551663383 
 01/06  04:00:00,1112546620.686304,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,43999912.087912078,75584384.04796283,999346.0457807389,0.0,756235351.307898,740533692.5265231,15701658.781374902,0.0,445351908.095186,966438775.3567048,7140579.930658834,607999577.6026648,855.8358428188536 
 01/06  05:00:00,1144117123.2992109,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,87999824.17582415,62990312.22605485,1164008.3926831734,0.0,852978842.0095838,845092220.4483184,7886621.56126546,0.0,502753598.40954926,765180423.4788537,7140579.932776362,619239943.2219733,178.20837064068463 
 01/06  06:00:00,1334784856.6436866,0.0,0.0,179426617.44547747,184543200.0,717706469.7819098,175999648.3516483,75584384.04796283,1524537.016688298,0.0,1054774497.7052192,1039050943.6834807,15723554.021738314,0.0,641048512.3740356,923038859.0016687,11424927.877313424,809002473.1810864,0.0 
 01/06  07:00:00,1554551436.6405216,0.0,0.0,179426617.44547747,184543200.0,717706469.7819098,351999296.7032966,104667536.56139931,16208316.14843845,0.0,5642453669.959787,5626738365.707034,15715304.252753333,0.0,2723657570.019678,370884897.3420626,9996811.794056818,4196756617.3089797,0.0 
 01/06  08:00:00,1879159560.3261288,0.0,0.0,538279852.336432,61514400.0,717706469.7819098,439999120.8791207,104667536.56139931,16992180.767267065,0.0,7385724419.90586,7354194801.075041,31529618.830818256,0.0,1999513114.5435224,538923738.0414083,27134160.383076945,5807974762.202793,0.0 
 01/06  09:00:00,3785203803.599553,0.0,0.0,1614839557.0092962,0.0,1614839557.0092962,439999120.8791207,104667536.56139931,10858032.14043948,0.0,5222811787.85413,5159344549.09239,63467238.76174006,0.0,987434607.3985516,1245429569.8106018,49984035.879627499,4079690358.4828627,0.0 
 01/06  10:00:00,3651509979.3831737,0.0,0.0,1614839557.0092962,0.0,1614839557.0092962,307999384.6153846,104667536.56139931,9163944.187795533,0.0,4575112739.764522,4503621824.744905,71490915.01961608,0.0,725407014.5506092,1434997260.9744166,54268382.45811358,3541809103.866717,0.0 
 01/06  11:00:00,3474625577.9280145,0.0,0.0,1614839557.0092962,0.0,1614839557.0092962,131999736.26373624,104667536.56139931,8279191.084285193,0.0,4263580749.539852,4192059986.043001,71520763.49685019,0.0,681126341.61953,1524858480.7593046,55696452.737097669,3307667949.742752,0.0 
 01/06  12:00:00,3473942609.8098208,0.0,0.0,1614839557.0092962,0.0,1614839557.0092962,131999736.26373624,104667536.56139931,7596222.966091197,0.0,4127406983.0153715,4047638306.505124,79768676.5102476,0.0,624601425.6419337,1439504142.8049863,67121243.7368941,3201051068.0253217,0.0 
 01/06  13:00:00,3294635510.6717655,0.0,0.0,1614839557.0092962,0.0,1435412939.5638197,131999736.26373624,104667536.56139931,7715741.2735128779,0.0,4290839790.010778,4186671785.749136,104168004.26164146,0.0,622029055.8193014,1332864896.20427,81402594.3655459,3281865696.073469,0.0 
 01/06  14:00:00,3473749517.90448,0.0,0.0,1614839557.0092962,0.0,1614839557.0092962,131999736.26373624,104667536.56139931,7403131.060749994,0.0,4138669908.0549848,4042632833.46545,96037074.58953473,0.0,560897515.4909827,1387328006.8107286,77118258.80693659,3183799409.4659855,0.0 
 01/06  15:00:00,3473528704.63902,0.0,0.0,1614839557.0092962,0.0,1614839557.0092962,131999736.26373624,104667536.56139931,7182317.795290364,0.0,4027079681.9472587,3963645465.2228758,63434216.7243833,0.0,508339462.1156186,1428858316.7248333,48555928.38531235,3105826478.549942,0.0 
 01/06  16:00:00,3473750150.23958,0.0,0.0,1614839557.0092962,0.0,1614839557.0092962,131999736.26373624,104667536.56139931,7403763.395850275,0.0,4092800619.6906979,4029395735.638033,63404884.05266461,0.0,494095951.51636138,1439674107.8664394,47127818.17028103,3157687096.9980089,0.0 
 01/06  17:00:00,3774018222.9307425,0.0,0.0,1614839557.0092962,123028800.0,1614839557.0092962,307999384.6153846,104667536.56139931,8643387.735364289,0.0,4580137843.851211,4500489428.110764,79648415.740447,0.0,649644347.8904629,1443275770.2338014,62836932.737908888,3503950714.11724,0.0 
 01/06  18:00:00,3430899609.305302,0.0,0.0,1255986322.1183415,184543200.0,1435412939.5638197,439999120.8791207,104667536.56139931,10290490.182619213,0.0,5106066892.517434,5058673764.742368,47393127.77506575,0.0,855555067.4584295,1387505278.4080654,37131013.918012607,3952766168.3197658,0.0 
 01/06  19:00:00,2715142552.982131,0.0,0.0,897133087.2273873,184543200.0,1076559704.672864,439999120.8791207,104667536.56139931,12239903.64135975,0.0,5692531342.275811,5660972850.856841,31558491.418970169,0.0,1065022190.2027004,1291692340.7066997,29990427.7854508,4417949285.124174,0.0 
 01/06  20:00:00,2628039952.7668297,0.0,0.0,897133087.2273873,184543200.0,1076559704.672864,351999296.7032966,104667536.56139931,13137127.601882033,0.0,5895577062.687595,5864103585.855892,31473476.83170312,0.0,1141004834.7300106,1265963191.0731314,21421718.60630089,4601559999.407612,0.0 
 01/06  21:00:00,2091408367.353044,0.0,0.0,538279852.336432,184543200.0,897133087.2273873,351999296.7032966,104667536.56139931,14785394.52452892,0.0,6375097633.827114,6343597863.2773489,31499770.54976584,0.0,1273439006.025714,1142316006.4623299,24277964.792332636,4958214231.006823,0.0 
 01/06  22:00:00,2004242945.4943014,0.0,0.0,538279852.336432,184543200.0,897133087.2273873,263999472.52747248,104667536.56139931,15619796.841610125,0.0,6605501678.53005,6589780611.618127,15721066.911924065,0.0,1349486118.8193134,1044048997.2006974,11424925.11670855,5178784392.005152,0.0 
 01/06  23:00:00,1261478647.5383945,0.0,0.0,179426617.44547747,184543200.0,717706469.7819098,175999648.3516483,3737488.8706438357,65223.08871528616,0.0,32196507.489491404,24309760.466341974,7886747.023149435,0.0,68150670.52333567,32654389.03689757,7140579.766205268,32527048.48214798,248.3604833272719 
 01/06  24:00:00,1152214253.593176,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,87999824.17582415,71387690.31509449,863760.5976086509,0.0,486321422.7832386,478434794.67859259,7886628.104646054,0.0,408075925.016624,929797196.079319,7140579.588098403,532046577.1639697,0.0 
 01/07  01:00:00,920347505.8261616,0.0,0.0,89713308.72273873,184543200.0,538279852.336432,43999912.087912078,62666730.13520566,1144502.5438730594,0.0,774790115.6291267,759088756.3495269,15701359.279599732,0.0,516686861.81279757,778771739.7556368,7154114.847721488,638761819.3373592,0.0 
 01/07  02:00:00,942371238.5935538,0.0,0.0,89713308.72273873,184543200.0,538279852.336432,43999912.087912078,83723293.8472183,2111671.5992526367,0.0,1365470968.4982696,1357584286.0198074,7886682.47846221,0.0,842658055.1873791,1025514842.5507286,7154114.793528592,1017574668.7741293,0.0 
 01/07  03:00:00,925386623.6315703,0.0,0.0,89713308.72273873,184543200.0,538279852.336432,43999912.087912078,66978635.077774647,1871715.4067127729,0.0,1131618031.739373,1123731281.5055474,7886750.233825642,0.0,732736648.8698672,794196796.3811145,7154114.606247368,875699795.235019,0.0 
 01/07  04:00:00,943607868.1313995,0.0,0.0,89713308.72273873,184543200.0,538279852.336432,43999912.087912078,83723293.8472183,3348301.1370984076,0.0,1745530445.6195956,1735525029.1283079,10005416.491287718,0.0,1107345605.0232444,968328586.4113038,7154114.878707742,1290837094.9827567,0.0 
 01/07  05:00:00,970207309.4561355,0.0,0.0,89713308.72273873,184543200.0,538279852.336432,87999824.17582415,66978635.077774647,2692489.143365836,0.0,1339587114.2457209,1326006100.0014945,13581014.244226424,0.0,908191776.9766718,750115915.6186668,7154114.8726138439,1057212503.8638525,0.0 
 01/07  06:00:00,1076608444.339612,0.0,0.0,89713308.72273873,184543200.0,538279852.336432,175999648.3516483,83723293.8472183,4349141.081574457,0.0,1985926451.7832933,1970203397.374455,15723054.408838474,0.0,1301242371.579461,904420830.3958657,11446583.727887355,1501945098.0488895,0.0 
 01/07  07:00:00,1562869918.9014424,0.0,0.0,179426617.44547747,184543200.0,717706469.7819098,351999296.7032966,104667536.56139931,24526798.40935934,0.0,6561229553.432814,6553335741.636433,7893811.796380896,0.0,3411630043.783149,153630840.97842563,10015760.679575032,5004019327.6266169,135.2853786762412 
 01/07  08:00:00,1533585599.6879237,0.0,0.0,179426617.44547747,61514400.0,717706469.7819098,439999120.8791207,104667536.56139931,30271455.02001657,0.0,9710002038.836304,9686422737.512558,23579301.323744567,0.0,2628232886.5240938,250675959.19157536,15739046.622549206,7622929827.880373,0.0 
 01/07  09:00:00,2358807204.519584,0.0,0.0,897133087.2273873,0.0,897133087.2273873,439999120.8791207,104667536.56139931,19874372.624290117,0.0,7594450603.250397,7562979478.704013,31471124.546384805,0.0,1692987250.7211266,652900448.2147099,21462338.796374106,5988995458.434248,0.0 
 01/07  10:00:00,2222136706.654021,0.0,0.0,897133087.2273873,0.0,897133087.2273873,307999384.6153846,104667536.56139931,15203611.022462948,0.0,6492052481.248444,6460493140.258462,31559340.98998197,0.0,1292272023.53848,811751593.8566291,30047248.473621567,5095779707.56449,0.0 
 01/07  11:00:00,2043988321.676872,0.0,0.0,897133087.2273873,0.0,897133087.2273873,131999736.26373624,104667536.56139931,13054874.396962639,0.0,5940252986.290313,5900855154.071944,39397832.21836809,0.0,1247813023.7583903,983288168.1164633,27185574.666001664,4652057007.485553,0.0 
 01/07  12:00:00,2042914002.5621238,0.0,0.0,897133087.2273873,0.0,897133087.2273873,131999736.26373624,104667536.56139931,11980555.282214106,0.0,5661344049.343936,5621877593.322336,39466456.02160024,0.0,1169298346.9735347,1063044846.9360461,32908866.405651496,4418512562.442565,0.0 
 01/07  13:00:00,2042436794.2539602,0.0,0.0,897133087.2273873,0.0,897133087.2273873,131999736.26373624,105145535.05793506,11025348.477514804,0.0,5370910518.467339,5331498159.40458,39412359.06275739,0.0,1098932002.0090085,1136848485.5488716,28616430.31608282,4202553243.1667826,0.0 
