Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),ExteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),HeatRejection:Electricity [J](Hourly),Humidifier:Electricity [J](Hourly),Refrigeration:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),InteriorEquipment:Gas [J](Hourly),WaterSystems:Gas [J](Hourly),HeatRejection:EnergyTransfer [J](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),WaterSystems:EnergyTransfer [J](Hourly),Refrigeration:EnergyTransfer [J](Hourly),HeatingCoils:EnergyTransfer [J](Hourly),CoolingCoils:EnergyTransfer [J](Hourly) 
 06/01  14:00:00,4970977158.86508,0.0,865223373.821845,1605427226.1856087,0.0,1089404771.5169283,586665494.5054932,466568324.408883,198258738.03877766,134073233.13611795,0.0,25355997.251426516,1121688229.1531046,836967636.768448,152946088.94592,131774503.4387365,4854460588.708523,0.0,2503661306.512359,115926876.51816082,61789522.54199896,668960279.5037129,3949112580.2928898 
 06/01  15:00:00,4992743774.364218,0.0,876407527.7209921,1605427226.1856087,0.0,1089404771.5169283,586665494.5054932,476630423.60040107,198787866.49889205,134073233.13611795,0.0,25347231.199784165,1150665240.347223,782329078.5111846,203928118.59456,164408043.24147839,4970286309.519346,0.0,2602928949.474435,109981858.93964543,61334714.32579139,621821008.8135347,4054647250.41446 
 06/01  16:00:00,5034557194.452021,0.0,885039585.0158935,1605427226.1856087,0.0,1116394962.6977282,586665494.5054932,485576275.59183087,198911419.00893379,134073233.13611795,0.0,22468998.310414919,1138552944.9670089,734543806.3026626,305892177.89184,98116960.77250614,5096655634.242785,0.0,2689256128.8204257,93632130.99135806,53753656.258395288,584908693.1323437,4173711653.747942 
 06/01  17:00:00,5024958347.223999,0.0,869511448.9492333,1605427226.1856087,0.0,1116394962.6977282,586665494.5054932,492011927.3711698,198380177.3451065,134073233.13611795,0.0,22493877.033541934,1122800249.8154093,719864975.1564252,305892177.89184,97043096.76714373,5076773200.378711,0.0,2736199705.5205109,60934410.69293467,54166774.965945649,571310943.542392,4165108365.348117 
 06/01  18:00:00,3711403361.68044,0.0,812749569.7918334,1128360457.4785848,0.0,716799361.7081372,305066057.1428565,396739862.2797197,195333631.12273313,134073233.13611795,0.0,22281189.02045752,1205290438.6215158,834906818.1029585,305892177.89184,64491442.6267173,4255232483.4754087,0.0,2096494094.2852269,50077718.691074,54009629.40643079,629154929.866767,3385823553.753441 
 06/01  19:00:00,3668533688.664309,0.0,795848854.4294562,1128360457.4785848,0.0,689809170.5273374,305066057.1428565,396739862.2797197,193826163.56684185,134073233.13611795,0.0,24809890.103394748,1136273650.4342037,867854193.9338222,203928118.59456,64491337.90582149,4008319246.255333,0.0,2031578018.4717818,50077809.05660822,63475428.11293846,685552015.3714717,3169859130.474335 
 06/01  20:00:00,3051714635.9040186,0.0,713513269.0583447,767444968.8145875,74984400.0,448411296.5500608,305066057.1428565,396739862.2797197,187630996.085151,134073233.13611795,0.0,23850552.83717972,1331192895.0732663,1062772211.7297987,203928118.59456,64492564.74890761,3367614916.7484519,0.0,1824577016.024294,50077766.950007248,62053143.20610143,837675044.5435577,2615722595.1994607 
 06/01  21:00:00,2815937105.358058,0.0,623113746.2570196,767444968.8145875,74984400.0,448411296.5500608,164266338.4615381,396739862.2797197,178985418.92356829,134073233.13611795,6226980.490122864,21690860.445323104,1351290257.211561,1134020784.9894579,152946088.94592,64323383.27618334,2996875064.6946108,0.0,1739319655.185789,42303770.26823339,56188819.24500274,895495760.9375279,1968536091.6878644 
 06/01  22:00:00,2401582913.2084519,0.0,604311209.8721268,410683362.9955632,74984400.0,448411296.5500608,117333098.90109866,396739862.2797197,172336951.75025974,134073233.13611795,23374708.06498509,19334789.65852023,1377994819.9851642,1243841474.2355524,101964059.29728,32189286.45233185,2946821747.8699967,0.0,1612464094.4021073,41276151.238932657,48125221.71568753,974372506.7614055,1517646811.9931718 
 06/01  23:00:00,2383101408.9929878,0.0,605173283.89703,410683362.9955632,74984400.0,448411296.5500608,117333098.90109866,396739862.2797197,171462128.0193848,134073233.13611795,1612985.2544434998,22627757.95956895,1388154010.8842669,1272866174.071671,50982029.64864,64305807.16395572,2951747389.404638,0.0,1554989167.1135677,41276029.2356908,52022290.68164483,1004950587.0077249,1458164574.2514675 
 06/01  24:00:00,2341987312.4520118,0.0,608582032.0340636,410683362.9955632,74984400.0,407926009.7788609,117333098.90109866,396739862.2797197,173212801.00721879,134073233.13611795,0.0,18452512.319369187,1381859280.1154028,1297163125.4304045,20392811.859456,64303342.82554222,2970790836.687274,0.0,1512408797.3758479,41276448.577048148,45958331.31419259,1024884498.5849291,1557506021.7261077 
 06/02  01:00:00,2344173824.857388,0.0,610253543.2683425,410683362.9955632,74984400.0,407926009.7788609,117333098.90109866,396739862.2797197,173814534.6544555,134073233.13611795,0.0,18365779.843229828,1373534164.6580964,1320953032.1812664,20392811.859456,32188320.617373989,2979557184.5655577,0.0,1475494324.4269419,41149111.401702959,45279029.420959237,1043288830.1317401,1600166946.1608527 
 06/02  02:00:00,2348452879.0755026,0.0,613996468.9309672,410683362.9955632,74984400.0,407926009.7788609,117333098.90109866,396739862.2797197,174384124.59880273,134073233.13611795,0.0,18332318.454372445,1425499857.7957757,1340803294.1477066,20392811.859456,64303751.78861314,2989038186.7215497,0.0,1443058226.7852503,41148777.11948117,45072134.832194808,1059163371.4899967,1621884372.1395689 
 06/02  03:00:00,2349026510.33332,0.0,614486201.6197866,410683362.9955632,74984400.0,407926009.7788609,117333098.90109866,396739862.2797197,174533893.59222187,134073233.13611795,0.0,18266448.029951198,1444654205.7416228,1359960628.700781,20392811.859456,64300765.18138546,2989746154.126462,0.0,1412064570.3602973,41149463.65568175,44679267.41804643,1074370617.055146,1621418278.2195674 
 06/02  04:00:00,2842131665.394414,0.0,611398421.6610795,767444968.8145875,74984400.0,536289837.963264,117333098.90109866,396739862.2797197,173331044.77954579,134073233.13611795,0.0,30536797.858999909,1339624078.3954926,1287042709.4207628,20392811.859456,32188557.11527372,2984318347.1605389,0.0,1482406411.1726297,41149570.540487509,94054323.0662769,1023920878.9687746,1567459113.257668 
 06/02  05:00:00,2789271758.814473,0.0,610590645.9731228,767444968.8145875,18746100.0,539619837.963264,117333098.90109866,400113879.7343961,172980089.40412686,134073233.13611794,0.0,28369904.887758368,1771970056.4723316,1656681773.808561,50982029.64864,64306253.0151308,2981321811.9594905,8576394.885424814,1319689774.3083389,41148964.143765438,86578686.33231095,1302877781.3583599,1481647764.0720793 
 06/02  06:00:00,3844788811.9986588,0.0,639760574.6376903,1244511737.5216106,0.0,1089404771.5169283,117333098.90109866,415919977.26934269,178878387.1019242,134073233.13611794,0.0,24907031.913946779,1422599060.090692,1256333334.8122378,101964059.29728,64301665.98117404,3025363744.903324,0.0,1787918347.3334587,41149456.64889219,72985326.68771571,1009179115.6328082,1846264095.3577467 
 06/02  07:00:00,4513642757.874584,0.0,719178156.1009948,1605427226.1856087,0.0,1116394962.6977282,293332747.2527466,433142187.60438087,189916003.9949383,134073233.13611795,0.0,22178240.902068698,1320297203.7858854,1102426376.1292632,152946088.94592,64924738.7107022,3372507554.048156,0.0,2062075571.2732125,70327464.07725689,56861857.93326848,871095968.84332,2625934761.1838357 
 06/02  08:00:00,4750472663.372763,0.0,793093487.291203,1605427226.1856087,0.0,1116394962.6977282,439999120.87911996,440895860.60500219,196345004.04751507,134073233.13611795,0.0,24243768.530468458,1336840189.9383088,1002449419.7878002,203928118.59456,130462651.5559487,4087535314.5358088,0.0,2194090498.846148,85935620.29741481,59432139.27594669,796674163.3940944,3257698746.163208 
 06/02  09:00:00,4953406854.597089,0.0,863782954.1644582,1605427226.1856087,0.0,1089404771.5169283,586665494.5054932,446459731.87468078,202905132.87575353,134073233.13611795,0.0,24688310.338048564,1221292213.3194597,937399896.8403999,152946088.94592,130946227.53313995,4713260953.504975,0.0,2274852989.850958,97789848.90006112,60122526.3940191,748135464.8027772,3807546210.188202 
 06/02  10:00:00,5015406929.69136,0.0,893054187.3260954,1605427226.1856087,0.0,1116394962.6977282,586665494.5054932,452177581.29749789,202717214.3561237,134073233.13611795,0.0,24897030.186695927,1286681931.5672379,900021184.0859555,254910148.24319998,131750599.23808255,4911247445.542328,0.0,2342941771.6741406,115569921.49485575,59966284.62323133,719860737.9328878,3977321632.749994 
 06/02  11:00:00,5041598386.947228,0.0,908321759.4657052,1605427226.1856087,0.0,1116394962.6977282,586665494.5054932,459180843.67476609,202586544.96414746,134073233.13611795,0.0,28948322.317661287,1291259068.9740384,871315651.656434,254910148.24319998,165033269.07440428,5058861765.421099,0.0,2410013099.6604406,121496556.38636118,64713410.9568482,697353289.2704921,4110149471.11567 
 06/02  12:00:00,4893857609.222689,0.0,904701640.2678627,1605427226.1856087,0.0,1116394962.6977282,439999120.87911996,466842543.66485759,201229684.5993213,134073233.13611795,0.0,25189197.792071929,1244195036.0310639,857983056.7841767,254910148.24319998,131301831.00368713,5076945060.725039,0.0,2478753131.0856997,105198271.25474301,59590701.36649141,678979270.8068069,4131532094.7203505 
 06/02  13:00:00,5036375614.792045,0.0,919536274.7091622,1605427226.1856087,0.0,1089404771.5169283,586665494.5054932,473828848.1117823,201886045.72392733,134073233.13611795,0.0,25553720.903024846,1187202207.263898,818224599.8572456,203928118.59456,165049488.81209234,5211545036.889171,0.0,2534206205.2031466,121496518.59760732,61406650.906467828,657713692.439124,4249027887.6846506 
 06/02  14:00:00,5087147102.265753,0.0,960144066.0681983,1605427226.1856087,0.0,1089404771.5169283,586665494.5054932,480762596.6603936,204972385.54909513,134073233.13611795,0.0,25697328.64391836,1060585575.1452093,775866095.5222783,152946088.94592,131773390.67701091,5480025191.005051,0.0,2590781094.078915,115569884.8640147,62037418.40620075,626611069.3055875,4471985362.016792 
 06/02  15:00:00,5104140810.166165,0.0,971319737.5177591,1605427226.1856087,0.0,1089404771.5169283,586665494.5054932,485544565.699294,206075501.6682972,134073233.13611795,0.0,25630279.936667175,1145382487.362557,777086460.9486297,203928118.59456,164367907.81936718,5562003971.643525,0.0,2623089983.404372,109643081.15731466,61622148.4608919,619617011.4706998,4543425394.2051739 
 06/02  16:00:00,5094443147.027859,0.0,936669575.2903028,1605427226.1856087,0.0,1116394962.6977282,586665494.5054932,489489879.4239793,203125085.0548203,134073233.13611795,0.0,22597690.73380744,1214814883.08778,810831198.6462636,305892177.89184,98091506.54967651,5370137836.670093,0.0,2647944331.009778,93343623.47601864,54082301.082259099,634471134.8589499,4391965555.279671 
 06/02  17:00:00,5076986663.932193,0.0,917605376.9597296,1605427226.1856087,0.0,1116394962.6977282,586665494.5054932,492516080.8489357,201692174.10546509,134073233.13611795,0.0,22612115.49311395,1218127421.9791575,815195499.7371562,305892177.89184,97039744.35016132,5282789706.829226,0.0,2659761771.5446355,60747266.29848492,54528071.19784365,646614967.7997058,4320893872.067935 
 06/02  18:00:00,3787543520.908109,0.0,884835599.3463079,1128360457.4785848,0.0,716799361.7081372,305066057.1428565,396739862.2797197,199116066.30145807,134073233.13611795,0.0,22552883.514926934,1285974223.1901489,915591965.2169049,305892177.89184,64490080.08140384,4563882712.862522,0.0,2032682979.132772,49923605.31317556,54693977.57378666,690034737.5512276,3621322079.4931876 
 06/02  19:00:00,3733914950.640365,0.0,859673853.3461149,1128360457.4785848,0.0,689809170.5273374,305066057.1428565,396739862.2797197,197978858.2247007,134073233.13611795,0.0,22213458.504933709,1193306871.198457,924888957.4177481,203928118.59456,64489795.18614881,4335928585.694752,0.0,1988057636.12969,49923596.31451467,54242824.17084206,726903214.6046096,3430399587.5737445 
 06/02  20:00:00,3115631017.6712715,0.0,792921673.150716,767444968.8145875,56238300.0,448411296.5500608,305066057.1428565,396739862.2797197,193031197.01679749,134073233.13611795,0.0,21704429.58041492,1351574643.7787829,1083155682.979611,203928118.59456,64490842.20461173,3853778602.15243,0.0,1815628945.9313443,49923547.8998159,53488939.44008838,851052918.5709562,3021413969.9660398 
 06/02  21:00:00,2920855974.2146418,0.0,727373073.5681648,767444968.8145875,74984400.0,448411296.5500608,164266338.4615381,396739862.2797197,187158530.02344216,134073233.13611795,0.0,20404271.38101018,1348917563.0681916,1131649596.1523028,152946088.94592,64321877.96996863,3320718846.4320628,0.0,1748772613.2944875,42173658.009077388,49821001.81773937,893826081.6935786,2557928187.205375 
 06/02  22:00:00,2493867355.538664,0.0,704756580.8277572,410683362.9955632,74984400.0,448411296.5500608,117333098.90109866,396739862.2797197,186645058.4052887,134073233.13611795,0.0,20240462.44305694,1353696538.009729,1219543981.5356324,101964059.29728,32188497.176816368,3241217080.8850367,0.0,1641242702.0405703,41149145.38245061,48984006.33874215,955894485.4953075,2505782368.9894297 
 06/02  23:00:00,2469490707.8697297,0.0,680187638.6779627,410683362.9955632,74984400.0,448411296.5500608,117333098.90109866,396739862.2797197,183897580.97020174,134073233.13611795,0.0,23180234.35900512,1367664012.228878,1252387462.854228,50982029.64864,64294519.726009998,3103553925.383449,0.0,1581326474.4951206,41148728.845237348,52554113.98857097,987948765.8975897,2299483869.420516 
 06/02  24:00:00,2408721917.9904725,0.0,665236518.0394755,410683362.9955632,74984400.0,407926009.7788609,117333098.90109866,396739862.2797197,182781713.94035716,134073233.13611795,0.0,18963718.9192798,1365561642.6613348,1280867333.59664,20392811.859456,64301497.20523852,3060679243.8468906,0.0,1532541338.1968828,41149432.36018789,46061019.6771376,1012067051.4076737,2213066521.3842389 
 06/03  01:00:00,2440916433.113213,0.0,695939590.8771249,410683362.9955632,74984400.0,407926009.7788609,117333098.90109866,396739862.2797197,184304999.76944638,134073233.13611795,0.0,18931875.375281875,1355415641.4724227,1302835487.965694,20392811.859456,32187341.64727276,3101643575.4371206,0.0,1497832318.3099287,41022685.221713919,45665734.24362355,1029272294.9103929,2296638669.5492279 
 06/03  02:00:00,2450701866.272626,0.0,704937978.5835303,410683362.9955632,74984400.0,407926009.7788609,117333098.90109866,396739862.2797197,185132701.62741018,134073233.13611795,0.0,18891218.970325438,1406762767.1677643,1322073459.6011565,20392811.859456,64296495.70715192,3113348066.9722836,0.0,1466387829.7212077,41022225.04211289,45417143.08082242,1044652117.8313593,2316659933.8735496 
 06/03  03:00:00,2434178891.905773,0.0,690538497.0941465,410683362.9955632,74984400.0,407926009.7788609,117333098.90109866,396739862.2797197,183175728.79277189,134073233.13611795,0.0,18724698.927494877,1430355455.6075042,1345664074.8820196,20392811.859456,64298568.86602841,3094539807.256178,0.0,1432620902.50072,41023071.91000384,45029285.13627793,1062742827.9764338,2175503688.3762228 
 06/03  04:00:00,2519763701.448533,0.0,661212797.1744498,526834643.0385891,74984400.0,407926009.7788609,117333098.90109866,396739862.2797197,179619200.04872657,134073233.13611795,0.0,21040457.09097089,1367513048.7661386,1314932863.0518068,20392811.859456,32187373.854875909,3055270686.1405107,0.0,1448560511.962849,41022676.35711477,54499626.90315974,1046440078.0576456,1951063498.86647 
 06/03  05:00:00,2441472920.0913965,0.0,641599024.6001875,526834643.0385891,18746100.0,407926009.7788609,117333098.90109866,396739862.2797197,177541350.63548679,134073233.13611795,0.0,20679597.7213359,1435425121.521109,1320146532.4916425,50982029.64864,64296559.38082622,3028257977.2617299,0.0,1444224261.5341817,41022237.30888197,53575429.718295019,1044160368.7908905,1810686191.8227065 
 06/03  06:00:00,2785773872.2058064,0.0,657200532.925249,642985923.0816147,0.0,636801372.8715168,117333098.90109866,396739862.2797197,179746089.86776046,134073233.13611795,0.0,20893759.142729068,1254879906.4701639,1088616826.2456928,101964059.29728,64299020.92719105,3049751434.2711746,0.0,1643667373.5078402,41023011.67298295,55013540.2056389,878230941.6333733,2006174612.2567669 
 06/03  07:00:00,3381923729.609233,0.0,723071481.7855456,883596248.8576131,0.0,795485392.2367202,234666197.8021973,399656299.72763028,190367529.11854304,134073233.13611794,0.0,21007346.944865329,1555540803.5621076,1370407289.9278305,152946088.94592,32187424.688357288,3341122732.4323189,15493774.385520038,1595738237.9623082,41023070.644042219,54381184.74970289,1069267161.5711134,2560544898.1917545 
 06/03  08:00:00,3533604711.0497257,0.0,825354555.1864293,883596248.8576131,0.0,795485392.2367202,269866127.4725269,399954764.78951868,203007056.46535213,134073233.13611795,0.0,22267332.905447104,1514896638.7069858,1214053002.9771753,203928118.59456,96915517.1352503,4162720514.61572,0.0,1695967211.4084953,56814913.109396297,56260055.19978884,961121465.1245043,3291246714.203178 
 06/03  09:00:00,4033093937.113054,0.0,890273289.9886319,1003901411.745612,0.0,961040943.332525,410665846.1538452,405146593.5795895,205247648.24344862,134073233.13611795,0.0,22744970.933284008,1302235119.6827572,1084343028.6106444,152946088.94592,64946002.12619272,4641481714.518022,0.0,1840748618.7786043,71359457.37710846,56911160.81856465,868535440.6902242,3714609755.7572929 
